mu_win,mu_n,ci,ok_ci,archetype_1,archetype_2,mu_wr,direction,mirror,playrate_1,playrate_2
0,1,(0.0% - 97.5%),FALSE,Jax/Sivir (RU/SH),Xerath/Zilean (BC/SH),0,NEG,No,0.00111657583410873,0.000239266250166157
0,1,(0.0% - 97.5%),FALSE,Norra (BC/FR),Aphelios/Master Yi (IO/MT),0,NEG,No,0.000225973680712482,0.00291107271035491
0,1,(0.0% - 97.5%),FALSE,Fizz/Varus (BC/RU),Norra (BC/FR),0,NEG,No,0.000212681111258806,0.000225973680712482
0,1,(0.0% - 97.5%),FALSE,Caitlyn/Master Yi (IO/PZ),Master Yi/Ryze (IO/RU),0,NEG,No,0.000132925694536754,0.0112986840356241
0,1,(0.0% - 97.5%),FALSE,Master Yi/Ryze (IO/RU),Kayle (DE/MT),0,NEG,No,0.0112986840356241,3.98777083610262e-05
0,1,(0.0% - 97.5%),FALSE,Twisted Fate (BW/IO),Riven/Viktor (NX/PZ),0,NEG,No,6.6462847268377e-05,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Kennen/Tristana (BC/SI),Ryze (IO/RU),0,NEG,No,0.000292436527980859,0.0528512561478134
0,1,(0.0% - 97.5%),FALSE,Aphelios/Master Yi (IO/MT),Ekko/Zilean (PZ/SH),0,NEG,No,0.00291107271035491,0.00289778014090124
0,1,(0.0% - 97.5%),FALSE,Bard/Kalista (RU/SI),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000146218263990429,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Tristana/Yuumi (BC/NX),Taliyah/Ziggs (BC/SH),0,NEG,No,0.000119633125083079,0.00287119500199389
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/NX),Tristana/Yuumi (BC/NX),0,NEG,No,0.0275156187691081,0.000119633125083079
0,1,(0.0% - 97.5%),FALSE,Gangplank/Sejuani (BW/FR),Thresh/Viego (IO/SI),0,NEG,No,0.0184766715406088,0.000279143958527183
0,1,(0.0% - 97.5%),FALSE,Kayle/Zed (IO/MT),Aphelios/Jhin (RU/MT),0,NEG,No,0.0260002658513891,2.65851389073508e-05
0,1,(0.0% - 97.5%),FALSE,Trundle/Viktor (FR/PZ),Akshan/Varus (SH/RU),0,NEG,No,0.000358899375249236,0.0075103017413266
0,1,(0.0% - 97.5%),FALSE,Nasus/Thresh (SI/SH),Akshan/Varus (SH/RU),0,NEG,No,0.00200717798750498,0.0075103017413266
0,1,(0.0% - 97.5%),FALSE,Darius/Gwen (NX/SI),Akshan/Varus (SH/RU),0,NEG,No,0.000106340555629403,0.0075103017413266
0,1,(0.0% - 97.5%),FALSE,Kai'Sa (DE/SH),Kayle/Poppy (BC/MT),0,NEG,No,0.00187425229296823,3.98777083610262e-05
0,1,(0.0% - 97.5%),FALSE,Kai'Sa (DE/SH),Hecarim/Maokai (IO/SI),0,NEG,No,0.00187425229296823,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Kindred/Nasus/Viego (SI/SH),Kai'Sa (DE/SH),0,NEG,No,1.32925694536754e-05,0.00187425229296823
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Tryndamere (FR/MT),Kai'Sa (DE/SH),0,NEG,No,0.000770969028313173,0.00187425229296823
0,1,(0.0% - 97.5%),FALSE,Akshan/Kai'Sa (DE/SH),Azir/Irelia (IO/SH),0,NEG,No,6.6462847268377e-05,0.00781603083876113
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Kayle (FR/MT),Pyke/Rek'Sai (BW/SH),0,NEG,No,9.30479861757278e-05,0.0261198989764722
0,1,(0.0% - 97.5%),FALSE,Annie/Swain (NX/SI),Ryze (IO/RU),0,NEG,No,6.6462847268377e-05,0.0528512561478134
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (NX/SI),Udyr (FR/NX),0,NEG,No,0.0154060879968098,9.30479861757278e-05
0,1,(0.0% - 97.5%),FALSE,Akshan (PZ/SH),Kalista/Nocturne (NX/SI),0,NEG,No,0.000199388541805131,0.0154060879968098
0,1,(0.0% - 97.5%),FALSE,Riven/Zed (IO/NX),Senna/Veigar (BC/SI),0,NEG,No,2.65851389073508e-05,0.0175727768177589
0,1,(0.0% - 97.5%),FALSE,Illaoi (BW/FR),Lissandra (FR/SI),0,NEG,No,0.000239266250166157,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Akshan (PZ/SH),Heimerdinger/Jayce (PZ/SI),0,NEG,No,0.000199388541805131,0.0139439053569055
0,1,(0.0% - 97.5%),FALSE,Annie/Viktor (NX/PZ),Heimerdinger/Jayce (PZ/SI),0,NEG,No,1.32925694536754e-05,0.0139439053569055
0,1,(0.0% - 97.5%),FALSE,Trundle/Viktor (FR/PZ),Garen/Kayle (DE/MT),0,NEG,No,0.000358899375249236,0.00401435597500997
0,1,(0.0% - 97.5%),FALSE,Bard/Kayle (RU/MT),Garen/Kayle (DE/MT),0,NEG,No,0.00101023527847933,0.00401435597500997
0,1,(0.0% - 97.5%),FALSE,Darius/Gwen (NX/SI),Norra/Veigar (BC/SI),0,NEG,No,0.000106340555629403,0.0108866143825601
0,1,(0.0% - 97.5%),FALSE,Lee Sin/Viktor (IO/PZ),Annie/Jhin (RU/NX),0,NEG,No,0.000225973680712482,0.0197527582081616
0,1,(0.0% - 97.5%),FALSE,Lee Sin/Viktor (IO/PZ),Maokai/Nautilus (BW/SI),0,NEG,No,0.000225973680712482,0.010195400770969
0,1,(0.0% - 97.5%),FALSE,Master Yi/Ryze (IO/RU),Lee Sin/Viktor (IO/PZ),0,NEG,No,0.0112986840356241,0.000225973680712482
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/NX),Ornn/Udyr (FR/RU),0,NEG,No,0.0275156187691081,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Udyr (FR/NX),Hecarim/Zed (IO/SI),0,NEG,No,9.30479861757278e-05,0.0131330586202313
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (SI/SH),Udyr (FR/NX),0,NEG,No,0.000571580486508042,9.30479861757278e-05
0,1,(0.0% - 97.5%),FALSE,Ahri/Kennen (BC/IO),Gangplank/Sejuani (BW/FR),0,NEG,No,3.98777083610262e-05,0.0184766715406088
0,1,(0.0% - 97.5%),FALSE,Lucian/Poppy (DE/SI),Garen/Illaoi (BW/DE),0,NEG,No,0.000292436527980859,0.000465239930878639
0,1,(0.0% - 97.5%),FALSE,Gwen/Katarina (NX/SI),Galio/Soraka (DE/MT),0,NEG,No,0.0341884886348531,0.000146218263990429
0,1,(0.0% - 97.5%),FALSE,Championless (PZ/SI),Aphelios/Leona (MT/SI),0,NEG,No,0.00031902166688821,0.00320350923833577
0,1,(0.0% - 97.5%),FALSE,Darius (FR/NX),Kayle/Zed (IO/MT),0,NEG,No,0.000624750764322744,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,LeBlanc/Sivir (NX/SH),Aphelios/Master Yi (IO/MT),0,NEG,No,0.0032433869466968,0.00291107271035491
0,1,(0.0% - 97.5%),FALSE,Taliyah/Ziggs (BC/SH),Darius/Gwen (NX/SI),0,NEG,No,0.00287119500199389,0.000106340555629403
0,1,(0.0% - 97.5%),FALSE,Taliyah/Ziggs (BC/SH),Poppy/Taric (DE/MT),0,NEG,No,0.00287119500199389,0.000199388541805131
0,1,(0.0% - 97.5%),FALSE,Fizz/Gwen (BW/SI),Teemo/Tristana (BC/SI),0,NEG,No,0.000358899375249236,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Annie/Heimerdinger (NX/PZ),Teemo/Tristana (BC/SI),0,NEG,No,1.32925694536754e-05,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Teemo/Tristana (BC/SI),Azir/Irelia (IO/SH),0,NEG,No,0.00671274757410608,0.00781603083876113
0,1,(0.0% - 97.5%),FALSE,Lissandra/Trundle (FR/IO),Fizz/Gwen (BW/SI),0,NEG,No,0.00192742257078293,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Fizz/Gwen (BW/SI),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000358899375249236,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Kindred/Swain (NX/SI),Fizz/Gwen (BW/SI),0,NEG,No,2.65851389073508e-05,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Illaoi (BW/FR),Taliyah/Ziggs (IO/SH),0,NEG,No,0.000239266250166157,0.000332314236341885
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Leona (DE/MT),Aphelios/Viktor (MT/PZ),0,NEG,No,0.00323009437724312,0.000651335903230094
0,1,(0.0% - 97.5%),FALSE,Ashe/LeBlanc (FR/NX),Annie/Katarina (NX/PZ),0,NEG,No,0.00309716868270637,0.00693872125481856
0,1,(0.0% - 97.5%),FALSE,LeBlanc/Sion (NX/SI),Norra/Swain (BC/NX),0,NEG,No,2.65851389073508e-05,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Jax/Tristana (BC/RU),Braum/Yuumi (FR/MT),0,NEG,No,0.00127608666755284,0.00083743187558155
0,1,(0.0% - 97.5%),FALSE,Jarvan IV/Shen (DE/IO),Jax/Tristana (BC/RU),0,NEG,No,0.000199388541805131,0.00127608666755284
0,1,(0.0% - 97.5%),FALSE,Gnar/Norra (BC/NX),Jax/Sivir (RU/SH),0,NEG,No,0.0129602552173335,0.00111657583410873
0,1,(0.0% - 97.5%),FALSE,Illaoi/Twisted Fate (BW/IO),Kalista/Kindred (BC/SI),0,NEG,No,0.038003456068058,5.31702778147016e-05
0,1,(0.0% - 97.5%),FALSE,Malphite/Taliyah (MT/SH),Kalista/Kindred (BC/SI),0,NEG,No,0.00261863618237405,5.31702778147016e-05
0,1,(0.0% - 97.5%),FALSE,Katarina/Twisted Fate (BW/NX),Seraphine/Viktor (BW/PZ),0,NEG,No,0.00191413000132926,0.000957065000664629
0,1,(0.0% - 97.5%),FALSE,Kindred/Swain (NX/SI),Gnar/Tristana (BC/NX),0,NEG,No,2.65851389073508e-05,0.0275156187691081
0,1,(0.0% - 97.5%),FALSE,Heimerdinger/Norra (BC/FR),Annie/Ezreal (NX/PZ),0,NEG,No,0.000132925694536754,0.00319021666888209
0,1,(0.0% - 97.5%),FALSE,Pyke/Rek'Sai (BW/SH),Xerath/Zilean (BC/SH),0,NEG,No,0.0261198989764722,0.000239266250166157
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (MT/SI),Trundle/Tryndamere (FR/SI),0,NEG,No,0.00017280340289778,0.017732287651203
0,1,(0.0% - 97.5%),FALSE,Sion (NX/SI),Azir/Irelia (IO/SH),0,NEG,No,0.000598165625415393,0.00781603083876113
0,1,(0.0% - 97.5%),FALSE,Katarina/Leona (MT/NX),Illaoi/Lux (BW/DE),0,NEG,No,0.0171872923036023,0.000744383889405822
0,1,(0.0% - 97.5%),FALSE,Illaoi/Thresh (BW/SI),Draven/Riven (MT/NX),0,NEG,No,0.00017280340289778,0.000106340555629403
0,1,(0.0% - 97.5%),FALSE,Draven/Riven (MT/NX),Norra/Swain (BC/NX),0,NEG,No,0.000106340555629403,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (NX/SI),Ornn/Zed (FR/IO),0,NEG,No,0.0154060879968098,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Riven/Viktor (NX/PZ),Gnar/Tristana (BC/NX),0,NEG,No,0.000212681111258806,0.0275156187691081
0,1,(0.0% - 97.5%),FALSE,Pyke/Rek'Sai (BW/SH),Ryze (NX/RU),0,NEG,No,0.0261198989764722,0.000372191944702911
0,1,(0.0% - 97.5%),FALSE,Heimerdinger/Norra (BC/FR),Ryze (IO/RU),0,NEG,No,0.000132925694536754,0.0528512561478134
0,1,(0.0% - 97.5%),FALSE,Aphelios/Master Yi (IO/MT),Heimerdinger/Norra (BC/FR),0,NEG,No,0.00291107271035491,0.000132925694536754
0,1,(0.0% - 97.5%),FALSE,Gwen/Viego (SI/SH),Ryze (IO/RU),0,NEG,No,1.32925694536754e-05,0.0528512561478134
0,1,(0.0% - 97.5%),FALSE,Teemo (BC/PZ),Kalista/Nocturne (MT/SI),0,NEG,No,0.000239266250166157,0.00017280340289778
0,1,(0.0% - 97.5%),FALSE,Tristana (BC/NX),Annie/Katarina (NX/PZ),0,NEG,No,0.00321680180778945,0.00693872125481856
0,1,(0.0% - 97.5%),FALSE,Jhin (RU/PZ),Norra/Viego (BC/SI),0,NEG,No,0.000106340555629403,0.020350923833577
0,1,(0.0% - 97.5%),FALSE,Kai'Sa (DE/SH),Karma/Master Yi (IO/SI),0,NEG,No,0.00187425229296823,0.00215339625149541
0,1,(0.0% - 97.5%),FALSE,Azir/Xerath (SH),Kai'Sa (DE/SH),0,NEG,No,0.00554300146218264,0.00187425229296823
0,1,(0.0% - 97.5%),FALSE,Gwen/Katarina (NX/SI),Tahm Kench/Udyr (BW/FR),0,NEG,No,0.0341884886348531,0.000106340555629403
0,1,(0.0% - 97.5%),FALSE,Tahm Kench/Udyr (BW/FR),Jax/Tristana (BC/RU),0,NEG,No,0.000106340555629403,0.00127608666755284
0,1,(0.0% - 97.5%),FALSE,Braum/Norra (BC/FR),Nami/Udyr (BW/FR),0,NEG,No,0.00538349062873854,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Azir/Xerath (SH),Fizz/Varus (BC/RU),0,NEG,No,0.00554300146218264,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Kindred/Viego (IO/SI),Fizz/Varus (BC/RU),0,NEG,No,0.00255217333510568,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Darius/Gwen (NX/SI),Trundle/Viktor (FR/PZ),0,NEG,No,0.000106340555629403,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Trundle/Viktor (FR/PZ),0,NEG,No,0.044144623155656,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Trundle/Viktor (FR/PZ),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.000358899375249236,0.0261198989764722
0,1,(0.0% - 97.5%),FALSE,Ornn/Zed (FR/IO),Trundle/Viktor (FR/PZ),0,NEG,No,6.6462847268377e-05,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Trundle/Viktor (FR/PZ),Hecarim/Zed (IO/SI),0,NEG,No,0.000358899375249236,0.0131330586202313
0,1,(0.0% - 97.5%),FALSE,Jax/Ornn (FR/RU),Trundle/Viktor (FR/PZ),0,NEG,No,0.0569586601089991,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Braum/Kayle (FR/MT),Trundle/Viktor (FR/PZ),0,NEG,No,0.00186095972351456,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Aphelios/Leona (MT/SI),Ezreal/Karma (IO/PZ),0,NEG,No,0.00320350923833577,0.000797554167220524
0,1,(0.0% - 97.5%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Elise/Kindred (NX/SI),0,NEG,No,0.044144623155656,0.000106340555629403
0,1,(0.0% - 97.5%),FALSE,Evelynn/Kayle (RU/MT),Braum/Norra (BC/FR),0,NEG,No,2.65851389073508e-05,0.00538349062873854
0,1,(0.0% - 97.5%),FALSE,Elise/Gwen (NX/SI),Ryze (NX/RU),0,NEG,No,0.00590190083743188,0.000372191944702911
0,1,(0.0% - 97.5%),FALSE,Nasus/Thresh (SI/SH),Ryze (RU/SI),0,NEG,No,0.00200717798750498,0.00105011298684036
0,1,(0.0% - 97.5%),FALSE,Lucian/Teemo (DE/PZ),Evelynn/Viego (RU/SI),0,NEG,No,0.000239266250166157,0.0017812043067925
0,1,(0.0% - 97.5%),FALSE,Evelynn/Viego (RU/SI),Jayce/Lux (DE/PZ),0,NEG,No,0.0017812043067925,0.00408081882227835
0,1,(0.0% - 97.5%),FALSE,Soraka/Tahm Kench (BW/MT),Azir/Irelia (IO/SH),0,NEG,No,0.00159510833444105,0.00781603083876113
0,1,(0.0% - 97.5%),FALSE,Ashe/Kindred (FR/SI),Elise/Teemo (PZ/SI),0,NEG,No,0.000651335903230094,0.000146218263990429
0,1,(0.0% - 97.5%),FALSE,Elise/Twisted Fate (BW/SI),Elise/Teemo (PZ/SI),0,NEG,No,0.000239266250166157,0.000146218263990429
0,1,(0.0% - 97.5%),FALSE,Elise/Teemo (PZ/SI),Ryze (IO/RU),0,NEG,No,0.000146218263990429,0.0528512561478134
0,1,(0.0% - 97.5%),FALSE,Aphelios/Zoe (MT/PZ),Elise/Teemo (PZ/SI),0,NEG,No,0.000146218263990429,0.000146218263990429
0,1,(0.0% - 97.5%),FALSE,Nasus/Thresh (SI/SH),Garen (DE),0,NEG,No,0.00200717798750498,0.000279143958527183
0,1,(0.0% - 97.5%),FALSE,Ashe (FR/SI),Norra/Swain (BC/NX),0,NEG,No,0.00049182506978599,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Diana/Leona (MT/SI),Garen/Kayle (DE/MT),0,NEG,No,0.00159510833444105,0.00401435597500997
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Shyvana (DE/MT),Jax/Varus (RU/RU),0,NEG,No,0.00313704639106739,0.000930479861757278
0,1,(0.0% - 97.5%),FALSE,Master Yi/Varus (IO/RU),Norra/Veigar (BC/SI),0,NEG,No,0.000784261597766848,0.0108866143825601
0,1,(0.0% - 97.5%),FALSE,Ekko/Zilean (PZ/SH),Sion (NX/SI),0,NEG,No,0.00289778014090124,0.000598165625415393
0,1,(0.0% - 97.5%),FALSE,Akshan/Braum (FR/SH),Heimerdinger/Jayce (PZ/SI),0,NEG,No,0.000132925694536754,0.0139439053569055
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (MT/SI),Norra/Veigar (BC/SI),0,NEG,No,0.00017280340289778,0.0108866143825601
0,1,(0.0% - 97.5%),FALSE,Annie/Kindred (NX/SI),Kindred/Nasus (SI/SH),0,NEG,No,0.00164827861225575,0.00810846736674199
0,1,(0.0% - 97.5%),FALSE,Rumble/Vayne (DE/NX),Annie/Kindred (NX/SI),0,NEG,No,0.00639372590721787,0.00164827861225575
0,1,(0.0% - 97.5%),FALSE,Lissandra/Taliyah (FR/SH),Lissandra/Trundle (FR/IO),0,NEG,No,0.00479861757277682,0.00192742257078293
0,1,(0.0% - 97.5%),FALSE,Norra/Teemo (BC/SI),Annie/Elise (NX/SI),0,NEG,No,3.98777083610262e-05,0.00116974611192344
0,1,(0.0% - 97.5%),FALSE,Heimerdinger/Norra (BC/SI),Annie/Elise (NX/SI),0,NEG,No,0.00615445965705171,0.00116974611192344
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (SI),Taliyah/Ziggs (BC/SH),0,NEG,No,0.00268509902964243,0.00287119500199389
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (MT/SI),Katarina/Leona (MT/NX),0,NEG,No,0.00017280340289778,0.0171872923036023
0,1,(0.0% - 97.5%),FALSE,Aphelios/Kayle (FR/MT),Teemo/Tristana (BC/SI),0,NEG,No,2.65851389073508e-05,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Fizz/Gwen (BW/SI),Annie/Ezreal (NX/PZ),0,NEG,No,0.000358899375249236,0.00319021666888209
0,1,(0.0% - 97.5%),FALSE,Fizz/Gwen (BW/SI),Annie/Katarina (NX/PZ),0,NEG,No,0.000358899375249236,0.00693872125481856
0,1,(0.0% - 97.5%),FALSE,Heimerdinger/Norra (BC/SI),Master Yi/Varus (IO/RU),0,NEG,No,0.00615445965705171,0.000784261597766848
0,1,(0.0% - 97.5%),FALSE,Elise/Gwen (NX/SI),Illaoi/Zed (BW/IO),0,NEG,No,0.00590190083743188,0.000159510833444105
0,1,(0.0% - 97.5%),FALSE,Jax/Sivir (RU/SH),Elise/Gwen (NX/SI),0,NEG,No,0.00111657583410873,0.00590190083743188
0,1,(0.0% - 97.5%),FALSE,Annie/Ezreal (NX/PZ),Kindred/Viego (IO/SI),0,NEG,No,0.00319021666888209,0.00255217333510568
0,1,(0.0% - 97.5%),FALSE,Aphelios/Viktor (MT/PZ),Norra/Viego (BC/SI),0,NEG,No,0.000651335903230094,0.020350923833577
0,1,(0.0% - 97.5%),FALSE,Annie/Katarina (NX/PZ),Annie/Ezreal (NX/PZ),0,NEG,No,0.00693872125481856,0.00319021666888209
0,1,(0.0% - 97.5%),FALSE,Seraphine/Viktor (BW/PZ),Katarina/Leona (MT/NX),0,NEG,No,0.000957065000664629,0.0171872923036023
0,1,(0.0% - 97.5%),FALSE,Aatrox/Varus (RU/RU),Kayle/Zed (IO/MT),0,NEG,No,0.000119633125083079,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,Taric/Viktor (MT/PZ),Kayle/Zed (IO/MT),0,NEG,No,2.65851389073508e-05,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,Rumble/Sion (BC/NX),Kayle/Zed (IO/MT),0,NEG,No,0.000611458194869068,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,Jax/Yuumi (RU/MT),Kayle/Zed (IO/MT),0,NEG,No,1.32925694536754e-05,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,Annie/Swain (NX/SI),Kayle/Zed (IO/MT),0,NEG,No,6.6462847268377e-05,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,Seraphine (PZ/SH),Kindred/Nasus (SI/SH),0,NEG,No,0.00017280340289778,0.00810846736674199
0,1,(0.0% - 97.5%),FALSE,Seraphine (PZ/SH),Azir/Xerath (SH),0,NEG,No,0.00017280340289778,0.00554300146218264
0,1,(0.0% - 97.5%),FALSE,Seraphine (PZ/SH),Annie/Jhin (RU/NX),0,NEG,No,0.00017280340289778,0.0197527582081616
0,1,(0.0% - 97.5%),FALSE,Katarina/Yasuo (IO/NX),Jax/Sivir (RU/SH),0,NEG,No,0.00202047055695866,0.00111657583410873
0,1,(0.0% - 97.5%),FALSE,Akshan/Sivir (DE/SH),Norra/Swain (BC/NX),0,NEG,No,0.000372191944702911,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Norra/Veigar (BC/SI),Garen (DE/NX),0,NEG,No,0.0108866143825601,2.65851389073508e-05
0,1,(0.0% - 97.5%),FALSE,Nami/Twisted Fate (BC/BW),Gnar/Tristana (BC/NX),0,NEG,No,2.65851389073508e-05,0.0275156187691081
0,1,(0.0% - 97.5%),FALSE,Norra/Swain (BC/NX),Nami/Twisted Fate (BC/BW),0,NEG,No,0.0259603881430281,2.65851389073508e-05
0,1,(0.0% - 97.5%),FALSE,Lee Sin/Zoe (IO/MT),Aphelios/Viktor (MT/PZ),0,NEG,No,5.31702778147016e-05,0.000651335903230094
0,1,(0.0% - 97.5%),FALSE,LeBlanc (BC/NX),Kalista/Nocturne (NX/SI),0,NEG,No,2.65851389073508e-05,0.0154060879968098
0,1,(0.0% - 97.5%),FALSE,LeBlanc (BC/NX),Tristana (BC/NX),0,NEG,No,2.65851389073508e-05,0.00321680180778945
0,1,(0.0% - 97.5%),FALSE,Illaoi/Twisted Fate (BW/IO),Kayn/Vayne (DE/RU),0,NEG,No,0.038003456068058,0.000225973680712482
0,1,(0.0% - 97.5%),FALSE,Katarina/Leona (MT/NX),Illaoi/Zed (BW/IO),0,NEG,No,0.0171872923036023,0.000159510833444105
0,1,(0.0% - 97.5%),FALSE,Illaoi/Zed (BW/IO),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.000159510833444105,0.0261198989764722
0,1,(0.0% - 97.5%),FALSE,Azir/Xerath (SH),Darius/Gwen (NX/SI),0,NEG,No,0.00554300146218264,0.000106340555629403
0,1,(0.0% - 97.5%),FALSE,Draven/Sion (NX/SI),Maokai/Nautilus (BW/SI),0,NEG,No,0.000292436527980859,0.010195400770969
0,1,(0.0% - 97.5%),FALSE,Rumble/Sion (BC/NX),Annie/Jhin (RU/NX),0,NEG,No,0.000611458194869068,0.0197527582081616
0,1,(0.0% - 97.5%),FALSE,Tristana (BC),Rumble/Vayne (DE/NX),0,NEG,No,5.31702778147016e-05,0.00639372590721787
0,1,(0.0% - 97.5%),FALSE,Xerath/Zilean (BC/SH),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000239266250166157,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Aphelios/Zoe (FR/MT),Teemo/Zoe (BC/MT),0,NEG,No,2.65851389073508e-05,0.00119633125083079
0,1,(0.0% - 97.5%),FALSE,Teemo/Zoe (BC/MT),Jayce/Lux (DE/PZ),0,NEG,No,0.00119633125083079,0.00408081882227835
0,1,(0.0% - 97.5%),FALSE,Akshan/Zilean (PZ/SH),Teemo/Zoe (BC/MT),0,NEG,No,2.65851389073508e-05,0.00119633125083079
0,1,(0.0% - 97.5%),FALSE,Teemo/Zoe (BC/MT),Shyvana/Vayne (DE/SI),0,NEG,No,0.00119633125083079,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Akshan/Lee Sin (IO/SH),Teemo/Tristana (BC/SI),0,NEG,No,0.000797554167220524,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Teemo/Tristana (BC/SI),Illaoi/Soraka (BW/MT),0,NEG,No,0.00671274757410608,0.000438654791971288
0,1,(0.0% - 97.5%),FALSE,Braum/Kayle (FR/MT),Teemo/Tristana (BC/SI),0,NEG,No,0.00186095972351456,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Tristana (BC),Teemo/Tristana (BC/SI),0,NEG,No,5.31702778147016e-05,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Taric/Viktor (MT/PZ),Gwen/Zed (IO/SI),0,NEG,No,2.65851389073508e-05,0.00321680180778945
0,1,(0.0% - 97.5%),FALSE,Swain/Twisted Fate (BW/NX),Shyvana/Vayne (DE/MT),0,NEG,No,0.0154858434135318,0.000186095972351456
0,1,(0.0% - 97.5%),FALSE,Ezreal/Jhin (RU/PZ),Kayle/Zed (IO/MT),0,NEG,No,0.000132925694536754,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,Ezreal/Jhin (RU/PZ),Karma/Master Yi (IO/MT),0,NEG,No,0.000132925694536754,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Seraphine/Twisted Fate (BW/PZ),Ezreal/Jhin (RU/PZ),0,NEG,No,0.001515352917719,0.000132925694536754
0,1,(0.0% - 97.5%),FALSE,Ezreal/Jhin (RU/PZ),Garen/Kayle (DE/MT),0,NEG,No,0.000132925694536754,0.00401435597500997
0,1,(0.0% - 97.5%),FALSE,Karma/Master Yi (DE/IO),Jhin (RU/PZ),0,NEG,No,1.32925694536754e-05,0.000106340555629403
0,1,(0.0% - 97.5%),FALSE,Ryze (RU/SI),Kalista/Nocturne (NX/SI),0,NEG,No,0.00105011298684036,0.0154060879968098
0,1,(0.0% - 97.5%),FALSE,Evelynn/Lucian (DE/RU),Master Yi/Zoe (IO/MT),0,NEG,No,0.00265851389073508,0.00358899375249236
0,1,(0.0% - 97.5%),FALSE,Gwen/Katarina (NX/SI),Aphelios/Viktor (MT/PZ),0,NEG,No,0.0341884886348531,0.000651335903230094
0,1,(0.0% - 97.5%),FALSE,Braum/Elise (FR/SI),Norra/Swain (BC/NX),0,NEG,No,5.31702778147016e-05,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Jax/Ornn (FR/RU),Kalista/Nocturne (MT/SI),0,NEG,No,0.0569586601089991,0.00017280340289778
0,1,(0.0% - 97.5%),FALSE,Illaoi/Twisted Fate (BW/IO),Kalista/Nocturne (MT/SI),0,NEG,No,0.038003456068058,0.00017280340289778
0,1,(0.0% - 97.5%),FALSE,Gnar/Norra (BC/NX),Kalista/Nocturne (MT/SI),0,NEG,No,0.0129602552173335,0.00017280340289778
