time,archetype_1,n,freq
2024-02-23T07:00:00Z,Pyke/Rek'Sai (BW/SH),37,0.0248655913978495
2024-02-23T07:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),47,0.0315860215053763
2024-02-23T07:00:00Z,Elder Dragon (RU/FR),51,0.0342741935483871
2024-02-23T07:00:00Z,Annie/Jhin (RU/NX),66,0.0443548387096774
2024-02-23T07:00:00Z,Gwen/Zed (IO/SI),59,0.0396505376344086
2024-02-23T08:00:00Z,Other,1115,0.63424345847554
2024-02-23T08:00:00Z,Teemo (BC/PZ),36,0.0204778156996587
2024-02-23T08:00:00Z,Karma/Sett (IO/PZ),22,0.012514220705347
2024-02-23T08:00:00Z,Ekko/Jinx (PZ/SH),29,0.0164960182025028
2024-02-23T08:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),40,0.0227531285551763
2024-02-23T08:00:00Z,Caitlyn/Teemo (FR/PZ),35,0.0199089874857793
2024-02-23T08:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),50,0.0284414106939704
2024-02-23T08:00:00Z,Ashe/LeBlanc (FR/NX),50,0.0284414106939704
2024-02-23T08:00:00Z,Pyke/Rek'Sai (BW/SH),61,0.0346985210466439
2024-02-23T08:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),56,0.0318543799772469
2024-02-23T08:00:00Z,Elder Dragon (RU/FR),70,0.0398179749715586
2024-02-23T08:00:00Z,Annie/Jhin (RU/NX),60,0.0341296928327645
2024-02-23T08:00:00Z,Gwen/Zed (IO/SI),134,0.0762229806598407
2024-02-23T09:00:00Z,Other,1148,0.61587982832618
2024-02-23T09:00:00Z,Teemo (BC/PZ),58,0.0311158798283262
2024-02-23T09:00:00Z,Karma/Sett (IO/PZ),44,0.0236051502145923
2024-02-23T09:00:00Z,Ekko/Jinx (PZ/SH),38,0.0203862660944206
2024-02-23T09:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),45,0.0241416309012876
2024-02-23T09:00:00Z,Caitlyn/Teemo (FR/PZ),64,0.0343347639484979
2024-02-23T09:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),45,0.0241416309012876
2024-02-23T09:00:00Z,Ashe/LeBlanc (FR/NX),46,0.0246781115879828
2024-02-23T09:00:00Z,Pyke/Rek'Sai (BW/SH),53,0.0284334763948498
2024-02-23T09:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),64,0.0343347639484979
2024-02-23T09:00:00Z,Elder Dragon (RU/FR),107,0.0574034334763949
2024-02-23T09:00:00Z,Annie/Jhin (RU/NX),72,0.0386266094420601
2024-02-23T09:00:00Z,Gwen/Zed (IO/SI),80,0.0429184549356223
2024-02-23T10:00:00Z,Other,1211,0.621025641025641
2024-02-23T10:00:00Z,Teemo (BC/PZ),53,0.0271794871794872
2024-02-23T10:00:00Z,Karma/Sett (IO/PZ),46,0.0235897435897436
2024-02-23T10:00:00Z,Ekko/Jinx (PZ/SH),37,0.018974358974359
2024-02-23T10:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),50,0.0256410256410256
2024-02-23T10:00:00Z,Caitlyn/Teemo (FR/PZ),54,0.0276923076923077
2024-02-23T10:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),38,0.0194871794871795
2024-02-23T10:00:00Z,Ashe/LeBlanc (FR/NX),62,0.0317948717948718
2024-02-23T10:00:00Z,Pyke/Rek'Sai (BW/SH),62,0.0317948717948718
2024-02-23T10:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),58,0.0297435897435897
2024-02-23T10:00:00Z,Elder Dragon (RU/FR),97,0.0497435897435897
2024-02-23T10:00:00Z,Annie/Jhin (RU/NX),79,0.0405128205128205
2024-02-23T10:00:00Z,Gwen/Zed (IO/SI),103,0.0528205128205128
2024-02-23T11:00:00Z,Other,1246,0.604267701260912
2024-02-23T11:00:00Z,Teemo (BC/PZ),84,0.040737148399612
2024-02-23T11:00:00Z,Karma/Sett (IO/PZ),42,0.020368574199806
2024-02-23T11:00:00Z,Ekko/Jinx (PZ/SH),37,0.0179437439379243
2024-02-23T11:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),32,0.0155189136760427
