archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Gwen/Quinn (DE/SI),Aatrox/Vayne (RU/DE),8,13,0.615384615384615,(31.6% - 86.1%),FALSE,POS,No,0.042022792022792,0.0181623931623932
Fizz/Samira (BW/NX),Karma/Sett (IO/MT),8,13,0.615384615384615,(31.6% - 86.1%),FALSE,POS,No,0.249762583095916,0.00735992402659069
Heimerdinger/Jayce (PZ/SI),Pyke/Rek'Sai (BW/SH),5,13,0.384615384615385,(13.9% - 68.4%),FALSE,NEG,No,0.0312203228869896,0.0543684710351377
Aatrox/Vayne (RU/DE),Gwen/Quinn (DE/SI),5,13,0.384615384615385,(13.9% - 68.4%),FALSE,NEG,No,0.0181623931623932,0.042022792022792
Karma/Sett (IO/MT),Fizz/Samira (BW/NX),5,13,0.384615384615385,(13.9% - 68.4%),FALSE,NEG,No,0.00735992402659069,0.249762583095916
Pyke/Rek'Sai (BW/SH),Miss Fortune/Quinn (BW/DE),6,15,0.4,(16.3% - 67.7%),FALSE,NEG,No,0.0543684710351377,0.0328822412155746
Miss Fortune/Quinn (BW/DE),Pyke/Rek'Sai (BW/SH),9,15,0.6,(32.3% - 83.7%),FALSE,POS,No,0.0328822412155746,0.0543684710351377
Fizz/Samira (BW/NX),Gwen/Samira (NX/SI),4,6,0.666666666666667,(22.3% - 95.7%),FALSE,POS,No,0.249762583095916,0.00106837606837607
Heimerdinger/Jayce (PZ/SI),Miss Fortune/Quinn (BW/DE),4,6,0.666666666666667,(22.3% - 95.7%),FALSE,POS,No,0.0312203228869896,0.0328822412155746
Annie/Caitlyn (NX/PZ),Pyke/Rek'Sai (BW/SH),4,6,0.666666666666667,(22.3% - 95.7%),FALSE,POS,No,0.0156695156695157,0.0543684710351377
Fizz/Samira (BW/NX),Nami/Samira (BW/NX),4,6,0.666666666666667,(22.3% - 95.7%),FALSE,POS,No,0.249762583095916,0.00249287749287749
Caitlyn/Seraphine (BW/PZ),Fizz/Samira (BW/NX),4,6,0.666666666666667,(22.3% - 95.7%),FALSE,POS,No,0.00213675213675214,0.249762583095916
Jarvan IV/Quinn (DE/FR),Fizz/Samira (BW/NX),4,6,0.666666666666667,(22.3% - 95.7%),FALSE,POS,No,0.00213675213675214,0.249762583095916
