deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster
CMCACAIFFMAQGBAUAEBQKEADAECAQJBUAMAQEBAKAIAQIGI3AMAQKAJIGYBQEAYEBMIQGAIFB4RDCBIBAQPSOLJVHI,"PZ,SI",200,01SI043 01SI043 01SI043 03PZ020 03PZ020 03PZ020 03SI016 03SI016 03SI016 01PZ008 01PZ008 01PZ008 01PZ036 01PZ036 01PZ036 01PZ052 01PZ052 01PZ052 02PZ010 02PZ010 01PZ025 01PZ025 01PZ027 01PZ027 01SI001 01SI001 01SI040 01SI040 01SI054 01SI054 03PZ011 03PZ017 01SI015 01SI034 01SI049 01PZ031 01PZ039 01PZ045 01PZ053 01PZ058,"PZ,SI","Ezreal,Teemo",PZ,,,,"25,15",Ezreal/Teemo (PZ/SI),,
CECACBAEAIBACBBHGQBQGBACAMCQKBIFBAEQWDAPAIAQKBIKAIAQIGY7AEAQGBAN,"PZ,SI",214,04PZ002 04PZ002 04PZ002 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 03PZ002 03PZ002 03PZ002 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 05SI008 05SI008 05SI008 05SI009 05SI009 05SI009 05SI011 05SI011 05SI011 05SI012 05SI012 05SI012 05SI015 05SI015 05SI015 05SI010 05SI010 01PZ027 01PZ027 01PZ031 01PZ031 03PZ013,"PZ,SI","Senna,Viktor","PZ,SI",,,,"23,17",Senna/Viktor,,
CEBQCAIFFAAQGBIQAIAQIJBUAUAQCBA3AECQIDACAQCAEBYDAECRGHJRAMCQKCILB4CQCAIED4AQEBAIAIAQKAIPAIBQICYUAICQKAYO,"PZ,SI",214,01SI040 01SI040 01SI040 03SI016 03SI016 03SI016 01PZ036 01PZ036 01PZ036 01PZ052 01PZ052 01PZ052 01PZ027 01PZ027 05PZ012 05PZ012 04PZ002 04PZ002 04PZ007 04PZ007 01SI019 01SI019 01SI029 01SI029 01SI049 01SI049 05SI009 05SI009 05SI011 05SI011 05SI015 05SI015 01PZ031 02PZ008 01SI001 01SI015 03PZ011 03PZ020 05SI003 05SI014,"PZ,SI","Ezreal,Senna,Vi","PZ,SI",,,,"18,22",Ezreal/Senna/Vi,,
CECAEAIEDM2AEAIFFA2QEBIFBMHQGBIECUMBWAQBAECTCAQFAQLBUBIBAECCOAICAQEACAYEBMAQIBI5AMAQKAIZEE,"PZ,SI",219,01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 01SI040 01SI040 01SI040 01SI053 01SI053 01SI053 05SI011 05SI011 05SI011 05SI015 05SI015 05SI015 05PZ021 05PZ021 05PZ021 05PZ024 05PZ024 05PZ024 05PZ027 05PZ027 05PZ027 01SI049 01SI049 05PZ022 05PZ022 05PZ026 05PZ026 01PZ039 02PZ008 03PZ011 04SI029 01SI001 01SI025 01SI033,"PZ,SI","Elise,Jayce,Vi","PZ,SI",,,,"22,18",Elise/Jayce/Vi,,
CQCQCAIEFYAQGBANAECQVGABAICAIBYLAUAQKAZAFMXDCAQBAMCAWAYBAUJR4KABAIAQKCRN,"PZ,SI",214,01PZ046 01PZ046 01PZ046 03PZ013 03PZ013 03PZ013 05BC152 05BC152 05BC152 04PZ007 04PZ007 04PZ007 04PZ011 04PZ011 04PZ011 01SI003 01SI003 01SI003 01SI032 01SI032 01SI032 01SI043 01SI043 01SI043 01SI046 01SI046 01SI046 01SI049 01SI049 01SI049 03PZ011 03PZ011 01SI019 01SI019 01SI030 01SI030 01SI040 01SI040 01SI010 01SI045,"BC,PZ,SI",Kalista,SI,,01PZ046 01PZ046 01PZ046 03PZ013 03PZ013 03PZ013 05PZ152 05PZ152 05PZ152 04PZ007 04PZ007 04PZ007 04PZ011 04PZ011 04PZ011 01SI003 01SI003 01SI003 01SI032 01SI032 01SI032 01SI043 01SI043 01SI043 01SI046 01SI046 01SI046 01SI049 01SI049 01SI049 03PZ011 03PZ011 01SI019 01SI019 01SI030 01SI030 01SI040 01SI040 01SI010 01SI045,"PZ,SI","17,23",Kalista (PZ/SI),,
CMCACAYECQAQGBIQAIAQKHJWAQAQICBEGQ5AEAQBAUQSQBIBAQMRWJZQGUBACAYEBMAQGBIC,"PZ,SI",200,03PZ020 03PZ020 03PZ020 03SI016 03SI016 03SI016 01SI029 01SI029 01SI029 01SI054 01SI054 01SI054 01PZ008 01PZ008 01PZ008 01PZ036 01PZ036 01PZ036 01PZ052 01PZ052 01PZ052 01PZ058 01PZ058 01PZ058 01SI033 01SI033 01SI040 01SI040 01PZ025 01PZ025 01PZ027 01PZ027 01PZ039 01PZ039 01PZ048 01PZ048 01PZ053 01PZ053 03PZ011 03SI002,"PZ,SI","Ezreal,Teemo",PZ,,,,"26,14",Ezreal/Teemo (PZ/SI),,
CQDACAIFFAAQGBIQAECAIBYBAUCAYAQBAQSDIAYFAUFQ4DYEAEAQKEYBAQCAEAIEAU4ACBIKTAAQIAIBAQTQCAYEBMAQIBAUAIAQKAI5,"PZ,SI",214,01SI040 01SI040 01SI040 03SI016 03SI016 03SI016 04PZ007 04PZ007 04PZ007 05PZ012 05PZ012 05PZ012 01PZ036 01PZ036 01PZ036 01PZ052 01PZ052 01PZ052 05SI011 05SI011 05SI011 05SI014 05SI014 05SI014 05SI015 05SI015 05SI015 01SI019 01SI019 04PZ002 04PZ002 04SI056 04SI056 05BC152 05BC152 01PZ039 03PZ011 04PZ020 01SI001 01SI029,"BC,PZ,SI",Ezreal,PZ,,01SI040 01SI040 01SI040 03SI016 03SI016 03SI016 04PZ007 04PZ007 04PZ007 05PZ012 05PZ012 05PZ012 01PZ036 01PZ036 01PZ036 01PZ052 01PZ052 01PZ052 05SI011 05SI011 05SI011 05SI014 05SI014 05SI014 05SI015 05SI015 05SI015 01SI019 01SI019 04PZ002 04PZ002 04SI056 04SI056 05PZ152 05PZ152 01PZ039 03PZ011 04PZ020 01SI001 01SI029,"PZ,SI","19,21",Ezreal (PZ/SI),,
CQCACBAFB4AQKCUYAEBAEBIIBICACBI2FAYDCBABAECQWAIDAUIACBIEAIBQIBIDCA4AGAIFAQCACBIFBEBACBIPEI,"PZ,SI",214,04SI015 04SI015 04SI015 05BC152 05BC152 05BC152 02SI008 02SI008 02SI008 02SI010 02SI010 02SI010 01SI026 01SI026 01SI026 01SI040 01SI040 01SI040 01SI048 01SI048 01SI048 01SI049 01SI049 01SI049 01SI011 01SI011 03SI016 03SI016 05PZ002 05PZ002 04SI003 04SI003 04SI016 04SI016 04SI056 04SI056 05PZ004 05SI009 01SI015 01SI034,"BC,PZ,SI","Maokai,Senna",SI,,04SI015 04SI015 04SI015 05PZ152 05PZ152 05PZ152 02SI008 02SI008 02SI008 02SI010 02SI010 02SI010 01SI026 01SI026 01SI026 01SI040 01SI040 01SI040 01SI048 01SI048 01SI048 01SI049 01SI049 01SI049 01SI011 01SI011 03SI016 03SI016 05PZ002 05PZ002 04SI003 04SI003 04SI016 04SI016 04SI056 04SI056 05PZ004 05SI009 01SI015 01SI034,"PZ,SI","6,34",Maokai/Senna (PZ/SI),,
CEBQEBIFBMHQGAIFFAYTKAYFAQLBQGYEAEAQINABAECTQAIFAQNACBIFAMBQCAIEDMBAKBAVD4CQCBIBDEQSWMQ,"PZ,SI",219,05SI011 05SI011 05SI011 05SI015 05SI015 05SI015 01SI040 01SI040 01SI040 01SI049 01SI049 01SI049 01SI053 01SI053 01SI053 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ027 05PZ027 05PZ027 01PZ052 01PZ052 01SI056 01SI056 05PZ026 05PZ026 05SI003 05SI003 01PZ027 05PZ021 05PZ031 01SI001 01SI025 01SI033 01SI043 01SI050,"PZ,SI","Elise,Jayce","PZ,SI",,,,"16,24",Elise/Jayce,,
CQCQCAYFCAAQKCUYAEAQKBIJAICAIAQHAQCQIAQGBEGAIAIDAQFQCBAFHAAQKBIDAMCQIDIOB4AQCBIFBY,"PZ,SI",214,03SI016 03SI016 03SI016 05BC152 05BC152 05BC152 05SI009 05SI009 05SI009 04PZ002 04PZ002 04PZ002 04PZ007 04PZ007 04PZ007 05PZ002 05PZ002 05PZ002 05PZ006 05PZ006 05PZ006 05PZ009 05PZ009 05PZ009 05PZ012 05PZ012 05PZ012 03PZ011 03PZ011 04SI056 04SI056 05SI003 05SI003 05PZ013 05PZ013 05PZ014 05PZ014 05PZ015 05PZ015 05SI014,"BC,PZ,SI","Caitlyn,Senna","PZ,SI",,03SI016 03SI016 03SI016 05PZ152 05PZ152 05PZ152 05SI009 05SI009 05SI009 04PZ002 04PZ002 04PZ002 04PZ007 04PZ007 04PZ007 05PZ002 05PZ002 05PZ002 05PZ006 05PZ006 05PZ006 05PZ009 05PZ009 05PZ009 05PZ012 05PZ012 05PZ012 03PZ011 03PZ011 04SI056 04SI056 05SI003 05SI003 05PZ013 05PZ013 05PZ014 05PZ014 05PZ015 05PZ015 05SI014,"PZ,SI","29,11",Caitlyn/Senna,,
CMDACAIEFMAQEBAKAEBQIFABAQCQKAQDAUDBAAYBAUASQKYDAEAQIGYBAICAGAYBAUNCEMICAEAQIAICAECQ6HI,"PZ,SI",203,01PZ043 01PZ043 01PZ043 02PZ010 02PZ010 02PZ010 03PZ020 03PZ020 03PZ020 04SI005 04SI005 04SI005 03SI006 03SI006 03SI006 03SI016 03SI016 03SI016 01SI001 01SI001 01SI001 01SI040 01SI040 01SI040 01SI043 01SI043 01SI043 01PZ027 01PZ027 02PZ003 02PZ003 01SI026 01SI026 01SI034 01SI034 01SI049 01SI049 01PZ001 01SI015 01SI029,"PZ,SI",Kindred,SI,,,,"14,26",Kindred (PZ/SI),,
CECQCAYFCAAQIBAHAECQKDQCAECDANADAECR2KBWAYAQCBA3AEBAIBQBAMCAWAIEAU4ACBIECEBQCBIGB4JQA,"PZ,SI",214,03SI016 03SI016 03SI016 04PZ007 04PZ007 04PZ007 05SI014 05SI014 05SI014 01PZ048 01PZ048 01PZ048 01PZ052 01PZ052 01PZ052 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01SI054 01SI054 01SI054 01PZ027 01PZ027 02PZ006 02PZ006 03PZ011 03PZ011 04SI056 04SI056 05PZ017 05PZ017 01SI006 01SI006 01SI015 01SI015 01SI019 01SI019,"PZ,SI",Championless,,,,,"17,23",Championless (PZ/SI),,
CEEACAIFFAAQEBAKAEBQIFABAUCBSAQBAQNTIAQDAUDBAAQEAQBAOAQFAUFQ4AIBAECCOAQBAECAQAIBAUXQ,"PZ,SI",219,01SI040 01SI040 01SI040 02PZ010 02PZ010 02PZ010 03PZ020 03PZ020 03PZ020 05PZ025 05PZ025 05PZ025 01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 03SI006 03SI006 03SI006 03SI016 03SI016 03SI016 04PZ002 04PZ002 04PZ002 04PZ007 04PZ007 04PZ007 05SI011 05SI011 05SI011 05SI014 05SI014 05SI014 01PZ039 01PZ039 01PZ008 01SI047,"PZ,SI",Teemo,PZ,,,,"24,16",Teemo (PZ/SI),,
CECQCBAEA4AQKBIOAIAQKAJIAMAQIJBHGQCAKBAGBUHA6AQBAECR2AQBAQNR6AIBAMCAW,"PZ,SI",214,04PZ007 04PZ007 04PZ007 05SI014 05SI014 05SI014 01SI001 01SI001 01SI001 01SI040 01SI040 01SI040 01PZ036 01PZ036 01PZ036 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 05PZ006 05PZ006 05PZ006 05PZ013 05PZ013 05PZ013 05PZ014 05PZ014 05PZ014 05PZ015 05PZ015 05PZ015 01SI029 01SI029 01PZ027 01PZ027 01PZ031 01PZ031 03PZ011,"PZ,SI","Caitlyn,Ezreal",PZ,,,,"29,11",Caitlyn/Ezreal (PZ/SI),,
CMCQCAIFFAAQEBAKAEBQIFACAMCQMEAHAECACCAZE4YTIOQCAEAQIHABAECS2AA,"PZ,SI",200,01SI040 01SI040 01SI040 02PZ010 02PZ010 02PZ010 03PZ020 03PZ020 03PZ020 03SI006 03SI006 03SI006 03SI016 03SI016 03SI016 01PZ001 01PZ001 01PZ001 01PZ008 01PZ008 01PZ008 01PZ025 01PZ025 01PZ025 01PZ039 01PZ039 01PZ039 01PZ049 01PZ049 01PZ049 01PZ052 01PZ052 01PZ052 01PZ058 01PZ058 01PZ058 01PZ028 01PZ028 01SI045 01SI045,"PZ,SI",Teemo,PZ,,,,"29,11",Teemo (PZ/SI),,
CMCQCAQEAYAQGBAUAEBQKEAEAECBWJBHGQCACBIUFYXTMAICAECRGKACAEAQIHYCAECQGII,"PZ,SI",200,02PZ006 02PZ006 02PZ006 03PZ020 03PZ020 03PZ020 03SI016 03SI016 03SI016 01PZ027 01PZ027 01PZ027 01PZ036 01PZ036 01PZ036 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01SI020 01SI020 01SI020 01SI046 01SI046 01SI046 01SI047 01SI047 01SI047 01SI054 01SI054 01SI054 01SI019 01SI019 01SI040 01SI040 01PZ031 01SI003 01SI033,"PZ,SI",Ezreal,PZ,,,,"19,21",Ezreal (PZ/SI),,
CECQCAYECQBAEBAIBIBAGBIGCABQCBAIDM2AGBAEAIDQYAAEAEAQIDIBAMCAWAIDAUBQIAIFAEHRSII,"PZ,SI",211,03PZ020 03PZ020 03PZ020 02PZ008 02PZ008 02PZ008 02PZ010 02PZ010 02PZ010 03SI006 03SI006 03SI006 03SI016 03SI016 03SI016 01PZ008 01PZ008 01PZ008 01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 04PZ002 04PZ002 04PZ002 04PZ007 04PZ007 04PZ007 04PZ012 04PZ012 04PZ012 01PZ013 03PZ011 03SI003 01SI001 01SI015 01SI025 01SI033,"PZ,SI","Teemo,Vi",PZ,,,,"29,11",Teemo/Vi (PZ/SI),,
CMCACAIFFAAQEBAGAEBQKEAHAECACCA7EQTTIOQDAEAQKAIBAMCBIAQBAQWTAAICAECQ6II,"PZ,SI",200,01SI040 01SI040 01SI040 02PZ006 02PZ006 02PZ006 03SI016 03SI016 03SI016 01PZ001 01PZ001 01PZ001 01PZ008 01PZ008 01PZ008 01PZ031 01PZ031 01PZ031 01PZ036 01PZ036 01PZ036 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01PZ058 01PZ058 01PZ058 01SI001 01SI001 03PZ020 03PZ020 01PZ045 01PZ045 01PZ048 01PZ048 01SI015 01SI033,"PZ,SI","Ezreal,Teemo",PZ,,,,"30,10",Ezreal/Teemo (PZ/SI),,
CECACAIFFABACBA3GQBAKBILB4BQKBAVDANQIAICAQEACAYEBMAQKBAWAIAQKIJVAMAQKBIDAICAKHJYAMAQKDYZGI,"PZ,SI",219,01SI040 01SI040 01SI040 01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 05SI011 05SI011 05SI011 05SI015 05SI015 05SI015 05PZ021 05PZ021 05PZ021 05PZ024 05PZ024 05PZ024 05PZ027 05PZ027 05PZ027 02PZ008 02PZ008 03PZ011 03PZ011 05PZ022 05PZ022 01SI033 01SI033 01SI053 01SI053 05SI003 04SI029 04SI056 01SI015 01SI025 01SI050,"PZ,SI","Elise,Jayce,Vi","PZ,SI",,,,"21,19",Elise/Jayce/Vi,,
CMCACAIFGEAQGBIQAIBQIBIUAYAQIAIIDEWTIOQFAEAQIDIBAECSCAICAQFACBAEBIAQIBIQAA,"PZ,SI",203,01SI049 01SI049 01SI049 03SI016 03SI016 03SI016 03PZ005 03PZ005 03PZ005 03PZ020 03PZ020 03PZ020 01PZ001 01PZ001 01PZ001 01PZ008 01PZ008 01PZ008 01PZ025 01PZ025 01PZ025 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ058 01PZ058 01PZ058 01PZ013 01PZ013 01SI033 01SI033 02PZ010 02PZ010 04PZ010 04PZ010 04SI016 04SI016,"PZ,SI",Teemo,PZ,,,,"30,10",Teemo (PZ/SI),,
CQDACAIEGQAQGBANAEBQKEABAQCAOAIFBKMACAYBAUBSAKADAECAIAQBAQCTQBIBAUAQ6HJPGYAQEBIFAMHA,"PZ,SI",214,01PZ052 01PZ052 01PZ052 03PZ013 03PZ013 03PZ013 03SI016 03SI016 03SI016 04PZ007 04PZ007 04PZ007 05BC152 05BC152 05BC152 01SI003 01SI003 01SI003 01SI032 01SI032 01SI032 01SI040 01SI040 01SI040 04PZ002 04PZ002 04SI056 04SI056 01SI001 01SI001 01SI015 01SI015 01SI029 01SI029 01SI047 01SI047 01SI054 01SI054 05SI003 05SI014,"BC,PZ,SI",Championless,,,01PZ052 01PZ052 01PZ052 03PZ013 03PZ013 03PZ013 03SI016 03SI016 03SI016 04PZ007 04PZ007 04PZ007 05PZ152 05PZ152 05PZ152 01SI003 01SI003 01SI003 01SI032 01SI032 01SI032 01SI040 01SI040 01SI040 04PZ002 04PZ002 04SI056 04SI056 01SI001 01SI001 01SI015 01SI015 01SI029 01SI029 01SI047 01SI047 01SI054 01SI054 05SI003 05SI014,"PZ,SI","14,26",Championless (PZ/SI),,
CECQCBAEBYBACBA3GQBACBJIGUBAKBILB4DAKBAVCYNBWHI7AAAQCAIEAQ,"PZ,SI",219,04PZ014 04PZ014 04PZ014 01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 01SI040 01SI040 01SI040 01SI053 01SI053 01SI053 05SI011 05SI011 05SI011 05SI015 05SI015 05SI015 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ026 05PZ026 05PZ026 05PZ027 05PZ027 05PZ027 05PZ029 05PZ029 05PZ029 05PZ031 05PZ031 05PZ031 01PZ004,"PZ,SI","Elise,Jayce","PZ,SI",,,,"28,12",Elise/Jayce,,
CECQCAQEBIAQGBAUAIAQKMJVAIBQKBQQAUAQICAZE42DUAIBAECS2BABAECSQAIDAUBQCBAEA4BACBABDM,"PZ,SI",211,02PZ010 02PZ010 02PZ010 03PZ020 03PZ020 03PZ020 01SI049 01SI049 01SI049 01SI053 01SI053 01SI053 03SI006 03SI006 03SI006 03SI016 03SI016 03SI016 01PZ008 01PZ008 01PZ008 01PZ025 01PZ025 01PZ025 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01PZ058 01PZ058 01PZ058 01SI045 01SI045 01SI040 03SI003 04PZ007 01PZ001 01PZ027,"PZ,SI","Elise,Teemo","PZ,SI",,,,"24,16",Elise/Teemo,,
CEBQEBAFAMCAGAIEBAMTIBQBAUFR2KBQGE2AGAIBAQ5ACAIFFMAQIBIQAEAQCBIB,"PZ,SI",207,04SI003 04SI003 04SI003 04SI004 04SI004 04SI004 01PZ008 01PZ008 01PZ008 01PZ025 01PZ025 01PZ025 01PZ052 01PZ052 01PZ052 01SI011 01SI011 01SI011 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01SI048 01SI048 01SI048 01SI049 01SI049 01SI049 01SI052 01SI052 01SI052 01PZ058 01PZ058 01SI043 01SI043 04SI016 04SI016 01SI001,"PZ,SI","Teemo,Thresh","PZ,SI",,,,"11,29",Teemo/Thresh,,
CEBQCAIFFAAQGBAUAUAQIGI3EQ2TUAYBAICAMAIEAQHAEAIFAEBQKAIDAQGQCAYFCABAIBAHCABQCBATD4WQIAIFCQRDCNQ,"PZ,SI",211,01SI040 01SI040 01SI040 03PZ020 03PZ020 03PZ020 01PZ025 01PZ025 01PZ025 01PZ027 01PZ027 01PZ027 01PZ036 01PZ036 01PZ036 01PZ053 01PZ053 01PZ053 01PZ058 01PZ058 01PZ058 02PZ006 02PZ006 04PZ014 04PZ014 01SI001 01SI001 01SI003 01SI003 03PZ013 03SI016 04PZ007 04PZ016 01PZ019 01PZ031 01PZ045 01SI020 01SI034 01SI049 01SI054,"PZ,SI",Ezreal,PZ,,,,"28,12",Ezreal (PZ/SI),,
CQDACAYEBUAQGBIQAECAIBIBAUFJQAICAECR4MIDAQCQGNRXAMAQCBBTAECAKEADAECRGHJIAIAQGBIEAIAQKDZB,"PZ,SI",214,03PZ013 03PZ013 03PZ013 03SI016 03SI016 03SI016 04PZ005 04PZ005 04PZ005 05BC152 05BC152 05BC152 01SI030 01SI030 01SI030 01SI049 01SI049 01SI049 04SI003 04SI003 04SI003 04SI054 04SI054 04SI054 04SI055 04SI055 04SI055 01PZ051 01PZ051 04SI016 04SI016 01SI019 01SI019 01SI029 01SI029 01SI040 01SI040 03SI004 01SI015 01SI033,"BC,PZ,SI","Kalista,Viego",SI,,03PZ013 03PZ013 03PZ013 03SI016 03SI016 03SI016 04PZ005 04PZ005 04PZ005 05PZ152 05PZ152 05PZ152 01SI030 01SI030 01SI030 01SI049 01SI049 01SI049 04SI003 04SI003 04SI003 04SI054 04SI054 04SI054 04SI055 04SI055 04SI055 01PZ051 01PZ051 04SI016 04SI016 01SI019 01SI019 01SI029 01SI029 01SI040 01SI040 03SI004 01SI015 01SI033,"PZ,SI","11,29",Kalista/Viego (PZ/SI),,
CMDACAIEAEAQEBAIAEBQKBQBAQCAKAQDAQCQ2BABAUBSQLZVAIBACBIPGEBQCBA3D42AA,"PZ,SI",207,01PZ001 01PZ001 01PZ001 02PZ008 02PZ008 02PZ008 03SI006 03SI006 03SI006 04PZ005 04PZ005 04PZ005 03PZ005 03PZ005 03PZ005 03PZ013 03PZ013 03PZ013 01SI003 01SI003 01SI003 01SI040 01SI040 01SI040 01SI047 01SI047 01SI047 01SI053 01SI053 01SI053 01SI015 01SI015 01SI049 01SI049 01PZ027 01PZ027 01PZ031 01PZ031 01PZ052 01PZ052,"PZ,SI","Elise,Vi","PZ,SI",,,,"21,19",Elise/Vi,,
CEDACAIFFAAQGBIQAECQIDACAUCQSDQDAECB6JBUAMCAIAQHBQBQCAIEDMAQCBI5AECAKOABAECQKAY,"PZ,SI",214,01SI040 01SI040 01SI040 03SI016 03SI016 03SI016 05PZ012 05PZ012 05PZ012 05SI009 05SI009 05SI009 05SI014 05SI014 05SI014 01PZ031 01PZ031 01PZ031 01PZ036 01PZ036 01PZ036 01PZ052 01PZ052 01PZ052 04PZ002 04PZ002 04PZ002 04PZ007 04PZ007 04PZ007 04PZ012 04PZ012 04PZ012 01PZ027 01PZ027 01SI029 01SI029 04SI056 04SI056 05SI003,"PZ,SI","Ezreal,Senna","PZ,SI",,,,"23,17",Ezreal/Senna,,
CQDQCAIEGQAQCBJIAEBQKEABAUFJQAIBAUCAYAQEAQBAOBAFAUEQWDQPAIAQCBA3AEBQIFABAMAQKAIPEI,"PZ,SI",214,01PZ052 01PZ052 01PZ052 01SI040 01SI040 01SI040 03SI016 03SI016 03SI016 05BC152 05BC152 05BC152 05PZ012 05PZ012 05PZ012 04PZ002 04PZ002 04PZ002 04PZ007 04PZ007 04PZ007 05SI009 05SI009 05SI009 05SI011 05SI011 05SI011 05SI014 05SI014 05SI014 05SI015 05SI015 05SI015 01PZ027 01PZ027 03PZ020 03PZ020 01SI001 01SI015 01SI034,"BC,PZ,SI",Senna,SI,,01PZ052 01PZ052 01PZ052 01SI040 01SI040 01SI040 03SI016 03SI016 03SI016 05PZ152 05PZ152 05PZ152 05PZ012 05PZ012 05PZ012 04PZ002 04PZ002 04PZ002 04PZ007 04PZ007 04PZ007 05SI009 05SI009 05SI009 05SI011 05SI011 05SI011 05SI014 05SI014 05SI014 05SI015 05SI015 05SI015 01PZ027 01PZ027 03PZ020 03PZ020 01SI001 01SI015 01SI034,"PZ,SI","19,21",Senna (PZ/SI),,
CMCACAYECQBACBJRGQBAGBIEAYDACBAIDETTINJ2AEBACBIPCIBACAYEAUBACBIBEE,"PZ,SI",200,03PZ020 03PZ020 03PZ020 01SI049 01SI049 01SI049 01SI052 01SI052 01SI052 03SI004 03SI004 03SI004 03SI006 03SI006 03SI006 01PZ008 01PZ008 01PZ008 01PZ025 01PZ025 01PZ025 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01PZ053 01PZ053 01PZ053 01PZ058 01PZ058 01PZ058 01SI015 01SI015 01SI018 01SI018 03PZ005 01SI001 01SI033,"PZ,SI","Teemo,Thresh","PZ,SI",,,,"22,18",Teemo/Thresh,,
CEBQEBAEA4FQIAIFBYIC6MIEAQCRAHBWG4BQCBAEBQAQIBJVAIAQKIBIAIAQCBA2AEAQKIQ,"PZ,SI",212,04PZ007 04PZ007 04PZ007 04PZ011 04PZ011 04PZ011 01SI014 01SI014 01SI014 01SI016 01SI016 01SI016 01SI047 01SI047 01SI047 01SI049 01SI049 01SI049 04SI016 04SI016 04SI016 04SI028 04SI028 04SI028 04SI054 04SI054 04SI054 04SI055 04SI055 04SI055 04PZ012 04PZ012 04SI053 04SI053 01SI032 01SI032 01SI040 01SI040 01PZ026 01SI034,"PZ,SI",Viego,SI,"01SI016,01SI016,01SI016",,,"9,31",Viego (PZ/SI),,
CMCQCAIFFAAQEBAKAEBQIFACAMCQMEAHAECACCAZDQTTIOQBAEAQIMICAEAQKLIBAMCAW,"PZ,SI",200,01SI040 01SI040 01SI040 02PZ010 02PZ010 02PZ010 03PZ020 03PZ020 03PZ020 03SI006 03SI006 03SI006 03SI016 03SI016 03SI016 01PZ001 01PZ001 01PZ001 01PZ008 01PZ008 01PZ008 01PZ025 01PZ025 01PZ025 01PZ028 01PZ028 01PZ028 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01PZ058 01PZ058 01PZ058 01PZ049 01PZ049 01SI045 03PZ011,"PZ,SI",Teemo,PZ,,,,"30,10",Teemo (PZ/SI),,
CMBQCAYEBUBAGBINCACACBIDBYIB4AQCAMCQGBQFAECQCJZPGE2QGAIBAQ2ACAYEBMBQCBIPDEXA,"PZ,SI",200,03PZ013 03PZ013 03PZ013 03SI013 03SI013 03SI013 03SI016 03SI016 03SI016 01SI003 01SI003 01SI003 01SI014 01SI014 01SI014 01SI016 01SI016 01SI016 01SI030 01SI030 01SI030 03SI003 03SI003 03SI006 03SI006 01SI001 01SI001 01SI039 01SI039 01SI047 01SI047 01SI049 01SI049 01SI053 01SI053 01PZ052 03PZ011 01SI015 01SI025 01SI046,"PZ,SI","Elise,Kalista",SI,"01SI016,01SI016,01SI016",,,"5,35",Elise/Kalista (PZ/SI),,
CEDQCAIEGQAQGBANAECAIAQBAQCQKAQBAUUDKAQFAQIRIAQFAUFQ6AYBAECBWAIFAQMAEAIFDUWQCAQBAURC4,"PZ,SI",219,01PZ052 01PZ052 01PZ052 03PZ013 03PZ013 03PZ013 04PZ002 04PZ002 04PZ002 04SI005 04SI005 04SI005 01SI040 01SI040 01SI040 01SI053 01SI053 01SI053 05PZ017 05PZ017 05PZ017 05PZ020 05PZ020 05PZ020 05SI011 05SI011 05SI011 05SI015 05SI015 05SI015 01PZ027 01PZ027 05PZ024 05PZ024 01SI029 01SI029 01SI045 01SI045 01SI034 01SI046,"PZ,SI","Elise,Kindred",SI,,,,"19,21",Elise/Kindred (PZ/SI),,
CMCACAQEBIAQGBIQAMAQKIRRGUCACBABDQWS4BABAECCMAICAQBACAYECQBAIBIFCABACAYEDEBACBIBB4,"PZ,SI",203,02PZ010 02PZ010 02PZ010 03SI016 03SI016 03SI016 01SI034 01SI034 01SI034 01SI049 01SI049 01SI049 01SI053 01SI053 01SI053 01PZ001 01PZ001 01PZ001 01PZ028 01PZ028 01PZ028 01PZ045 01PZ045 01PZ045 01PZ046 01PZ046 01PZ046 01PZ038 01PZ038 02PZ002 02PZ002 03PZ020 03PZ020 04SI005 04SI005 04SI016 04SI016 03PZ025 01SI001 01SI015,"PZ,SI","Elise,Kindred",SI,,,,"22,18",Elise/Kindred (PZ/SI),,
