deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster
CIBQCAIFGQAQICINAUBQSVCVLRQN2AICAMAQKAI5FACAGCJDKZLWIAQCAMEQSMYDAECQ6GJC,"MT,SI",207,01SI052 01SI052 01SI052 04MT013 04MT013 04MT013 03MT084 03MT084 03MT084 03MT085 03MT085 03MT085 03MT092 03MT092 03MT092 03MT096 03MT096 03MT096 03MT221 03MT221 03MT221 01SI001 01SI001 01SI029 01SI029 01SI040 01SI040 03MT035 03MT035 03MT086 03MT086 03MT087 03MT087 03MT100 03MT100 03MT009 03MT051 01SI015 01SI025 01SI034,"MT,SI","Aurelion Sol,Thresh,Zoe","MT,SI",,,,"28,12",Aurelion Sol/Thresh/Zoe,,
CMBQCBAFBMCAGBIDAQCQMBQDBERTQSKZLTLACAYBAECS6AIDBFPACAYFAIAQCAYJBU,"MT,SI",203,04SI011 04SI011 04SI011 03SI003 03SI003 03SI003 03SI004 03SI004 03SI004 03SI005 03SI005 03SI005 03SI006 03SI006 03SI006 03MT035 03MT035 03MT035 03MT056 03MT056 03MT056 03MT073 03MT073 03MT073 03MT089 03MT089 03MT089 03MT092 03MT092 03MT092 03MT214 03MT214 03MT214 01SI047 01SI047 03MT094 03MT094 03SI002 03SI002 03MT013,"MT,SI","Diana,Nocturne","MT,SI",,,,"21,19",Diana/Nocturne,,
CEBQCAYDBUCAIAYCAQHRGCABAMEBAGA3D4TCQNYAAEAQIAYI,NX,207,03NX013 03NX013 03NX013 04NX002 04NX002 04NX002 04NX004 04NX004 04NX004 04NX015 04NX015 04NX015 04NX019 04NX019 04NX019 01NX008 01NX008 01NX008 01NX016 01NX016 01NX016 01NX024 01NX024 01NX024 01NX027 01NX027 01NX027 01NX031 01NX031 01NX031 01NX038 01NX038 01NX038 01NX040 01NX040 01NX040 01NX055 01NX055 01NX055 04NX008,NX,"Darius,LeBlanc",NX,"01NX008,01NX008,01NX008",,,40,Darius/LeBlanc,,
CECACAQDBIAQGAYNAECAGBAGAEBQQEA2D4QSMAQBAQBQEBIBAMCAWEZFFMAQCBADAY,NX,203,02NX010 02NX010 02NX010 03NX013 03NX013 03NX013 04NX004 04NX004 04NX004 01NX008 01NX008 01NX008 01NX016 01NX016 01NX016 01NX026 01NX026 01NX026 01NX031 01NX031 01NX031 01NX033 01NX033 01NX033 01NX038 01NX038 01NX038 04NX002 04NX002 01NX004 01NX004 01NX011 01NX011 01NX019 01NX019 01NX037 01NX037 01NX043 01NX043 04NX006,NX,"Darius,LeBlanc",NX,"01NX008,01NX008,01NX008",,,40,Darius/LeBlanc,,
CEBQEAQDAMCQGBADAIJRMBIBAMEAYEBFEYBQCAQDBAAQIAYGAMAQGARIGMAA,NX,212,02NX003 02NX003 02NX003 02NX005 02NX005 02NX005 04NX002 04NX002 04NX002 04NX019 04NX019 04NX019 04NX022 04NX022 04NX022 01NX008 01NX008 01NX008 01NX012 01NX012 01NX012 01NX016 01NX016 01NX016 01NX037 01NX037 01NX037 01NX038 01NX038 01NX038 02NX008 02NX008 04NX006 04NX006 01NX002 01NX002 01NX040 01NX040 01NX051 01NX051,NX,Darius,NX,"01NX008,01NX008,01NX008",,,40,Darius,,
CMAQQAIDAQEBAEI7EYUCUAYBAQBQUAQDAMGREBIBAMFQ2IJTHAAA,NX,203,01NX004 01NX004 01NX004 01NX008 01NX008 01NX008 01NX016 01NX016 01NX016 01NX017 01NX017 01NX017 01NX031 01NX031 01NX031 01NX038 01NX038 01NX038 01NX040 01NX040 01NX040 01NX042 01NX042 01NX042 04NX010 04NX010 03NX013 03NX013 03NX018 03NX018 01NX011 01NX011 01NX013 01NX013 01NX033 01NX033 01NX051 01NX051 01NX056 01NX056,NX,"Darius,Katarina",NX,"01NX008,01NX008,01NX008",,,40,Darius/Katarina,,
CMBACAYDCIGACAYIBQGRQGJEEYVCYLRPG4AACAIBAMSQ,NX,200,03NX018 03NX018 03NX018 01NX008 01NX008 01NX008 01NX012 01NX012 01NX012 01NX013 01NX013 01NX013 01NX024 01NX024 01NX024 01NX025 01NX025 01NX025 01NX036 01NX036 01NX036 01NX038 01NX038 01NX038 01NX042 01NX042 01NX042 01NX044 01NX044 01NX044 01NX046 01NX046 01NX046 01NX047 01NX047 01NX047 01NX055 01NX055 01NX055 01NX037,NX,"Darius,Katarina",NX,"01NX008,01NX008,01NX008",,,40,Darius/Katarina,,
CEBQEAIDBAPAGAQDAECAOAYEAMCAUEQEAEBAGAYBAMBQ2AQEAMBAGAYBAMBRQIICAEBAGCQBAMBRC,NX,203,01NX008 01NX008 01NX008 01NX030 01NX030 01NX030 02NX001 02NX001 02NX001 02NX004 02NX004 02NX004 02NX007 02NX007 02NX007 04NX004 04NX004 04NX004 04NX010 04NX010 04NX010 04NX018 04NX018 04NX018 02NX003 02NX003 03NX013 03NX013 04NX002 04NX002 04NX003 04NX003 01NX003 01NX003 01NX024 01NX024 01NX033 01NX033 02NX010 03NX017,NX,"LeBlanc,Swain",NX,"01NX008,01NX008,01NX008",,,40,LeBlanc/Swain,,
CEBQCAYDAMBQCAYICAPQIBADAQFA6EYCAIAQGFJNAUCAGAICAMDBCAQBAEBTKAIEAMEA,NX,207,03NX003 03NX003 03NX003 01NX008 01NX008 01NX008 01NX016 01NX016 01NX016 01NX031 01NX031 01NX031 04NX004 04NX004 04NX004 04NX010 04NX010 04NX010 04NX015 04NX015 04NX015 04NX019 04NX019 04NX019 01NX021 01NX021 01NX045 01NX045 04NX001 04NX001 04NX002 04NX002 04NX003 04NX003 04NX006 04NX006 04NX017 04NX017 01NX053 04NX008,NX,LeBlanc,NX,"01NX008,01NX008,01NX008",,,40,LeBlanc,,
CECQCAQDAUAQGAYWAECAGAQDAUBQIBIPAUAQGAQICQRSMAICAEBRAEYCAECQGBQCAEBQ2NY,NX,214,02NX005 02NX005 02NX005 03NX022 03NX022 03NX022 04NX002 04NX002 04NX002 05NX004 05NX004 05NX004 05NX005 05NX005 05NX005 05NX015 05NX015 05NX015 01NX002 01NX002 01NX002 01NX008 01NX008 01NX008 01NX020 01NX020 01NX020 01NX035 01NX035 01NX035 01NX038 01NX038 01NX038 01NX016 01NX016 01NX019 01NX019 05NX006 01NX013 01NX055,NX,"Darius,Draven",NX,"01NX008,01NX008,01NX008",,,40,Darius/Draven,,
CECACBADCMAQKAYJAQBQGAIDA4HAOAIDBMGBAFAZDMPQAAIBAUBQM,NX,214,04NX019 04NX019 04NX019 05NX009 05NX009 05NX009 03NX001 03NX001 03NX001 03NX003 03NX003 03NX003 03NX007 03NX007 03NX007 03NX014 03NX014 03NX014 01NX011 01NX011 01NX011 01NX012 01NX012 01NX012 01NX016 01NX016 01NX016 01NX020 01NX020 01NX020 01NX025 01NX025 01NX025 01NX027 01NX027 01NX027 01NX031 01NX031 01NX031 05NX006,NX,"Draven,Riven",NX,,,,40,Draven/Riven,,
CEBQCBADBICAEAYCAUDQSCABAMEAYGQ7EQTC4MIAAEAQGAYS,NX,203,04NX010 04NX010 04NX010 02NX002 02NX002 02NX002 02NX005 02NX005 02NX005 02NX007 02NX007 02NX007 02NX009 02NX009 02NX009 01NX008 01NX008 01NX008 01NX012 01NX012 01NX012 01NX026 01NX026 01NX026 01NX031 01NX031 01NX031 01NX036 01NX036 01NX036 01NX038 01NX038 01NX038 01NX046 01NX046 01NX046 01NX049 01NX049 01NX049 03NX018,NX,"Darius,Swain",NX,"01NX008,01NX008,01NX008",,,40,Darius/Swain,,
CEBQGAQDA4EASAYEAMBASEYHAEBRAEYYEYUC6NYAAEAQIAYH,NX,211,02NX007 02NX007 02NX007 02NX008 02NX008 02NX008 02NX009 02NX009 02NX009 04NX002 04NX002 04NX002 04NX009 04NX009 04NX009 04NX019 04NX019 04NX019 01NX016 01NX016 01NX016 01NX019 01NX019 01NX019 01NX024 01NX024 01NX024 01NX038 01NX038 01NX038 01NX040 01NX040 01NX040 01NX047 01NX047 01NX047 01NX055 01NX055 01NX055 04NX007,NX,"Darius,Swain",NX,,,,40,Darius/Swain,,
CMCACAQDAUBAGAYNCICAIAYCAMCA6BIBAMEBAHZFEYAQEAIDFQZQA,NX,203,02NX005 02NX005 02NX005 03NX013 03NX013 03NX013 03NX018 03NX018 03NX018 04NX002 04NX002 04NX002 04NX003 04NX003 04NX003 04NX004 04NX004 04NX004 04NX015 04NX015 04NX015 01NX008 01NX008 01NX008 01NX016 01NX016 01NX016 01NX031 01NX031 01NX031 01NX037 01NX037 01NX037 01NX038 01NX038 01NX038 01NX044 01NX044 01NX051 01NX051,NX,"Darius,LeBlanc",NX,"01NX008,01NX008,01NX008",,,40,Darius/LeBlanc,,
CEBQCBIDAEBQCAYECUPQMBADAICAMCQRCMBQCAQDBIAQIAYPAIAQGMZVAIAQCAYIAEBQGDQ,NX,214,05NX001 05NX001 05NX001 01NX004 01NX004 01NX004 01NX021 01NX021 01NX021 01NX031 01NX031 01NX031 04NX002 04NX002 04NX002 04NX004 04NX004 04NX004 04NX006 04NX006 04NX006 04NX010 04NX010 04NX010 04NX017 04NX017 04NX017 04NX019 04NX019 04NX019 02NX010 02NX010 04NX015 04NX015 01NX051 01NX051 01NX053 01NX053 01NX008 03NX014,NX,"LeBlanc,Sion",NX,01NX008,,,40,LeBlanc/Sion,,
CMBQEAIDCUPQEAYDAEDQGBADAICBCBABAIBQSAQBAMXDQAQEAMFA6BADAMBQMDIOAEAQGAYC,NX,203,01NX021 01NX021 01NX021 01NX031 01NX031 01NX031 03NX001 03NX001 03NX001 03NX007 03NX007 03NX007 04NX002 04NX002 04NX002 04NX004 04NX004 04NX004 04NX017 04NX017 04NX017 02NX009 02NX009 01NX046 01NX046 01NX056 01NX056 04NX010 04NX010 04NX015 04NX015 03NX003 03NX003 03NX006 03NX006 03NX013 03NX013 03NX014 03NX014 03NX002,NX,"LeBlanc,Riven",NX,,,,40,LeBlanc/Riven,,
CMBAGBADAQDAUCABAMEAYDYQDIPSMKADAEAQGGYBAMBREAIEAMHQCAIEAMAQ,NX,203,04NX004 04NX004 04NX004 04NX006 04NX006 04NX006 04NX010 04NX010 04NX010 01NX008 01NX008 01NX008 01NX012 01NX012 01NX012 01NX015 01NX015 01NX015 01NX016 01NX016 01NX016 01NX026 01NX026 01NX026 01NX031 01NX031 01NX031 01NX038 01NX038 01NX038 01NX040 01NX040 01NX040 01NX027 01NX027 03NX018 03NX018 04NX015 04NX015 04NX001,NX,"Darius,LeBlanc",NX,"01NX008,01NX008,01NX008",,,40,Darius/LeBlanc,,
CMBAEBADAICASAIDAIEAYEA2EESSMLQCAECAGAYCAEBRSOABAEAQGEY,NX,203,04NX002 04NX002 04NX002 04NX004 04NX004 04NX004 01NX002 01NX002 01NX002 01NX008 01NX008 01NX008 01NX012 01NX012 01NX012 01NX016 01NX016 01NX016 01NX026 01NX026 01NX026 01NX033 01NX033 01NX033 01NX037 01NX037 01NX037 01NX038 01NX038 01NX038 01NX046 01NX046 01NX046 04NX003 04NX003 01NX025 01NX025 01NX056 01NX056 01NX019,NX,"Darius,LeBlanc",NX,"01NX008,01NX008,01NX008",,,40,Darius/LeBlanc,,
CMBACAQDAUFQCAYCBAGBCEYZDIPSKJRIAIAQCAZTAEBQGEQA,NX,200,02NX005 02NX005 02NX005 01NX002 01NX002 01NX002 01NX008 01NX008 01NX008 01NX012 01NX012 01NX012 01NX017 01NX017 01NX017 01NX019 01NX019 01NX019 01NX025 01NX025 01NX025 01NX026 01NX026 01NX026 01NX031 01NX031 01NX031 01NX037 01NX037 01NX037 01NX038 01NX038 01NX038 01NX040 01NX040 01NX040 01NX051 01NX051 03NX018 03NX018,NX,Darius,NX,"01NX008,01NX008,01NX008",,,40,Darius,,
CECACAQDBAAQGAYNAMCAGAQGCMCQCAYICANCMMQDAECAGCACAEBTGNICAMBREFQA,NX,207,02NX008 02NX008 02NX008 03NX013 03NX013 03NX013 04NX002 04NX002 04NX002 04NX006 04NX006 04NX006 04NX019 04NX019 04NX019 01NX008 01NX008 01NX008 01NX016 01NX016 01NX016 01NX026 01NX026 01NX026 01NX038 01NX038 01NX038 01NX050 01NX050 01NX050 04NX008 04NX008 01NX051 01NX051 01NX053 01NX053 03NX018 03NX018 03NX022 03NX022,NX,Darius,NX,"01NX008,01NX008,01NX008",,,40,Darius,,
CEBAGAQDAMCQQBYBAMEAYDIQCQSSQAQBAMBQ2AYBAMBA6JQCAEAQGBABAMBQ4,NX,200,02NX003 02NX003 02NX003 02NX005 02NX005 02NX005 02NX008 02NX008 02NX008 01NX008 01NX008 01NX008 01NX012 01NX012 01NX012 01NX013 01NX013 01NX013 01NX016 01NX016 01NX016 01NX020 01NX020 01NX020 01NX037 01NX037 01NX037 01NX040 01NX040 01NX040 03NX013 03NX013 01NX002 01NX002 01NX015 01NX015 01NX038 01NX038 01NX004 03NX014,NX,"Darius,Draven",NX,"01NX008,01NX008,01NX008",,,40,Darius/Draven,,
CEBQEBADAIJAGAYDAEBQMCABAMGA6FRCEMUDANYAAEAQIAYK,NX,203,04NX002 04NX002 04NX002 04NX018 04NX018 04NX018 03NX001 03NX001 03NX001 03NX003 03NX003 03NX003 03NX006 03NX006 03NX006 01NX012 01NX012 01NX012 01NX015 01NX015 01NX015 01NX022 01NX022 01NX022 01NX034 01NX034 01NX034 01NX035 01NX035 01NX035 01NX040 01NX040 01NX040 01NX048 01NX048 01NX048 01NX055 01NX055 01NX055 04NX010,NX,Championless,,,,,40,Championless (NX),,
CMBQEAYEBUIQEBADAQIQGAIDAQKS4AQDAECBGHRUAQAQGCYQFI2QGAIDAMGQEAIDDATAEBADBIHQ,"NX,PZ",203,03PZ013 03PZ013 03PZ013 03PZ017 03PZ017 03PZ017 04NX004 04NX004 04NX004 04NX017 04NX017 04NX017 01NX004 01NX004 01NX004 01NX021 01NX021 01NX021 01NX046 01NX046 01NX046 01PZ019 01PZ019 01PZ030 01PZ030 01PZ052 01PZ052 01NX011 01NX011 01NX016 01NX016 01NX042 01NX042 01NX053 01NX053 03NX013 01NX024 01NX038 04NX010 04NX015,"NX,PZ","Darius,Katarina,LeBlanc",NX,,,,"28,12",Darius/Katarina/LeBlanc (NX/PZ),,
CECQCBAECAAQKAYNAIAQGAQUAMAQIJZNGQBQGBACAUJAEAIBAQNAGAYDAMDQ6AQBAEBSGAIDAQBQ,"NX,PZ",214,04PZ016 04PZ016 04PZ016 05NX013 05NX013 05NX013 01NX002 01NX002 01NX002 01NX020 01NX020 01NX020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ002 03PZ002 03PZ002 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01PZ026 01PZ026 03NX003 03NX003 03NX007 03NX007 03NX015 03NX015 01NX035 03PZ003,"NX,PZ","Draven,Riven,Viktor","NX,PZ",,,,"16,24",Draven/Riven/Viktor,,
CECQCAYDB4AQIBAQAIAQGFBOAMAQIJRHFUBQKAYBBEGQIAIBAQAQCAQDBEAQGBASAICQGBAGAA,"NX,PZ",214,03NX015 03NX015 03NX015 04PZ016 04PZ016 04PZ016 01NX020 01NX020 01NX020 01NX046 01NX046 01NX046 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 02NX009 02NX009 03PZ018 03PZ018 05NX004 05NX004 05NX006 05NX006,"NX,PZ","Draven,Sion",NX,,,,"24,16",Draven/Sion (NX/PZ),,
CECQCAIDCQAQIBAQAIAQIJZNAMBQGAIDA4BQGBACAUJAGAIBAMBACAYDB4AQIAYWAIAQCBBDAMAQGCYZE4,"NX,PZ",212,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 03NX001 03NX001 03NX001 03NX003 03NX003 03NX003 03NX007 03NX007 03NX007 03PZ002 03PZ002 03PZ002 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX002 01NX002 03NX015 03NX015 04NX022 04NX022 01PZ035 01NX011 01NX025 01NX039,"NX,PZ","Draven,Riven",NX,,,,"21,19",Draven/Riven (NX/PZ),,
CECACAQDBEAQGBARAIAQGFBOAQAQIHZEEY2AIAIDAMGQCAYEAUBACBA3E4BAIBACA4BACBADBIBQCAYEGM3Q,"NX,PZ",211,02NX009 02NX009 02NX009 03PZ017 03PZ017 03PZ017 01NX020 01NX020 01NX020 01NX046 01NX046 01NX046 01PZ031 01PZ031 01PZ031 01PZ036 01PZ036 01PZ036 01PZ038 01PZ038 01PZ038 01PZ052 01PZ052 01PZ052 03NX013 03NX013 03PZ005 03PZ005 01PZ027 01PZ027 01PZ039 01PZ039 04PZ002 04PZ002 04PZ007 04PZ007 04NX010 01NX004 01NX051 01NX055,"NX,PZ","Draven,Ezreal","NX,PZ",,,,"15,25",Draven/Ezreal,,
CEBQCAYECICACAYHBEKCOBIBAQGBYJZIFUBQCAIEBUAQIBAQAIAQGDBIAIAQCBABAEBQGDY,"NX,PZ",211,03PZ018 03PZ018 03PZ018 01NX007 01NX007 01NX007 01NX009 01NX009 01NX009 01NX020 01NX020 01NX020 01NX039 01NX039 01NX039 01PZ012 01PZ012 01PZ012 01PZ028 01PZ028 01PZ028 01PZ039 01PZ039 01PZ039 01PZ040 01PZ040 01PZ040 01PZ045 01PZ045 01PZ045 01PZ013 01PZ013 04PZ016 04PZ016 01NX012 01NX012 01NX040 01NX040 01PZ001 03NX015,"NX,PZ","Draven,Jinx","NX,PZ",,,,"17,23",Draven/Jinx,,
CMBQCAYDB4CACAYHBEKCOBYBAQAQYDI4E4UC2AICAEBSGNYA,"NX,PZ",200,03NX015 03NX015 03NX015 01NX007 01NX007 01NX007 01NX009 01NX009 01NX009 01NX020 01NX020 01NX020 01NX039 01NX039 01NX039 01PZ001 01PZ001 01PZ001 01PZ012 01PZ012 01PZ012 01PZ013 01PZ013 01PZ013 01PZ028 01PZ028 01PZ028 01PZ039 01PZ039 01PZ039 01PZ040 01PZ040 01PZ040 01PZ045 01PZ045 01PZ045 01NX035 01NX035 01NX055 01NX055,"NX,PZ","Draven,Jinx","NX,PZ",,,,"19,21",Draven/Jinx,,
CECQCAIDCQAQGBASAECAIEADAECCOLJUAMCQGAIJBUCACAIDFYAQEAYJAEBQGDYCAECACJQCAEAQGMYCAUBQIBQ,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX046 01NX046 02NX009 02NX009 03NX015 03NX015 01PZ001 01PZ001 01PZ038 01PZ038 01NX051 05NX004 05NX006,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),,
CECACAYECEBQCAYEFY3QGAIED4SDIBACAMAQOCAJAIAQGAYNAECAGAQDAEAQGMQBAECBWAICAMBQ,"NX,PZ",203,03PZ017 03PZ017 03PZ017 01NX004 01NX004 01NX004 01NX046 01NX046 01NX046 01NX055 01NX055 01NX055 01PZ031 01PZ031 01PZ031 01PZ036 01PZ036 01PZ036 01PZ052 01PZ052 01PZ052 02NX001 02NX001 02NX001 02NX007 02NX007 02NX007 02NX008 02NX008 02NX008 02NX009 02NX009 02NX009 03NX013 03NX013 04NX002 04NX002 01NX050 01PZ027 02NX003,"NX,PZ","Ezreal,Swain","NX,PZ",,,,"27,13",Ezreal/Swain,,
CQDACAIDCQAQEAYJAEBQIEIBAUBQSAIFAQDAEAIEEYTQMAIBAMXACAYDBUAQIBAQAECQVGABAECQIEICAECBWNAEAEAQIAIBAMCBEAIEAQBQEAIDGM3Q,"NX,PZ",214,01NX020 01NX020 01NX020 02NX009 02NX009 02NX009 03PZ017 03PZ017 03PZ017 05NX009 05NX009 05NX009 05PZ006 05PZ006 05PZ006 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01NX046 01NX046 03NX013 03NX013 04PZ016 04PZ016 05BC152 05BC152 05PZ017 05PZ017 01PZ027 01PZ027 01PZ052 01PZ052 01PZ001 03PZ018 04PZ003 01NX051 01NX055,"BC,NX,PZ","Caitlyn,Draven","NX,PZ",,01NX020 01NX020 01NX020 02NX009 02NX009 02NX009 03PZ017 03PZ017 03PZ017 05NX009 05NX009 05NX009 05PZ006 05PZ006 05PZ006 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01NX046 01NX046 03NX013 03NX013 04PZ016 04PZ016 05PZ152 05PZ152 05PZ017 05PZ017 01PZ027 01PZ027 01PZ052 01PZ052 01PZ001 03PZ018 04PZ003 01NX051 01NX055,"NX,PZ","15,25",Caitlyn/Draven,,
CEDACAIDCQAQIAYWAECAIEACAMBQ4DYCAUCAMFADAECAYJZNAQAQCAYZAEAQIAIBAIBQSAIFAMCQEAIBAMXACAIEEY,"NX,PZ",214,01NX020 01NX020 01NX020 04NX022 04NX022 04NX022 04PZ016 04PZ016 04PZ016 03NX014 03NX014 03NX014 03NX015 03NX015 03NX015 05PZ006 05PZ006 05PZ006 05PZ020 05PZ020 05PZ020 01PZ012 01PZ012 01PZ012 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01NX025 01NX025 01PZ001 01PZ001 02NX009 02NX009 05NX005 05NX005 01NX046 01PZ038,"NX,PZ","Caitlyn,Draven","NX,PZ",,,,"19,21",Caitlyn/Draven,,
CMBAIAIDBQPCKKAFAECBCJZIGQ3ACBQBAMBAKDYTDEXQCAIBAQSA,"NX,PZ",9,01NX012 01NX012 01NX012 01NX030 01NX030 01NX030 01NX037 01NX037 01NX037 01NX040 01NX040 01NX040 01PZ017 01PZ017 01PZ017 01PZ039 01PZ039 01PZ039 01PZ040 01PZ040 01PZ040 01PZ052 01PZ052 01PZ052 01PZ054 01PZ054 01PZ054 01NX002 01NX002 01NX005 01NX005 01NX015 01NX015 01NX019 01NX019 01NX025 01NX025 01NX047 01NX047 01PZ036,"NX,PZ","Ezreal,Jinx",PZ,,,,"24,16",Ezreal/Jinx (NX/PZ),,
CECQCAIDCQAQGBASAECAIEAEAECACJRHFUCAKAYBAYEQ2AYBAIBQGAIDAMHQCBIDAQAQCBIDAU,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01PZ001 01PZ001 01PZ001 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 02NX003 02NX003 03NX015 03NX015 05NX004 05NX004 05NX005,"NX,PZ","Draven,Sion",NX,,,,"22,18",Draven/Sion (NX/PZ),,
CECQCAIDCQAQKAYNAECQIFADAECCOLJUAMBQIAYFCIDACAIDAIAQCBBGAEBQGDYBAQCBAAIFAMEQCBIEBQAQCAIDCM,"NX,PZ",214,01NX020 01NX020 01NX020 05NX013 05NX013 05NX013 05PZ020 05PZ020 05PZ020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX002 01NX002 01PZ038 01PZ038 03NX015 03NX015 04PZ016 04PZ016 05NX009 05NX009 05PZ012 05PZ012 01NX019,"NX,PZ","Draven,Viktor","NX,PZ",,,,"13,27",Draven/Viktor,,
CECACAQDBEBACAYUFYBAGBAFCECQCBA3D4SCMNAEAEAQIAIBAMBQ2AIEAMFAEAIDAQZQA,"NX,PZ",203,02NX009 02NX009 02NX009 01NX020 01NX020 01NX020 01NX046 01NX046 01NX046 03PZ005 03PZ005 03PZ005 03PZ017 03PZ017 03PZ017 01PZ027 01PZ027 01PZ027 01PZ031 01PZ031 01PZ031 01PZ036 01PZ036 01PZ036 01PZ038 01PZ038 01PZ038 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03NX013 03NX013 04NX010 04NX010 01NX004 01NX004 01NX051 01NX051,"NX,PZ","Draven,Ezreal","NX,PZ",,,,"17,23",Draven/Ezreal,,
CECACAQDBABACAYUFYBAGBAFCECACBA7EQTDIBABAIBQSAIDAMGQEAIDAQZQEAIEAENQCAIDAQFQ,"NX,PZ",200,02NX008 02NX008 02NX008 01NX020 01NX020 01NX020 01NX046 01NX046 01NX046 03PZ005 03PZ005 03PZ005 03PZ017 03PZ017 03PZ017 01PZ031 01PZ031 01PZ031 01PZ036 01PZ036 01PZ036 01PZ038 01PZ038 01PZ038 01PZ052 01PZ052 01PZ052 02NX009 02NX009 03NX013 03NX013 01NX004 01NX004 01NX051 01NX051 01PZ001 01PZ001 01PZ027 01PZ027 03PZ011,"NX,PZ","Draven,Ezreal","NX,PZ",,,,"17,23",Draven/Ezreal,,
CECACAYDB4BACAYCCQBQKAYBAQDAIAIEAETS2NADAEAQGGYBAMCBEAQFAMEQ2AQBAEBTGAIDAQFQ,"NX,PZ",214,03NX015 03NX015 03NX015 01NX002 01NX002 01NX002 01NX020 01NX020 01NX020 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX006 05NX006 05NX006 01PZ001 01PZ001 01PZ001 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX027 01NX027 03PZ018 03PZ018 05NX009 05NX009 05NX013 05NX013 01NX051 03PZ011,"NX,PZ","Draven,Sion",NX,,,,"25,15",Draven/Sion (NX/PZ),,
CECACAIDCQAQIBAQAMAQIAI4FUCQKAYBAQDASDIDAEBAGAYBAUBQGAQBAQTCOAQBAEBTGAIBAQGA,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ001 01PZ001 01PZ001 01PZ028 01PZ028 01PZ028 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 02NX003 02NX003 05NX003 05NX003 01PZ038 01PZ038 01PZ039 01PZ039 01NX051 01PZ012,"NX,PZ","Draven,Sion",NX,,,,"23,17",Draven/Sion (NX/PZ),,
CECACAYECIAQIBAQAQAQGCIUE43QKAIEAEOCOKBNAEAQCAYHAIAQCAYMAQCQGBAGBEGQ,"NX,PZ",214,03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01NX009 01NX009 01NX009 01NX020 01NX020 01NX020 01NX039 01NX039 01NX039 01NX055 01NX055 01NX055 01PZ001 01PZ001 01PZ001 01PZ028 01PZ028 01PZ028 01PZ039 01PZ039 01PZ039 01PZ040 01PZ040 01PZ040 01PZ045 01PZ045 01PZ045 01NX007 01NX007 01NX012 05NX004 05NX006 05NX009 05NX013,"NX,PZ","Draven,Jinx","NX,PZ",,,,"19,21",Draven/Jinx,,
