playerDeck,Annie/Twisted Fate (BW/NX),Draven/Jinx (NX/PZ),Ekko/Jinx (PZ/SH),Gwen/Katarina (NX/SI),Heimerdinger/Jayce (PZ/SI),Kayn/Vayne (DE/RU),Quinn/Vayne (DE/PZ),Seraphine/Viktor (PZ/SI),Teemo/Zoe (BC/MT),Trundle/Tryndamere (FR/SI),Annie/Jhin (NX/RU),Akshan/Varus (RU/SH),Anivia (FR/SI),Annie/Gwen (NX/SI),Aphelios/Seraphine (MT/PZ),Aphelios/Viktor (MT/PZ),Ashe/Kindred (FR/SI),Aurelion Sol/Leona (DE/MT),Aurelion Sol/Shyvana (DE/MT),Azir/Irelia (IO/SH),Azir/Xerath (SH),Braum/Vladimir (FR/NX),Caitlyn/Teemo (BC/PZ),Diana/Leona (MT/SI),Elise/Gwen (NX/SI),Elise/Nocturne (NX/SI),Elise/Norra (BC/SI),Elise/Twisted Fate (BW/SI),Ezreal/Kennen (IO/PZ),Ezreal/Seraphine (BC/PZ),Ezreal/Seraphine (NX/PZ),Ezreal/Seraphine (PZ/SI),Gangplank/Sejuani (BW/FR),Gwen/Vayne (DE/SI),Hecarim/Zed (IO/SI),Heimerdinger/Norra (BC/SI),Jax/Ornn (FR/RU),Jinx (FR/PZ),Jinx/Lulu (BC/PZ),Katarina/Yasuo (IO/NX),Kindred/Nasus (SI/SH),Maokai/Nautilus (BW/SI),Miss Fortune/Swain (BW/NX),Miss Fortune/Twisted Fate (BW/NX),Norra/Veigar (BC/SI),Pantheon/Varus (MT/RU),Pantheon/Vayne (DE/MT),Pyke/Rek'Sai (BW/SH),Rumble/Sion (BC/NX),Rumble/Vayne (DE/NX),Senna/Veigar (BC/SI),Seraphine/Viktor (BC/PZ),Seraphine/Viktor (BW/PZ),Seraphine/Viktor (IO/PZ),Swain/Twisted Fate (BW/NX),Taliyah (BW/SH),Taliyah/Ziggs (BC/SH),Trundle (FR/PZ),Akshan/Kayn (RU/SH),Aphelios/Leona (MT/SI),Ashe/LeBlanc (FR/NX),Ashe/Thresh (FR/SI),Aurelion Sol/Trundle (FR/MT),Aurelion Sol/Zoe (FR/MT),Bard/Norra (BC/RU),Caitlyn/Trundle (FR/PZ),Championless (FR/SI),Diana/Nocturne (MT/SI),Ekko/Zilean (PZ/SH),Elise (FR/SI),Elise (NX/SI),Evelynn/Kindred (RU/SI),Evelynn/Udyr (FR/RU),Evelynn/Viego (RU/SI),Fiora/Vayne (DE/PZ),Jax/Vayne (DE/RU),Jayce/Lux (DE/PZ),Jinx/Rumble (BC/PZ),Kai'Sa/Sivir (DE/SH),Karma/Viktor (IO/PZ),Kindred/Norra (BC/SI),Malphite/Taliyah (MT/SH),Master Yi/Zoe (IO/MT),Norra/Swain (BC/NX),Ornn/Trundle (FR/PZ),Trundle/Vi (FR/PZ),Vayne/Zed (DE/IO),Xerath/Ziggs (BC/SH),Ahri/Kennen (FR/IO),Fizz/Nami (BW/RU),Hecarim/Lucian (DE/SI),Kai'Sa (DE/SH),Katarina/Twisted Fate (BW/NX),LeBlanc/Sivir (NX/SH),Akshan/Sivir (DE/SH),Annie/Ezreal (NX/PZ),Kai'Sa/Vayne (DE/SH),Norra/Teemo (BC/FR),Ornn/Udyr (FR/NX),Akshan/Kai'Sa (RU/SH),Akshan/Lee Sin (IO/SH),Akshan/Pantheon (MT/SH),Akshan/Udyr (FR/SH),Annie/Elise (NX/SI),Aphelios/Seraphine/Viktor (MT/PZ),Aphelios/Zoe (MT/PZ),Ashe/Senna (FR/SI),Aurelion Sol/Braum (FR/MT),Aurelion Sol/Tryndamere (FR/MT),Braum (FR/PZ),Braum/Norra (BC/FR),Championpile (DE/FR),Elise/Jayce (PZ/SI),Fiora/Pantheon (DE/MT),Fizz/Twisted Fate (BW/PZ),Galio/Trundle (DE/FR),Garen/Jarvan IV (DE),Gwen/Hecarim (IO/SI),Hecarim (IO/SI),Hecarim/Kalista (IO/SI),Karma/Master Yi (IO/SI),Kindred/Viego (IO/SI),Leona/Yasuo (IO/MT),Lissandra/Taliyah (FR/SH),Lissandra/Trundle (FR/SI),Miss Fortune/Quinn (BW/DE),Miss Fortune/Vayne (BW/DE),Norra/Teemo (BC/PZ),Poppy/Taric (DE/MT),Riven/Viktor (NX/PZ),Seraphine/Viktor (MT/PZ),Soraka/Tahm Kench (BW/MT),Viego (FR/SI),Xerath/Zilean (BC/SH),Zilean (BW/SH),Zilean (PZ/SH),Aphelios/Diana (MT/SI),Azir/Hecarim (SI/SH),Evelynn/Norra (BC/RU),Ezreal/Karma (IO/PZ),Galio/Leona (DE/MT),Karma/Lux (DE/IO),Kayn/Ornn (FR/RU),Nasus/Thresh (SI/SH),Nautilus (BW/SI),Norra/Zoe (BC/MT),Ornn/Vayne (DE/FR),Seraphine/Viktor (PZ/SH)
Championpile (DE/FR),,,,0.293103448275862,,0.315789473684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana/Leona (MT/SI),0.436111111111111,0.57847533632287,0.46583850931677,0.579192546583851,0.445205479452055,0.357142857142857,0.552941176470588,0.582043343653251,0.414957780458384,0.465909090909091,0.612987012987013,0.505555555555556,0.516129032258065,0.608,0.53416149068323,,0.434782608695652,,,0.405797101449275,0.512605042016807,0.579710144927536,0.556521739130435,0.5,0.661016949152542,0.509803921568627,0.609756097560976,0.5,,,0.627450980392157,0.698412698412698,0.511111111111111,0.59375,0.657794676806084,0.549019607843137,0.628205128205128,0.465346534653465,0.585987261146497,0.435897435897436,0.519230769230769,0.426229508196721,0.594594594594595,,0.480176211453745,0.464912280701754,0.428571428571429,0.707182320441989,0.636363636363636,0.35672514619883,0.54320987654321,0.488636363636364,0.54,0.587786259541985,0.393617021276596,0.652631578947369,0.57421875,0.489130434782609,,,,,,,,,,,,,,,,,,,,,0.573770491803279,,,,,,,,0.636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana/Nocturne (MT/SI),0.395061728395062,0.553191489361702,0.423076923076923,0.504854368932039,,0.5,0.462962962962963,0.421875,0.598726114649682,0.350877192982456,0.728395061728395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven/Jinx (NX/PZ),0.354792560801145,0.5,0.420505200594354,0.52297410192147,0.384615384615385,0.474390243902439,0.526418786692759,0.347676419965577,0.583824317086235,0.325829383886256,0.602649006622517,0.601671309192201,0.325966850828729,0.44488188976378,0.505555555555556,0.454545454545455,0.570588235294118,0.4125,0.70940170940171,0.721739130434783,0.728395061728395,0.492753623188406,0.6,0.42152466367713,0.442176870748299,0.592307692307692,0.464824120603015,0.186813186813187,0.642857142857143,0.445783132530121,0.521235521235521,0.43010752688172,0.435897435897436,0.61038961038961,0.69939879759519,0.46583850931677,0.650273224043716,0.356164383561644,0.422960725075529,0.593607305936073,0.636075949367089,0.482625482625483,0.455252918287938,0.534090909090909,0.360086767895879,0.629707112970711,0.629139072847682,0.607843137254902,0.601694915254237,0.58005249343832,0.409574468085106,0.455128205128205,0.519553072625698,0.50965250965251,0.331775700934579,0.744744744744745,0.545623836126629,0.597156398104265,0.44,0.45679012345679,0.752293577981651,0.528571428571429,0.632352941176471,0.656716417910448,0.666666666666667,,0.34375,0.446808510638298,0.505494505494506,,,0.588235294117647,0.694915254237288,0.491525423728814,0.559322033898305,0.595238095238095,0.454545454545455,0.571428571428571,0.553398058252427,0.469879518072289,0.33,,,0.357142857142857,,0.616666666666667,0.646666666666667,0.660377358490566,0.615384615384615,,,,,,0.689655172413793,0.375,0.6,0.632352941176471,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekko/Jinx (PZ/SH),0.493430656934307,0.579494799405646,0.5,0.52539242843952,0.435008665511265,0.366950182260024,0.511749347258486,0.439728353140917,0.462121212121212,0.450381679389313,0.660883280757098,0.411960132890365,0.584615384615385,0.412322274881517,0.470198675496689,0.484375,0.459259259259259,0.476923076923077,0.491803278688525,0.6375,0.581521739130435,0.455696202531646,0.626760563380282,0.53416149068323,0.55045871559633,0.575221238938053,0.623574144486692,0.556451612903226,0.577777777777778,0.333333333333333,0.533653846153846,0.405940594059406,0.577702702702703,0.520491803278689,0.628571428571429,0.578947368421053,0.514285714285714,0.58252427184466,0.560869565217391,0.447058823529412,0.574162679425837,0.510373443983403,0.622340425531915,0.611940298507463,0.483069977426637,0.437017994858612,0.41726618705036,0.596491228070175,0.490909090909091,0.439102564102564,0.412698412698413,0.427586206896552,0.426751592356688,0.477272727272727,0.39375,0.695364238410596,0.451345755693582,0.452830188679245,,,0.597014925373134,,,0.618421052631579,,,0.584615384615385,0.576923076923077,0.623188405797102,,,0.39622641509434,0.673076923076923,,,0.578125,,0.615384615384615,0.52,0.586206896551724,0.556962025316456,,,,,0.5,0.516129032258065,0.574074074074074,0.655172413793103,,,,,,,,,0.654545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekko/Zilean (PZ/SH),0.533333333333333,0.494505494505495,0.376811594202899,0.423611111111111,0.4,0.25,,0.391304347826087,0.302816901408451,0.305882352941177,0.602739726027397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise (FR/SI),0.456140350877193,,,0.466666666666667,,0.314285714285714,,0.462962962962963,0.28,0.4125,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise (NX/SI),,,,0.401960784313726,,0.419753086419753,,0.339622641509434,0.482456140350877,0.333333333333333,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise/Gwen (NX/SI),0.617021276595745,0.557823129251701,0.44954128440367,0.418300653594771,0.471074380165289,0.488262910798122,0.419753086419753,0.485507246376812,0.652037617554859,0.496774193548387,0.704301075268817,0.60655737704918,,,0.483870967741936,,,,,,,,,0.338983050847458,,,,,,,,,0.478260869565217,0.4,0.604938271604938,0.622950819672131,,,0.417910447761194,,,,0.607843137254902,,0.473214285714286,0.566666666666667,,0.566666666666667,,0.642857142857143,,,,,,,0.509090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise/Jayce (PZ/SI),,,,0.515625,,,,,0.627118644067797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise/Nocturne (NX/SI),0.556213017751479,0.407692307692308,0.424778761061947,0.589211618257261,0.471910112359551,0.415730337078652,0.40625,0.521367521367521,0.542168674698795,0.311594202898551,0.671875,0.53448275862069,,,0.642857142857143,,,,,,,,,0.490196078431373,,,0.645161290322581,,,,,,0.471428571428571,0.56,0.673267326732673,0.823529411764706,,,,,,,,,0.62,0.531914893617021,,0.506849315068493,,0.448275862068966,,,,,,,0.539325842696629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise/Norra (BC/SI),0.661333333333333,0.535175879396985,0.376425855513308,0.426785714285714,0.562277580071174,0.404466501240695,0.466019417475728,0.533123028391167,0.264473684210526,0.458762886597938,0.618528610354224,0.424460431654676,,0.572519083969466,0.368421052631579,,0.6,,,0.603448275862069,0.495238095238095,0.46969696969697,0.323232323232323,0.390243902439024,,0.354838709677419,0.5,0.59016393442623,,,0.764705882352941,,0.5546875,0.480916030534351,0.654377880184332,0.662337662337662,0.51219512195122,0.454545454545455,0.542635658914729,0.513157894736842,0.481203007518797,0.477477477477478,0.526315789473684,,0.5,0.488372093023256,0.5,0.589473684210526,0.4,0.455172413793104,0.593023255813954,0.418918918918919,0.348484848484849,0.507352941176471,0.564102564102564,0.510416666666667,0.343220338983051,0.462686567164179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise/Twisted Fate (BW/SI),0.491935483870968,0.813186813186813,0.443548387096774,0.350282485875706,0.551724137931035,0.485294117647059,0.465909090909091,0.41747572815534,0.652509652509653,0.204968944099379,0.794520547945206,0.507692307692308,,,,,,,,,,,,0.5,,,0.409836065573771,,,,0.524590163934426,,,0.387096774193548,0.694444444444445,,,,0.581818181818182,,0.32,,,,0.46875,0.42,,0.5,,0.560606060606061,,,,,,,0.288888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evelynn/Kindred (RU/SI),,0.411764705882353,0.60377358490566,0.309859154929577,0.245283018867925,,,,0.47887323943662,0.321428571428571,0.485714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evelynn/Norra (BC/RU),,,,,,,,,0.137254901960784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evelynn/Udyr (FR/RU),0.315789473684211,0.305084745762712,0.326923076923077,0.267241379310345,0.228070175438597,0.228915662650602,,0.524590163934426,0.219178082191781,0.418181818181818,0.140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evelynn/Viego (RU/SI),,0.508474576271186,,0.555555555555556,,0.421686746987952,,,0.373015873015873,0.402777777777778,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal/Karma (IO/PZ),,,,,,,,,0.344262295081967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal/Kennen (IO/PZ),0.364406779661017,0.357142857142857,0.422222222222222,0.452755905511811,0.471910112359551,0.437209302325581,0.338709677419355,0.391752577319588,0.397540983606557,0.424657534246575,0.307692307692308,0.571428571428571,,,0.366666666666667,,,,,,,,,,,,,,,,,,0.391304347826087,,0.426829268292683,,,0.373134328358209,0.381818181818182,,,,,,0.688524590163934,0.438356164383562,,0.375,,0.615384615384615,,,,,,,0.534090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal/Seraphine (BC/PZ),0.668639053254438,0.55421686746988,0.666666666666667,0.497907949790795,0.609756097560976,0.378299120234604,0.333333333333333,0.493589743589744,0.566265060240964,0.434285714285714,0.558139534883721,0.5,,,0.523809523809524,,,,,,,,,,,,,,,0.5,,,0.485074626865672,0.346153846153846,0.435294117647059,,,,0.422222222222222,0.703703703703704,,0.413333333333333,,,0.554545454545455,0.415841584158416,,0.54,,0.6,,,,,,,0.434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal/Seraphine (NX/PZ),0.438914027149321,0.478764478764479,0.466346153846154,0.318275154004107,0.543956043956044,0.40625,0.342657342657343,0.420833333333333,0.422932330827068,0.342948717948718,0.451219512195122,0.474576271186441,0.375,0.477611940298507,0.34453781512605,,,,,0.508771929824562,0.47,0.48,0.484375,0.372549019607843,,,0.235294117647059,0.475409836065574,,,0.5,,0.448529411764706,0.412371134020619,0.412935323383085,0.494252873563218,,0.456140350877193,0.381294964028777,0.528571428571429,0.45,0.357142857142857,0.416666666666667,,0.496402877697842,0.435064935064935,0.462962962962963,0.412162162162162,0.46551724137931,0.503759398496241,0.568965517241379,,0.407407407407407,0.480519480519481,0.528571428571429,0.218390804597701,0.503311258278146,0.354430379746835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal/Seraphine (PZ/SI),0.630573248407643,0.56989247311828,0.594059405940594,0.30812324929972,0.519607843137255,0.384146341463415,0.465753424657534,0.522012578616352,0.507142857142857,0.354651162790698,0.628787878787879,0.535211267605634,,,0.451219512195122,,,,,,0.385964912280702,,,0.301587301587302,,,,,,,,,0.392156862745098,,0.383720930232558,,,,0.518987341772152,,,,,,0.763636363636364,0.350649350649351,,0.488372093023256,,,,,,,,,0.285714285714286,0.432835820895522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiora/Pantheon (DE/MT),,,,0.388888888888889,,,,,0.413333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiora/Vayne (DE/PZ),0.37037037037037,0.440677966101695,,0.295454545454545,,0.492537313432836,,,0.47008547008547,0.555555555555556,0.517857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fizz/Nami (BW/RU),0.483333333333333,,,0.513761467889908,,0.551282051282051,,,0.488372093023256,0.517241379310345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fizz/Twisted Fate (BW/PZ),,,,0.454545454545455,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio/Leona (DE/MT),,,,,,,,,0.202898550724638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio/Trundle (DE/FR),,,,0.357142857142857,,0.313725490196078,,,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank/Sejuani (BW/FR),0.541015625,0.564102564102564,0.422297297297297,0.509290540540541,0.485530546623794,0.4,0.590697674418605,0.54176072234763,0.450108459869848,0.490878938640133,0.533492822966507,0.49789029535865,0.406593406593407,0.459770114942529,0.539094650205761,0.578947368421053,0.622641509433962,,0.603448275862069,0.521739130434783,0.664739884393064,0.352112676056338,0.517241379310345,0.488888888888889,0.521739130434783,0.528571428571429,0.4453125,,0.608695652173913,0.514925373134328,0.551470588235294,0.607843137254902,0.5,0.505747126436782,0.543333333333333,0.486486486486487,0.553846153846154,0.550387596899225,0.463963963963964,0.530120481927711,0.609756097560976,0.446428571428571,0.580645161290323,0.48,0.505847953216374,0.486013986013986,0.636363636363636,0.684887459807074,0.616,0.468208092485549,0.5,0.543103448275862,0.55,0.578947368421053,0.480916030534351,0.491525423728814,0.531055900621118,0.608465608465609,,0.411764705882353,,,,0.68,,,0.745762711864407,,,,,,,,,0.603448275862069,,,0.55421686746988,0.642857142857143,,,,,,0.554054054054054,0.387096774193548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garen/Jarvan IV (DE),,,,0.465753424657534,,0.452830188679245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen/Hecarim (IO/SI),,,,0.46875,,0.446428571428571,,,0.409836065573771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen/Katarina (NX/SI),0.517730496453901,0.47702589807853,0.47460757156048,0.5,0.613207547169811,0.483338080318997,0.49940119760479,0.634012107870116,0.49768115942029,0.574339972209356,0.581030150753769,0.545924967658474,0.659235668789809,0.642642642642643,0.526,0.530555555555556,0.581730769230769,0.45679012345679,0.685950413223141,0.579861111111111,0.578778135048232,0.658536585365854,0.672340425531915,0.420807453416149,0.581699346405229,0.410788381742739,0.573214285714286,0.649717514124294,0.547244094488189,0.502092050209205,0.681724845995893,0.69187675070028,0.49070945945946,0.51131221719457,0.564285714285714,0.610894941634241,0.602941176470588,0.552380952380952,0.445255474452555,0.511111111111111,0.647286821705426,0.523114355231144,0.547169811320755,0.488372093023256,0.620048504446241,0.477211796246649,0.583577712609971,0.613737734165923,0.490945674044266,0.512977099236641,0.653767820773931,0.565789473684211,0.658974358974359,0.549815498154982,0.475452196382429,0.566115702479339,0.527868852459016,0.572661870503597,0.588709677419355,0.408163265306122,0.449438202247191,0.588235294117647,0.616279069767442,0.679245283018868,0.637037037037037,0.51685393258427,0.799107142857143,0.495145631067961,0.576388888888889,0.533333333333333,0.598039215686275,0.690140845070423,0.732758620689655,0.444444444444444,0.704545454545455,0.512987012987013,0.551136363636364,0.515463917525773,0.640718562874252,0.676767676767677,0.491379310344828,0.515923566878981,0.75,0.477611940298507,0.608333333333333,0.580110497237569,0.518672199170125,0.590476190476191,0.636363636363636,0.486238532110092,0.550847457627119,0.592,0.51304347826087,0.632183908045977,0.615384615384615,0.555555555555556,0.550724637681159,,,0.603448275862069,0.68,0.589041095890411,0.666666666666667,0.563636363636364,0.557377049180328,0.716981132075472,0.612903225806452,0.702702702702703,0.625,0.64,0.666666666666667,0.706896551724138,0.484375,0.611111111111111,0.545454545454545,0.642857142857143,0.534246575342466,0.53125,0.63953488372093,0.63953488372093,0.709302325581395,0.666666666666667,0.471428571428571,0.605263157894737,0.683544303797468,0.405797101449275,0.474576271186441,0.807692307692308,0.656716417910448,0.532258064516129,0.510869565217391,0.746031746031746,0.756756756756757,0.593220338983051,0.512396694214876,0.690140845070423,,,,,,,,,,,,
Gwen/Vayne (DE/SI),0.409395973154362,0.38961038961039,0.479508196721312,0.48868778280543,0.515981735159817,0.468,0.42654028436019,0.563106796116505,0.496987951807229,0.631043256997455,0.461318051575931,0.467532467532468,0.691176470588235,0.56989247311828,0.587412587412587,0.584905660377359,0.283018867924528,,,0.574074074074074,0.658119658119658,0.636363636363636,0.654320987654321,0.40625,0.6,0.44,0.519083969465649,0.612903225806452,,0.653846153846154,0.587628865979382,,0.494252873563218,0.5,0.517391304347826,0.555555555555556,0.525423728813559,0.572815533980583,0.515923566878981,0.378378378378378,0.521739130434783,0.516666666666667,0.385416666666667,,0.567010309278351,0.420091324200913,0.56140350877193,0.485436893203884,0.382352941176471,0.379310344827586,0.608247422680412,0.548387096774194,0.635135135135135,0.69,0.508771929824562,0.634782608695652,0.531400966183575,0.45,,,,,,,,,,,,,,,,,,0.431372549019608,,,,,,,,,,,0.483333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hecarim (IO/SI),,,,0.36046511627907,,0.509090909090909,,,0.405063291139241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hecarim/Kalista (IO/SI),,,,0.36046511627907,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hecarim/Lucian (DE/SI),0.388888888888889,,,0.449152542372881,,0.349397590361446,,,0.43956043956044,0.619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
