deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster,alle,alle.region
CQCQCAQCAEAQIAQPAECQUOQDAEBAYLBZAMCQEBAVDICACAQCBIAQGAQUAECQUOACAEBAECYCAEBQEBICAUFLMAOSAE,"BC,IO",221,02IO001 02IO001 02IO001 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 02IO010 02IO010 03IO020 03IO020 05BC056 05BC056 01IO002 01IO002 01IO011 01IO011 03IO005 05BC182 05BC210,IO,"Ahri,Kennen","BC,IO",,,,33,Ahri/Kennen,,,,
CQCQCAQCAMAQIAQPAICQUBB2AMCQEBAVDICACAQLBQWDSAYBAEBDCAICAIFACAYCAUAQCAYCCQ,"BC,IO",221,02IO003 02IO003 02IO003 04IO015 04IO015 04IO015 05BC004 05BC004 05BC004 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 01IO049 01IO049 02IO010 02IO010 03IO005 03IO005 03IO020,IO,"Ahri,Kennen","BC,IO",,,,34,Ahri/Kennen,,,,
CQCQCAQCAUAQGAQFAECQUOQBAUBAIBABAIGCYMRZAUAQCAQLAEBQEGIBAUBBKAQFBI7XQAYCAIBQQCQA,"BC,IO",221,02IO005 02IO005 02IO005 03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO011 01IO011 03IO025 03IO025 05IO021 05IO021 05BC063 05BC063 05BC120 05BC120 02IO003 02IO003 02IO008 02IO008 02IO010 02IO010,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,33,Ahri/Kennen,,,01IO050,IO
CQCQCAQCAUAQIAQOAECQUOQBAUBAIAYBAIGBWMQGAEAQELABAQBA6AIFBJ4ACBICA4BAGAQFDEBQEAQDBAFACAIBAIYQ,"BC,IO",221,02IO005 02IO005 02IO005 04IO014 04IO014 04IO014 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 01IO012 01IO012 01IO012 01IO027 01IO027 01IO027 01IO050 01IO050 01IO050 01IO044 01IO044 04IO015 04IO015 05BC120 05BC120 05IO007 05IO007 03IO005 03IO005 03IO025 03IO025 02IO003 02IO003 02IO008 02IO008 02IO010 02IO010 01IO049,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,35,Ahri/Kennen,,,01IO050,IO
CQCQCAQCAUAQIAQPAECQUOQCAUBAIGQEAEBAYLBSHECACAQCBAAQGAQFAECQVUQBAICQEFIZAMAQCAQLAEBQEBQBAUFLMAI,"BC,IO",221,02IO005 02IO005 02IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO008 02IO008 03IO005 03IO005 05BC210 05BC210 05IO021 05IO021 05IO025 05IO025 01IO011 03IO006 05BC182,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,34,Ahri/Kennen,,,01IO050,IO
CQCQCAQCAUAQIAQPAICQUOVGAEBAKAQEDICACAQIBQWDEAYBAIBAUAIDAICQCBICCUBQCAICGEAQKCVWAEBAGAQGCQ,"BC,IO",221,02IO005 02IO005 02IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05BC166 05BC166 05BC166 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 03IO005 03IO005 05IO021 05IO021 01IO049 05BC182 03IO006 03IO020,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,33,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQGAQFAECQEBACAEBAQMQDAUFBUOB2AUAQEAQBAECAEDYBAUBBOAQBAISTCAQFBJ72MAICAEBQEFABAUFD6,"BC,IO",221,02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 05IO004 05IO004 05IO004 01IO008 01IO008 01IO008 01IO050 01IO050 01IO050 05BC026 05BC026 05BC026 05BC056 05BC056 05BC056 05BC058 05BC058 05BC058 02IO001 02IO001 04IO015 04IO015 05IO023 05IO023 01IO037 01IO037 01IO049 01IO049 05BC127 05BC127 05BC166 05BC166 03IO020 05BC063,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,26,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQGAQFAECQUOQDAUBAIFI2AQAQECAMCYZAIAIBAIYQCAYCCQAQIAQHAICQVNQBYYAQA,"BC,IO",221,02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO022 01IO022 01IO022 01IO050 01IO050 01IO050 01IO049 01IO049 03IO020 03IO020 04IO007 04IO007 05BC182 05BC182 05BC198 05BC198,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,33,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQGAQFAMAQECYMGIBQKCRYHI7QGBICAQKROAQBAQBA6AQBAIMDCAIBAMBAM,"BC,IO",221,02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05BC056 05BC056 05BC056 05BC058 05BC058 05BC058 05BC063 05BC063 05BC063 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 04IO015 04IO015 01IO024 01IO024 01IO049 01IO049 03IO006,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,31,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQIAQPAECQEBACAUFDVUQBAUAQECYMFQZDSAYBAIBAKAIFAIKQEAYCAUKAEAIBAIYQCBACA4,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05BC058 05BC058 05BC058 05BC210 05BC210 05BC210 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 05IO021 05IO021 03IO005 03IO005 03IO020 03IO020 01IO049 04IO007,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,34,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQIAQPAECQUOQBAUBAIBABAIDAYMRZAUAQCARMAECQUOABAUBBKAQDAICRIAYCAICQQCIA,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO044 01IO044 05BC056 05BC056 05IO021 05IO021 03IO005 03IO005 03IO020 03IO020 02IO005 02IO005 02IO008 02IO008 02IO009 02IO009,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,35,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQIAQPAECQUOQDAEBAQLBSAMCQEBAVDICQCAQCAUAQGAQFAECAEBYBAUFNEAICAEBCKOIBAEBQEBQ,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 01IO008 01IO008 01IO008 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 02IO005 02IO005 03IO005 03IO005 04IO007 04IO007 05BC210 05BC210 01IO037 01IO037 01IO057 01IO057 03IO006,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,35,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQIAQPAIAQECAMAMCQUOVGAG3ACAYFAICBKGQDAEAQEMQBAIBAKAIDAICQGAIDAIKACBIKP4BACAQCGE,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 05BC058 05BC058 05BC058 05BC166 05BC166 05BC166 05BC182 05BC182 05BC182 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO050 01IO050 02IO005 02IO005 03IO005 03IO005 03IO020 05BC127 01IO002 01IO049,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050",,,30,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQIAQPAIAQEDBSAICQEBAVAMCQUMJYHICACAICFQAQKAQZAIBAEAYFAIBQEBIUAEAQKAQ2,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05BC049 05BC049 05BC049 05BC056 05BC056 05BC056 05BC058 05BC058 05BC058 01IO044 01IO044 05IO025 05IO025 02IO003 02IO003 02IO005 02IO005 03IO005 03IO005 03IO020 03IO020 05IO026,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,31,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQIAQPAIAQEMRZAICQUOVWAEBAKAQEDICACAICAIBAGAQFCQBAKCR7JYBAKAQDCUBACAICGEAQKCRR,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 05BC058 05BC058 05BC058 05BC182 05BC182 05BC182 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO002 01IO002 03IO005 03IO005 03IO020 03IO020 05BC063 05BC063 05BC078 05BC078 05IO003 05IO003 05IO021 05IO021 01IO049 05BC049,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,29,Ahri/Kennen,,,01IO050,IO
CQCQCAQCBIAQIAQPAICQEBAVAMAQEDBSHEBQKCRRHI7QIAIBAIWACAQCAUAQGAQUAECQEBYCAEBQEBIBAUBBU,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 05BC049 05BC049 05BC049 05BC058 05BC058 05BC058 05BC063 05BC063 05BC063 01IO044 01IO044 02IO005 02IO005 03IO020 03IO020 05IO007 05IO007 03IO005 05IO026,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",,,31,Ahri/Kennen,,,01IO050,IO
