player,opponent,muWin,muGames,muWR,factions,okCI,direction,CI,playrate
Akshan / Braum,Lee Sin / Zoe,4,11,0.363636363636364,"Freljord,Shurima",FALSE,NEG,(10.9%-69.2%),0.000534808711229326
Akshan / Braum,Lulu / Zed (DE/IO),11,27,0.407407407407407,"Freljord,Shurima",FALSE,NEG,(22.4%-61.2%),0.000534808711229326
Akshan / Braum,Pyke / Rek'Sai,11,18,0.611111111111111,"Freljord,Shurima",FALSE,POS,(35.7%-82.7%),0.000534808711229326
Akshan / Darius,Akshan / Sivir (DE/SH),8,20,0.4,"Noxus,Shurima",FALSE,NEG,(19.1%-63.9%),0.000405839353875352
Akshan / Darius,Anivia (FR/SI),10,16,0.625,"Noxus,Shurima",FALSE,POS,(35.4%-84.8%),0.000405839353875352
Akshan / Darius,Azir / Irelia,7,16,0.4375,"Noxus,Shurima",FALSE,NEG,(19.8%-70.1%),0.000405839353875352
Akshan / Darius,Draven / Ezreal,10,20,0.5,"Noxus,Shurima",FALSE,NEG,(27.2%-72.8%),0.000405839353875352
Akshan / Darius,Ezreal / Karma,7,14,0.5,"Noxus,Shurima",FALSE,NEG,(23.0%-77.0%),0.000405839353875352
Akshan / Darius,Gangplank / Miss Fortune (BW/NX),8,16,0.5,"Noxus,Shurima",FALSE,NEG,(24.7%-75.3%),0.000405839353875352
Akshan / Darius,Gangplank / Sejuani,17,25,0.68,"Noxus,Shurima",FALSE,POS,(46.5%-85.1%),0.000405839353875352
Akshan / Darius,Lulu / Zed (DE/IO),13,25,0.52,"Noxus,Shurima",FALSE,POS,(31.3%-72.2%),0.000405839353875352
Akshan / Darius,Pyke / Rek'Sai,12,13,0.923076923076923,"Noxus,Shurima",TRUE,POS,(64.0%-99.8%),0.000405839353875352
Akshan / Darius,Swain / Twisted Fate,6,13,0.461538461538462,"Noxus,Shurima",FALSE,NEG,(19.2%-74.9%),0.000405839353875352
Akshan / Darius,Thresh / Viego (IO/SI),6,12,0.5,"Noxus,Shurima",FALSE,NEG,(21.1%-78.9%),0.000405839353875352
Akshan / Darius / Sivir,Lulu / Zed (DE/IO),2,12,0.166666666666667,"Noxus,Shurima",TRUE,NEG,(2.1%-48.4%),0.000146717434054063
Akshan / Draven,Akshan / Lee Sin,16,28,0.571428571428571,"Noxus,Shurima",FALSE,POS,(37.2%-75.5%),0.0012399989587795
Akshan / Draven,Akshan / Sivir (DE/SH),28,50,0.56,"Noxus,Shurima",FALSE,POS,(41.3%-70.0%),0.0012399989587795
Akshan / Draven,Akshan / Sivir (IO/SH),16,34,0.470588235294118,"Noxus,Shurima",FALSE,NEG,(29.8%-64.9%),0.0012399989587795
Akshan / Draven,Akshan / Sivir / Zed,7,19,0.368421052631579,"Noxus,Shurima",FALSE,NEG,(16.3%-61.6%),0.0012399989587795
Akshan / Draven,Anivia (FR/SI),11,22,0.5,"Noxus,Shurima",FALSE,NEG,(28.2%-71.8%),0.0012399989587795
Akshan / Draven,Azir / Irelia,36,67,0.537313432835821,"Noxus,Shurima",FALSE,POS,(41.1%-66.0%),0.0012399989587795
Akshan / Draven,Draven / Ezreal,10,28,0.357142857142857,"Noxus,Shurima",FALSE,NEG,(18.6%-55.9%),0.0012399989587795
Akshan / Draven,Draven / Jinx,14,28,0.5,"Noxus,Shurima",FALSE,NEG,(30.6%-69.4%),0.0012399989587795
Akshan / Draven,Elise (NX/SI),5,11,0.454545454545455,"Noxus,Shurima",FALSE,NEG,(16.7%-76.6%),0.0012399989587795
Akshan / Draven,Ezreal / Karma,15,26,0.576923076923077,"Noxus,Shurima",FALSE,POS,(36.9%-76.6%),0.0012399989587795
Akshan / Draven,Gangplank / Miss Fortune (BW/NX),13,24,0.541666666666667,"Noxus,Shurima",FALSE,POS,(32.8%-74.4%),0.0012399989587795
Akshan / Draven,Gangplank / Sejuani,49,88,0.556818181818182,"Noxus,Shurima",FALSE,POS,(44.7%-66.3%),0.0012399989587795
Akshan / Draven,Jarvan IV / Shen,9,17,0.529411764705882,"Noxus,Shurima",FALSE,POS,(27.8%-77.0%),0.0012399989587795
Akshan / Draven,Lee Sin / Zoe,5,16,0.3125,"Noxus,Shurima",FALSE,NEG,(11.0%-58.7%),0.0012399989587795
Akshan / Draven,Lissandra / Taliyah,5,12,0.416666666666667,"Noxus,Shurima",FALSE,NEG,(15.2%-72.3%),0.0012399989587795
Akshan / Draven,Lulu / Zed (DE/IO),24,52,0.461538461538462,"Noxus,Shurima",FALSE,NEG,(32.2%-60.5%),0.0012399989587795
Akshan / Draven,Nasus / Thresh,7,11,0.636363636363636,"Noxus,Shurima",FALSE,POS,(30.8%-89.1%),0.0012399989587795
Akshan / Draven,Nasus / Viego,5,11,0.454545454545455,"Noxus,Shurima",FALSE,NEG,(16.7%-76.6%),0.0012399989587795
Akshan / Draven,Pyke / Rek'Sai,34,61,0.557377049180328,"Noxus,Shurima",FALSE,POS,(42.4%-68.5%),0.0012399989587795
Akshan / Draven,Sivir / Zed,7,17,0.411764705882353,"Noxus,Shurima",FALSE,NEG,(18.4%-67.1%),0.0012399989587795
Akshan / Draven,Soraka / Tahm Kench,10,14,0.714285714285714,"Noxus,Shurima",FALSE,POS,(41.9%-91.6%),0.0012399989587795
Akshan / Draven,Swain / Twisted Fate,11,27,0.407407407407407,"Noxus,Shurima",FALSE,NEG,(22.4%-61.2%),0.0012399989587795
Akshan / Draven,Viego (IO/SI),7,11,0.636363636363636,"Noxus,Shurima",FALSE,POS,(30.8%-89.1%),0.0012399989587795
Akshan / Draven,Viego (SI/SH),12,24,0.5,"Noxus,Shurima",FALSE,NEG,(29.1%-70.9%),0.0012399989587795
Akshan / Draven / Riven,Akshan / Lee Sin,15,48,0.3125,"Noxus,Shurima",TRUE,NEG,(18.7%-46.3%),0.00124118216389284
Akshan / Draven / Riven,Akshan / Sivir (DE/SH),5,17,0.294117647058824,"Noxus,Shurima",FALSE,NEG,(10.3%-56.0%),0.00124118216389284
Akshan / Draven / Riven,Akshan / Sivir (IO/SH),15,42,0.357142857142857,"Noxus,Shurima",FALSE,NEG,(21.6%-52.0%),0.00124118216389284
Akshan / Draven / Riven,Akshan / Sivir / Zed,8,21,0.380952380952381,"Noxus,Shurima",FALSE,NEG,(18.1%-61.6%),0.00124118216389284
Akshan / Draven / Riven,Anivia (FR/SI),11,17,0.647058823529412,"Noxus,Shurima",FALSE,POS,(38.3%-85.8%),0.00124118216389284
Akshan / Draven / Riven,Azir / Irelia,29,74,0.391891891891892,"Noxus,Shurima",FALSE,NEG,(28.0%-51.2%),0.00124118216389284
Akshan / Draven / Riven,Draven / Ezreal,13,26,0.5,"Noxus,Shurima",FALSE,NEG,(29.9%-70.1%),0.00124118216389284
Akshan / Draven / Riven,Draven / Fizz,3,18,0.166666666666667,"Noxus,Shurima",TRUE,NEG,(3.6%-41.4%),0.00124118216389284
Akshan / Draven / Riven,Draven / Jinx,13,27,0.481481481481482,"Noxus,Shurima",FALSE,NEG,(28.7%-68.1%),0.00124118216389284
Akshan / Draven / Riven,Ezreal / Karma,13,25,0.52,"Noxus,Shurima",FALSE,POS,(31.3%-72.2%),0.00124118216389284
Akshan / Draven / Riven,Gangplank / Miss Fortune (BW/NX),18,36,0.5,"Noxus,Shurima",FALSE,NEG,(32.9%-67.1%),0.00124118216389284
Akshan / Draven / Riven,Gangplank / Sejuani,27,53,0.509433962264151,"Noxus,Shurima",FALSE,POS,(36.8%-64.9%),0.00124118216389284
Akshan / Draven / Riven,Jarvan IV / Shen,11,34,0.323529411764706,"Noxus,Shurima",FALSE,NEG,(17.4%-50.5%),0.00124118216389284
Akshan / Draven / Riven,LeBlanc / Sivir,5,12,0.416666666666667,"Noxus,Shurima",FALSE,NEG,(15.2%-72.3%),0.00124118216389284
Akshan / Draven / Riven,Lee Sin / Zoe,4,20,0.2,"Noxus,Shurima",TRUE,NEG,(5.7%-43.7%),0.00124118216389284
Akshan / Draven / Riven,Lulu / Zed (DE/IO),5,19,0.263157894736842,"Noxus,Shurima",FALSE,NEG,(9.1%-51.2%),0.00124118216389284
Akshan / Draven / Riven,Nasus / Thresh,6,13,0.461538461538462,"Noxus,Shurima",FALSE,NEG,(19.2%-74.9%),0.00124118216389284
Akshan / Draven / Riven,Nasus / Viego,10,18,0.555555555555556,"Noxus,Shurima",FALSE,POS,(30.8%-78.5%),0.00124118216389284
Akshan / Draven / Riven,Pyke / Rek'Sai,25,54,0.462962962962963,"Noxus,Shurima",FALSE,NEG,(32.6%-60.4%),0.00124118216389284
Akshan / Draven / Riven,Sivir / Zed,13,36,0.361111111111111,"Noxus,Shurima",FALSE,NEG,(20.8%-53.8%),0.00124118216389284
Akshan / Draven / Riven,Swain / Twisted Fate,9,18,0.5,"Noxus,Shurima",FALSE,NEG,(26.0%-74.0%),0.00124118216389284
Akshan / Draven / Riven,Viego (IO/SI),8,18,0.444444444444444,"Noxus,Shurima",FALSE,NEG,(21.5%-69.2%),0.00124118216389284
Akshan / Draven / Riven,Viego (SI/SH),26,42,0.619047619047619,"Noxus,Shurima",FALSE,POS,(45.6%-76.4%),0.00124118216389284
Akshan / Ekko,Akshan / Lee Sin,6,16,0.375,"Piltover,Shurima",FALSE,NEG,(15.2%-64.6%),0.00121633485651272
Akshan / Ekko,Akshan / Sivir (DE/SH),8,36,0.222222222222222,"Piltover,Shurima",TRUE,NEG,(10.1%-39.2%),0.00121633485651272
Akshan / Ekko,Akshan / Sivir (IO/SH),16,37,0.432432432432432,"Piltover,Shurima",FALSE,NEG,(27.1%-60.5%),0.00121633485651272
Akshan / Ekko,Akshan / Sivir / Zed,4,18,0.222222222222222,"Piltover,Shurima",TRUE,NEG,(6.4%-47.6%),0.00121633485651272
Akshan / Ekko,Anivia (FR/SI),14,23,0.608695652173913,"Piltover,Shurima",FALSE,POS,(38.5%-80.3%),0.00121633485651272
Akshan / Ekko,Azir / Irelia,21,53,0.39622641509434,"Piltover,Shurima",FALSE,NEG,(26.5%-54.0%),0.00121633485651272
Akshan / Ekko,Draven / Ezreal,4,32,0.125,"Piltover,Shurima",TRUE,NEG,(3.5%-29.0%),0.00121633485651272
Akshan / Ekko,Draven / Jinx,6,29,0.206896551724138,"Piltover,Shurima",TRUE,NEG,(8.0%-39.7%),0.00121633485651272
Akshan / Ekko,Ekko / Zilean,4,12,0.333333333333333,"Piltover,Shurima",FALSE,NEG,(9.9%-65.1%),0.00121633485651272
Akshan / Ekko,Ezreal / Karma,10,28,0.357142857142857,"Piltover,Shurima",FALSE,NEG,(18.6%-55.9%),0.00121633485651272
Akshan / Ekko,Gangplank / Miss Fortune (BW/NX),11,35,0.314285714285714,"Piltover,Shurima",TRUE,NEG,(16.9%-49.3%),0.00121633485651272
Akshan / Ekko,Gangplank / Sejuani,21,60,0.35,"Piltover,Shurima",TRUE,NEG,(23.1%-48.4%),0.00121633485651272
Akshan / Ekko,Jarvan IV / Shen,17,31,0.548387096774194,"Piltover,Shurima",FALSE,POS,(36.0%-72.7%),0.00121633485651272
Akshan / Ekko,Jinx / Lulu,2,12,0.166666666666667,"Piltover,Shurima",TRUE,NEG,(2.1%-48.4%),0.00121633485651272
Akshan / Ekko,Karma / Thresh,5,13,0.384615384615385,"Piltover,Shurima",FALSE,NEG,(13.9%-68.4%),0.00121633485651272
Akshan / Ekko,Lee Sin / Zoe,8,28,0.285714285714286,"Piltover,Shurima",TRUE,NEG,(13.2%-48.7%),0.00121633485651272
Akshan / Ekko,Lissandra / Taliyah,6,16,0.375,"Piltover,Shurima",FALSE,NEG,(15.2%-64.6%),0.00121633485651272
Akshan / Ekko,Lulu / Zed (DE/IO),8,32,0.25,"Piltover,Shurima",TRUE,NEG,(11.5%-43.4%),0.00121633485651272
Akshan / Ekko,Pyke / Rek'Sai,18,45,0.4,"Piltover,Shurima",FALSE,NEG,(25.7%-55.7%),0.00121633485651272
Akshan / Ekko,Sivir / Zed,3,18,0.166666666666667,"Piltover,Shurima",TRUE,NEG,(3.6%-41.4%),0.00121633485651272
Akshan / Ekko,Soraka / Tahm Kench,5,16,0.3125,"Piltover,Shurima",FALSE,NEG,(11.0%-58.7%),0.00121633485651272
Akshan / Ekko,Swain / Twisted Fate,4,17,0.235294117647059,"Piltover,Shurima",TRUE,NEG,(6.8%-49.9%),0.00121633485651272
Akshan / Ekko,Thresh / Viego (IO/SI),8,19,0.421052631578947,"Piltover,Shurima",FALSE,NEG,(20.3%-66.5%),0.00121633485651272
Akshan / Ekko,Viego (IO/SI),6,12,0.5,"Piltover,Shurima",FALSE,NEG,(21.1%-78.9%),0.00121633485651272
Akshan / Ekko,Viego (SI/SH),7,19,0.368421052631579,"Piltover,Shurima",FALSE,NEG,(16.3%-61.6%),0.00121633485651272
Akshan / Elise,Azir / Irelia,5,12,0.416666666666667,"ShadowIsles,Shurima",FALSE,NEG,(15.2%-72.3%),0.000114770895993904
Akshan / Fiora,Azir / Irelia,10,17,0.588235294117647,"Demacia,Shurima",FALSE,POS,(32.9%-81.6%),0.000402289738535334
Akshan / Fiora,Gangplank / Sejuani,12,26,0.461538461538462,"Demacia,Shurima",FALSE,NEG,(26.6%-66.6%),0.000402289738535334
Akshan / Fiora,Pyke / Rek'Sai,6,24,0.25,"Demacia,Shurima",TRUE,NEG,(9.8%-46.7%),0.000402289738535334
Akshan / Jarvan IV,Akshan / Sivir (DE/SH),9,18,0.5,"Demacia,Shurima",FALSE,NEG,(26.0%-74.0%),0.000385724866948585
Akshan / Jarvan IV,Akshan / Sivir (IO/SH),10,17,0.588235294117647,"Demacia,Shurima",FALSE,POS,(32.9%-81.6%),0.000385724866948585
Akshan / Jarvan IV,Azir / Irelia,12,19,0.631578947368421,"Demacia,Shurima",FALSE,POS,(38.4%-83.7%),0.000385724866948585
Akshan / Jarvan IV,Ezreal / Karma,9,11,0.818181818181818,"Demacia,Shurima",FALSE,POS,(48.2%-97.7%),0.000385724866948585
Akshan / Jarvan IV,Gangplank / Miss Fortune (BW/NX),8,17,0.470588235294118,"Demacia,Shurima",FALSE,NEG,(23.0%-72.2%),0.000385724866948585
Akshan / Jarvan IV,Gangplank / Sejuani,9,14,0.642857142857143,"Demacia,Shurima",FALSE,POS,(35.1%-87.2%),0.000385724866948585
Akshan / Jarvan IV,Pyke / Rek'Sai,12,21,0.571428571428571,"Demacia,Shurima",FALSE,POS,(34.0%-78.2%),0.000385724866948585
Akshan / Jarvan IV / Shyvana,Gangplank / Sejuani,6,13,0.461538461538462,"Demacia,Shurima",FALSE,NEG,(19.2%-74.9%),0.0000993892295204943
Akshan / Jarvan IV / Sivir,Akshan / Sivir (DE/SH),17,32,0.53125,"Demacia,Shurima",FALSE,POS,(34.7%-70.9%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Akshan / Sivir (IO/SH),7,12,0.583333333333333,"Demacia,Shurima",FALSE,POS,(27.7%-84.8%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Anivia (FR/SI),8,11,0.727272727272727,"Demacia,Shurima",FALSE,POS,(39.0%-94.0%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Azir / Irelia,9,13,0.692307692307692,"Demacia,Shurima",FALSE,POS,(38.6%-90.9%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Draven / Jinx,4,12,0.333333333333333,"Demacia,Shurima",FALSE,NEG,(9.9%-65.1%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Gangplank / Miss Fortune (BW/NX),4,16,0.25,"Demacia,Shurima",FALSE,NEG,(7.3%-52.4%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Gangplank / Sejuani,15,22,0.681818181818182,"Demacia,Shurima",FALSE,POS,(45.1%-86.1%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Lulu / Zed (DE/IO),14,29,0.482758620689655,"Demacia,Shurima",FALSE,NEG,(29.4%-67.5%),0.000411755379442048
Akshan / Jarvan IV / Sivir,Pyke / Rek'Sai,8,14,0.571428571428571,"Demacia,Shurima",FALSE,POS,(28.9%-82.3%),0.000411755379442048
Akshan / Jinx,Azir / Irelia,9,13,0.692307692307692,"Piltover,Shurima",FALSE,POS,(38.6%-90.9%),0.000177480767000883
Akshan / Jinx,Gangplank / Sejuani,7,18,0.388888888888889,"Piltover,Shurima",FALSE,NEG,(17.3%-64.3%),0.000177480767000883
Akshan / Karma,Akshan / Lee Sin,9,19,0.473684210526316,"Ionia,Shurima",FALSE,NEG,(24.4%-71.1%),0.000934732039537982
Akshan / Karma,Akshan / Sivir (DE/SH),8,22,0.363636363636364,"Ionia,Shurima",FALSE,NEG,(17.2%-59.3%),0.000934732039537982
Akshan / Karma,Akshan / Sivir (IO/SH),4,22,0.181818181818182,"Ionia,Shurima",TRUE,NEG,(5.2%-40.3%),0.000934732039537982
Akshan / Karma,Akshan / Sivir / Zed,4,19,0.210526315789474,"Ionia,Shurima",TRUE,NEG,(6.1%-45.6%),0.000934732039537982
Akshan / Karma,Anivia (FR/SI),9,14,0.642857142857143,"Ionia,Shurima",FALSE,POS,(35.1%-87.2%),0.000934732039537982
Akshan / Karma,Azir / Irelia,13,41,0.317073170731707,"Ionia,Shurima",TRUE,NEG,(18.1%-48.1%),0.000934732039537982
Akshan / Karma,Draven / Ezreal,11,27,0.407407407407407,"Ionia,Shurima",FALSE,NEG,(22.4%-61.2%),0.000934732039537982
Akshan / Karma,Draven / Jinx,6,21,0.285714285714286,"Ionia,Shurima",FALSE,NEG,(11.3%-52.2%),0.000934732039537982
Akshan / Karma,Ezreal / Karma,5,19,0.263157894736842,"Ionia,Shurima",FALSE,NEG,(9.1%-51.2%),0.000934732039537982
Akshan / Karma,Gangplank / Miss Fortune (BW/NX),9,35,0.257142857142857,"Ionia,Shurima",TRUE,NEG,(12.5%-43.3%),0.000934732039537982
Akshan / Karma,Gangplank / Sejuani,15,43,0.348837209302326,"Ionia,Shurima",FALSE,NEG,(21.0%-50.9%),0.000934732039537982
Akshan / Karma,Jarvan IV / Shen,8,19,0.421052631578947,"Ionia,Shurima",FALSE,NEG,(20.3%-66.5%),0.000934732039537982
Akshan / Karma,Karma / Thresh,6,12,0.5,"Ionia,Shurima",FALSE,NEG,(21.1%-78.9%),0.000934732039537982
Akshan / Karma,Lee Sin / Zoe,6,16,0.375,"Ionia,Shurima",FALSE,NEG,(15.2%-64.6%),0.000934732039537982
Akshan / Karma,Lulu / Zed (DE/IO),4,26,0.153846153846154,"Ionia,Shurima",TRUE,NEG,(4.4%-34.9%),0.000934732039537982
Akshan / Karma,Maokai / Nautilus,4,11,0.363636363636364,"Ionia,Shurima",FALSE,NEG,(10.9%-69.2%),0.000934732039537982
Akshan / Karma,Nasus / Viego,7,11,0.636363636363636,"Ionia,Shurima",FALSE,POS,(30.8%-89.1%),0.000934732039537982
Akshan / Karma,Pyke / Rek'Sai,10,46,0.217391304347826,"Ionia,Shurima",TRUE,NEG,(10.9%-36.4%),0.000934732039537982
Akshan / Karma,Sivir / Zed,6,21,0.285714285714286,"Ionia,Shurima",FALSE,NEG,(11.3%-52.2%),0.000934732039537982
Akshan / Karma,Swain / Twisted Fate,14,24,0.583333333333333,"Ionia,Shurima",FALSE,POS,(36.6%-77.9%),0.000934732039537982
Akshan / Karma,Viego (IO/SI),2,11,0.181818181818182,"Ionia,Shurima",FALSE,NEG,(2.3%-51.8%),0.000934732039537982
Akshan / Karma,Viego (SI/SH),3,11,0.272727272727273,"Ionia,Shurima",FALSE,NEG,(6.0%-61.0%),0.000934732039537982
Akshan / Karma / Lee Sin,Azir / Irelia,6,13,0.461538461538462,"Ionia,Shurima",FALSE,NEG,(19.2%-74.9%),0.000131335767580653
Akshan / Lee Sin,Akshan (IO/SH),15,32,0.46875,"Ionia,Shurima",FALSE,NEG,(29.1%-65.3%),0.0170925810672983
Akshan / Lee Sin,Akshan / Draven,12,28,0.428571428571429,"Ionia,Shurima",FALSE,NEG,(24.5%-62.8%),0.0170925810672983
Akshan / Lee Sin,Akshan / Draven / Riven,33,48,0.6875,"Ionia,Shurima",TRUE,POS,(53.7%-81.3%),0.0170925810672983
Akshan / Lee Sin,Akshan / Ekko,10,16,0.625,"Ionia,Shurima",FALSE,POS,(35.4%-84.8%),0.0170925810672983
Akshan / Lee Sin,Akshan / Karma,10,19,0.526315789473684,"Ionia,Shurima",FALSE,POS,(28.9%-75.6%),0.0170925810672983
Akshan / Lee Sin,Akshan / Lee Sin,312,624,0.5,"Ionia,Shurima",FALSE,NEG,(46.0%-54.0%),0.0170925810672983
Akshan / Lee Sin,Akshan / Malphite / Taliyah,11,18,0.611111111111111,"Ionia,Shurima",FALSE,POS,(35.7%-82.7%),0.0170925810672983
Akshan / Lee Sin,Akshan / Riven,66,109,0.605504587155963,"Ionia,Shurima",TRUE,POS,(50.7%-69.8%),0.0170925810672983
Akshan / Lee Sin,Akshan / Sivir (DE/SH),106,261,0.406130268199234,"Ionia,Shurima",TRUE,NEG,(34.6%-46.8%),0.0170925810672983
Akshan / Lee Sin,Akshan / Sivir (FR/SH),10,22,0.454545454545455,"Ionia,Shurima",FALSE,NEG,(24.4%-67.8%),0.0170925810672983
Akshan / Lee Sin,Akshan / Sivir (IO/SH),251,608,0.412828947368421,"Ionia,Shurima",TRUE,NEG,(37.3%-45.3%),0.0170925810672983
Akshan / Lee Sin,Akshan / Sivir (MT/SH),24,43,0.558139534883721,"Ionia,Shurima",FALSE,POS,(39.9%-70.9%),0.0170925810672983
Akshan / Lee Sin,Akshan / Sivir / Zed,113,301,0.375415282392027,"Ionia,Shurima",TRUE,NEG,(32.1%-43.3%),0.0170925810672983
Akshan / Lee Sin,Akshan / Taliyah (MT/SH),12,22,0.545454545454545,"Ionia,Shurima",FALSE,POS,(32.2%-75.6%),0.0170925810672983
Akshan / Lee Sin,Akshan / Taliyah (PZ/SH),29,45,0.644444444444445,"Ionia,Shurima",FALSE,POS,(48.8%-78.1%),0.0170925810672983
Akshan / Lee Sin,Akshan / Taliyah / Zilean (IO/SH),8,25,0.32,"Ionia,Shurima",FALSE,NEG,(14.9%-53.5%),0.0170925810672983
Akshan / Lee Sin,Akshan / Taric,22,31,0.709677419354839,"Ionia,Shurima",TRUE,POS,(52.0%-85.8%),0.0170925810672983
Akshan / Lee Sin,Akshan / Viego,4,13,0.307692307692308,"Ionia,Shurima",FALSE,NEG,(9.1%-61.4%),0.0170925810672983
Akshan / Lee Sin,Akshan / Zilean (IO/SH),14,34,0.411764705882353,"Ionia,Shurima",FALSE,NEG,(24.6%-59.3%),0.0170925810672983
Akshan / Lee Sin,Akshan / Zoe,6,12,0.5,"Ionia,Shurima",FALSE,NEG,(21.1%-78.9%),0.0170925810672983
Akshan / Lee Sin,Anivia (FR/SI),109,203,0.536945812807882,"Ionia,Shurima",FALSE,POS,(46.6%-60.7%),0.0170925810672983
Akshan / Lee Sin,Aphelios / Zoe (BW/MT),7,12,0.583333333333333,"Ionia,Shurima",FALSE,POS,(27.7%-84.8%),0.0170925810672983
Akshan / Lee Sin,Aphelios / Zoe (MT/PZ),9,12,0.75,"Ionia,Shurima",FALSE,POS,(42.8%-94.5%),0.0170925810672983
Akshan / Lee Sin,Ashe / LeBlanc,44,122,0.360655737704918,"Ionia,Shurima",TRUE,NEG,(27.6%-45.3%),0.0170925810672983
Akshan / Lee Sin,Ashe / Thresh,14,22,0.636363636363636,"Ionia,Shurima",FALSE,POS,(40.7%-82.8%),0.0170925810672983
Akshan / Lee Sin,Azir / Irelia,351,1001,0.350649350649351,"Ionia,Shurima",TRUE,NEG,(32.1%-38.1%),0.0170925810672983
Akshan / Lee Sin,Azir / Nasus / Renekton,9,13,0.692307692307692,"Ionia,Shurima",FALSE,POS,(38.6%-90.9%),0.0170925810672983
Akshan / Lee Sin,Braum / Vladimir,12,14,0.857142857142857,"Ionia,Shurima",TRUE,POS,(57.2%-98.2%),0.0170925810672983
Akshan / Lee Sin,Championless (FR/PZ),10,19,0.526315789473684,"Ionia,Shurima",FALSE,POS,(28.9%-75.6%),0.0170925810672983
Akshan / Lee Sin,Championless (FR/SI),8,14,0.571428571428571,"Ionia,Shurima",FALSE,POS,(28.9%-82.3%),0.0170925810672983
Akshan / Lee Sin,Darius (NX/SH),17,25,0.68,"Ionia,Shurima",FALSE,POS,(46.5%-85.1%),0.0170925810672983
Akshan / Lee Sin,Darius / Draven (NX/SH),11,18,0.611111111111111,"Ionia,Shurima",FALSE,POS,(35.7%-82.7%),0.0170925810672983
Akshan / Lee Sin,Darius / Sivir,8,21,0.380952380952381,"Ionia,Shurima",FALSE,NEG,(18.1%-61.6%),0.0170925810672983
Akshan / Lee Sin,Darius / Zed,5,11,0.454545454545455,"Ionia,Shurima",FALSE,NEG,(16.7%-76.6%),0.0170925810672983
Akshan / Lee Sin,Diana / Nocturne,14,27,0.518518518518519,"Ionia,Shurima",FALSE,POS,(31.9%-71.3%),0.0170925810672983
Akshan / Lee Sin,Draven / Ezreal,263,444,0.592342342342342,"Ionia,Shurima",TRUE,POS,(54.5%-63.8%),0.0170925810672983
Akshan / Lee Sin,Draven / Fizz,37,141,0.262411347517731,"Ionia,Shurima",TRUE,NEG,(19.2%-34.3%),0.0170925810672983
Akshan / Lee Sin,Draven / Jinx,212,470,0.451063829787234,"Ionia,Shurima",TRUE,NEG,(40.5%-49.7%),0.0170925810672983
Akshan / Lee Sin,Draven / Jinx / Teemo,5,14,0.357142857142857,"Ionia,Shurima",FALSE,NEG,(12.8%-64.9%),0.0170925810672983
Akshan / Lee Sin,Draven / Riven (IO/NX),10,23,0.434782608695652,"Ionia,Shurima",FALSE,NEG,(23.2%-65.5%),0.0170925810672983
Akshan / Lee Sin,Draven / Riven (NX/PZ),23,69,0.333333333333333,"Ionia,Shurima",TRUE,NEG,(22.4%-45.7%),0.0170925810672983
Akshan / Lee Sin,Draven / Teemo,13,19,0.68421052631579,"Ionia,Shurima",FALSE,POS,(43.4%-87.4%),0.0170925810672983
Akshan / Lee Sin,Ekko / Zilean,74,99,0.747474747474748,"Ionia,Shurima",TRUE,POS,(65.0%-82.9%),0.0170925810672983
Akshan / Lee Sin,Elise (NX/SI),31,59,0.525423728813559,"Ionia,Shurima",FALSE,POS,(39.1%-65.7%),0.0170925810672983
Akshan / Lee Sin,Elise / Kalista (FR/SI),12,20,0.6,"Ionia,Shurima",FALSE,POS,(36.1%-80.9%),0.0170925810672983
Akshan / Lee Sin,Elise / Viego (IO/SI),9,26,0.346153846153846,"Ionia,Shurima",FALSE,NEG,(17.2%-55.7%),0.0170925810672983
Akshan / Lee Sin,Elise / Viego (SI/SH),9,14,0.642857142857143,"Ionia,Shurima",FALSE,POS,(35.1%-87.2%),0.0170925810672983
Akshan / Lee Sin,Ezreal / Karma,122,307,0.397394136807818,"Ionia,Shurima",TRUE,NEG,(34.2%-45.5%),0.0170925810672983
Akshan / Lee Sin,Ezreal / Sejuani / Teemo,12,44,0.272727272727273,"Ionia,Shurima",TRUE,NEG,(15.0%-42.8%),0.0170925810672983
Akshan / Lee Sin,Ezreal / Teemo (FR/PZ),23,106,0.216981132075472,"Ionia,Shurima",TRUE,NEG,(14.3%-30.8%),0.0170925810672983
Akshan / Lee Sin,Ezreal / Twisted Fate,24,40,0.6,"Ionia,Shurima",FALSE,POS,(43.3%-75.1%),0.0170925810672983
Akshan / Lee Sin,Fiora (DE/FR),10,11,0.909090909090909,"Ionia,Shurima",TRUE,POS,(58.7%-99.8%),0.0170925810672983
Akshan / Lee Sin,Fiora / Jarvan IV / Shen,9,14,0.642857142857143,"Ionia,Shurima",FALSE,POS,(35.1%-87.2%),0.0170925810672983
Akshan / Lee Sin,Fiora / Shen,53,85,0.623529411764706,"Ionia,Shurima",TRUE,POS,(51.2%-72.6%),0.0170925810672983
