time,archetype_1,n,freq
2026-02-27T09:00:00Z,Jayce/Lux (DE/PZ),10,0.0342465753424658
2026-02-27T09:00:00Z,Karma/Sett (FR/IO),18,0.0616438356164384
2026-02-27T10:00:00Z,Other,221,0.682098765432099
2026-02-27T10:00:00Z,Heimerdinger/Viktor (IO/PZ),4,0.0123456790123457
2026-02-27T10:00:00Z,Nilah/Twisted Fate (BW/PZ),6,0.0185185185185185
2026-02-27T10:00:00Z,Azir/Xerath (SH),8,0.0246913580246914
2026-02-27T10:00:00Z,Morgana/Udyr (DE/FR),7,0.0216049382716049
2026-02-27T10:00:00Z,Evelynn/Kai'Sa (RU/SH),3,0.00925925925925926
2026-02-27T10:00:00Z,Janna/Nilah (BW/PZ),3,0.00925925925925926
2026-02-27T10:00:00Z,Bard/Mordekaiser (RU/SI),8,0.0246913580246914
2026-02-27T10:00:00Z,Trundle/Volibear (DE/FR),3,0.00925925925925926
2026-02-27T10:00:00Z,Nocturne/Vex (PZ/SI),14,0.0432098765432099
2026-02-27T10:00:00Z,Senna/Veigar (BC/SI),13,0.0401234567901235
2026-02-27T10:00:00Z,Jayce/Lux (DE/PZ),13,0.0401234567901235
2026-02-27T10:00:00Z,Karma/Sett (FR/IO),21,0.0648148148148148
2026-02-27T11:00:00Z,Other,250,0.706214689265537
2026-02-27T11:00:00Z,Heimerdinger/Viktor (IO/PZ),12,0.0338983050847458
2026-02-27T11:00:00Z,Nilah/Twisted Fate (BW/PZ),2,0.00564971751412429
2026-02-27T11:00:00Z,Azir/Xerath (SH),7,0.019774011299435
2026-02-27T11:00:00Z,Morgana/Udyr (DE/FR),10,0.0282485875706215
2026-02-27T11:00:00Z,Evelynn/Kai'Sa (RU/SH),3,0.00847457627118644
2026-02-27T11:00:00Z,Janna/Nilah (BW/PZ),4,0.0112994350282486
2026-02-27T11:00:00Z,Bard/Mordekaiser (RU/SI),7,0.019774011299435
2026-02-27T11:00:00Z,Trundle/Volibear (DE/FR),6,0.0169491525423729
2026-02-27T11:00:00Z,Nocturne/Vex (PZ/SI),3,0.00847457627118644
2026-02-27T11:00:00Z,Senna/Veigar (BC/SI),15,0.0423728813559322
2026-02-27T11:00:00Z,Jayce/Lux (DE/PZ),13,0.0367231638418079
2026-02-27T11:00:00Z,Karma/Sett (FR/IO),22,0.0621468926553672
2026-02-27T12:00:00Z,Other,242,0.679775280898876
2026-02-27T12:00:00Z,Heimerdinger/Viktor (IO/PZ),9,0.0252808988764045
2026-02-27T12:00:00Z,Nilah/Twisted Fate (BW/PZ),8,0.0224719101123596
2026-02-27T12:00:00Z,Azir/Xerath (SH),2,0.00561797752808989
2026-02-27T12:00:00Z,Morgana/Udyr (DE/FR),5,0.0140449438202247
2026-02-27T12:00:00Z,Evelynn/Kai'Sa (RU/SH),2,0.00561797752808989
2026-02-27T12:00:00Z,Janna/Nilah (BW/PZ),3,0.00842696629213483
2026-02-27T12:00:00Z,Bard/Mordekaiser (RU/SI),11,0.0308988764044944
2026-02-27T12:00:00Z,Trundle/Volibear (DE/FR),7,0.0196629213483146
2026-02-27T12:00:00Z,Nocturne/Vex (PZ/SI),12,0.0337078651685393
2026-02-27T12:00:00Z,Senna/Veigar (BC/SI),6,0.0168539325842697
2026-02-27T12:00:00Z,Jayce/Lux (DE/PZ),14,0.0393258426966292
2026-02-27T12:00:00Z,Karma/Sett (FR/IO),35,0.098314606741573
2026-02-27T13:00:00Z,Other,311,0.744019138755981
2026-02-27T13:00:00Z,Heimerdinger/Viktor (IO/PZ),1,0.00239234449760766
2026-02-27T13:00:00Z,Nilah/Twisted Fate (BW/PZ),5,0.0119617224880383
2026-02-27T13:00:00Z,Azir/Xerath (SH),5,0.0119617224880383
2026-02-27T13:00:00Z,Morgana/Udyr (DE/FR),6,0.0143540669856459
2026-02-27T13:00:00Z,Evelynn/Kai'Sa (RU/SH),7,0.0167464114832536
2026-02-27T13:00:00Z,Janna/Nilah (BW/PZ),9,0.0215311004784689
2026-02-27T13:00:00Z,Bard/Mordekaiser (RU/SI),3,0.00717703349282297
2026-02-27T13:00:00Z,Trundle/Volibear (DE/FR),15,0.0358851674641148
2026-02-27T13:00:00Z,Nocturne/Vex (PZ/SI),5,0.0119617224880383
2026-02-27T13:00:00Z,Senna/Veigar (BC/SI),10,0.0239234449760766
2026-02-27T13:00:00Z,Jayce/Lux (DE/PZ),14,0.0334928229665072
2026-02-27T13:00:00Z,Karma/Sett (FR/IO),27,0.0645933014354067
2026-02-27T14:00:00Z,Other,324,0.726457399103139
2026-02-27T14:00:00Z,Heimerdinger/Viktor (IO/PZ),6,0.0134529147982063
2026-02-27T14:00:00Z,Nilah/Twisted Fate (BW/PZ),13,0.0291479820627803
2026-02-27T14:00:00Z,Azir/Xerath (SH),2,0.00448430493273543
2026-02-27T14:00:00Z,Morgana/Udyr (DE/FR),9,0.0201793721973094
2026-02-27T14:00:00Z,Evelynn/Kai'Sa (RU/SH),14,0.031390134529148
2026-02-27T14:00:00Z,Janna/Nilah (BW/PZ),6,0.0134529147982063
2026-02-27T14:00:00Z,Bard/Mordekaiser (RU/SI),5,0.0112107623318386
2026-02-27T14:00:00Z,Trundle/Volibear (DE/FR),10,0.0224215246636771
2026-02-27T14:00:00Z,Nocturne/Vex (PZ/SI),14,0.031390134529148
2026-02-27T14:00:00Z,Senna/Veigar (BC/SI),8,0.0179372197309417
2026-02-27T14:00:00Z,Jayce/Lux (DE/PZ),14,0.031390134529148
2026-02-27T14:00:00Z,Karma/Sett (FR/IO),21,0.047085201793722
2026-02-27T15:00:00Z,Other,365,0.678438661710037
2026-02-27T15:00:00Z,Heimerdinger/Viktor (IO/PZ),8,0.0148698884758364
2026-02-27T15:00:00Z,Nilah/Twisted Fate (BW/PZ),12,0.0223048327137546
2026-02-27T15:00:00Z,Azir/Xerath (SH),0,0
2026-02-27T15:00:00Z,Morgana/Udyr (DE/FR),8,0.0148698884758364
2026-02-27T15:00:00Z,Evelynn/Kai'Sa (RU/SH),10,0.0185873605947955
2026-02-27T15:00:00Z,Janna/Nilah (BW/PZ),19,0.0353159851301115
2026-02-27T15:00:00Z,Bard/Mordekaiser (RU/SI),7,0.0130111524163569
2026-02-27T15:00:00Z,Trundle/Volibear (DE/FR),11,0.0204460966542751
2026-02-27T15:00:00Z,Nocturne/Vex (PZ/SI),23,0.0427509293680297
2026-02-27T15:00:00Z,Senna/Veigar (BC/SI),9,0.016728624535316
2026-02-27T15:00:00Z,Jayce/Lux (DE/PZ),30,0.0557620817843866
2026-02-27T15:00:00Z,Karma/Sett (FR/IO),36,0.0669144981412639
2026-02-27T16:00:00Z,Other,345,0.698380566801619
2026-02-27T16:00:00Z,Heimerdinger/Viktor (IO/PZ),15,0.0303643724696356
