game_start_time_utc,playerDeck,n,freq,label
2022-05-03,Azir/Irelia,891,0.0127785904827468,~HighDiamond
2022-05-04,Viego (SI/SH),1532,0.0228023695412735,~HighDiamond
2022-05-04,"Pirates (BW,NX)",3837,0.0571101122257613,~HighDiamond
2022-05-04,SunDisc,3547,0.0527937367904028,~HighDiamond
2022-05-04,Trundle/Tryndamere (FR/SI),4362,0.0649242401690828,~HighDiamond
2022-05-04,Pantheon/Yuumi (DE/MT),2425,0.0360938290715328,~HighDiamond
2022-05-04,Taliyah/Ziggs,2706,0.0402762480278629,~HighDiamond
2022-05-04,Tri-Beam (NX/PZ),2400,0.0357217277408984,~HighDiamond
2022-05-04,Aphelios/Fizz (BC/MT),807,0.0120114309528771,~HighDiamond
2022-05-04,Miss Fortune/Quinn,697,0.0103741850980859,~HighDiamond
