deck_code,archetype,archetype_self,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype_pretty,archetype_cluster,alle,alle.region
CECACAIACUAQEAQKAECAEDYKAEBAMCIOCEKBKKBMGQ4QAAIBAEBDE,Zed (DE/IO),,"DE,IO",207,01DE021 01DE021 01DE021 02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO020 01IO020 01IO020 01IO021 01IO021 01IO021 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO052 01IO052 01IO052 01IO057 01IO057 01IO057 01IO050,IO,Zed,IO,01IO050,,,37,,,01IO050,IO
CMBQCAQCBIAQIAQPA4AQEBQJBYNCQLBZAMAQEAQIAIAQEFJRAMAQAAYVEMAQCAYCCQ,Zed (DE/IO),,"DE,IO",207,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO026 01IO026 01IO026 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 02IO008 02IO008 01IO021 01IO021 01IO049 01IO049 01DE003 01DE003 01DE021 01DE021 01DE035 01DE035 03IO020,IO,Zed,IO,,,,34,,,,
CECACAQCBIAQIAQPAIAQABAVBAAQECIOCELSQLBUHEAQCAICGEBACAICCUAQIAAC,Zed (DE/IO),,"DE,IO",207,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01DE004 01DE004 01DE004 01DE021 01DE021 01DE021 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO023 01IO023 01IO023 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO052 01IO052 01IO052 01IO057 01IO057 01IO057 01IO049 01IO049 01IO021 04DE002,IO,Zed,IO,,,,33,,,,
CECACAYABYAQIAACAIAQACI5BAAQEBQJBQIRKGRSHEAQCAIACUBACAQAA4AQGAQU,Zed (DE/IO),,"DE,IO",203,03DE014 03DE014 03DE014 04DE002 04DE002 04DE002 01DE009 01DE009 01DE009 01DE029 01DE029 01DE029 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO026 01IO026 01IO026 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01DE021 01DE021 02DE007 03IO020,IO,Zed,IO,"01IO050,01IO050,01IO050",,,25,,,01IO050,IO
CEBACAIBCYFQCAQGBEGBCFIXFAWDCMRZAIAQCAQCAEBQECQA,Zed (FR/IO),,"FR,IO",200,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO023 01IO023 01IO023 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 03IO010 03IO010,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CEBQCAIBCYAQGAQKBIAQEBQJBQIRKKBKFQZDSAIBAMBAKAQBAEBDCAIEAIHQ,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 03IO010 03IO010 03IO010 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO040 01IO040 01IO040 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 03IO005 03IO005 01IO049 04IO015,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CEBQCAIBCYAQIAQPAUAQECIOCUWDEAYCAEBAIEICAIBAQCQCAMBAKFQDAEBAEBIBAMBBIBIBAIGBOGBGGE,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 04IO015 04IO015 04IO015 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO021 01IO021 01IO021 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO004 01IO004 01IO017 01IO017 02IO008 02IO008 02IO010 02IO010 03IO005 03IO005 03IO022 03IO022 02IO005 03IO020 01IO012 01IO023 01IO024 01IO038 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CEBQCAIBCYAQIAQPBIAQEAQGBEGBCFJIFQZDSAICAEBAWMIA,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 04IO015 04IO015 04IO015 01IO002 01IO002 01IO002 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO011 01IO011 01IO049 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CECACAIBCYAQEAQKAECAEDYJAEBAMCIMCEKSULBSHEAQCAYCCQBACAICGEAQIAQH,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 03IO020 03IO020 01IO049 04IO007,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CECACAIBCYAQIAQPAIBAEBIKAUAQEBQMCEZDSAQCAMBAKFAEAEBASDQVFQAQCAICGE,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 04IO015 04IO015 04IO015 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 03IO005 03IO005 03IO020 03IO020 01IO009 01IO009 01IO014 01IO014 01IO021 01IO021 01IO044 01IO044 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CECACAQBBIAQEAQKAMCAEBYLB4DQCAQGBEGBCLBSHEBACAICCUAQGAQFAA,Zed (FR/IO),,"FR,IO",207,02FR010 02FR010 02FR010 02IO010 02IO010 02IO010 04IO007 04IO007 04IO007 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO021 01IO021 03IO005 03IO005,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CECQCAIBAQAQEAQKAEBQECQBAQBA6CABAIDASDAOCEWDEOIBAEAQEFICAEAQEMIBAMBBI,Zed (FR/IO),,"FR,IO",207,01FR004 01FR004 01FR004 02IO010 02IO010 02IO010 03IO010 03IO010 03IO010 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO021 01IO021 01IO049 03IO020,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CMBACAIBCYFACAQGBEHBOGQ5FAWDIOIBAMAQECZRG4AQCAICDA,Zed (FR/IO),,"FR,IO",9,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO023 01IO023 01IO023 01IO026 01IO026 01IO026 01IO029 01IO029 01IO029 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO052 01IO052 01IO052 01IO057 01IO057 01IO057 01IO011 01IO011 01IO049 01IO049 01IO055 01IO055 01IO024,IO,Zed,IO,,,,37,,,,
CMCACAIBCYAQGAQUAECAEDQHAEBAMCIOCETCYMQDAEBAECQBAMBAKAYBAIGBKMIA,Zed (FR/IO),,"FR,IO",203,01FR022 01FR022 01FR022 03IO020 03IO020 03IO020 04IO014 04IO014 04IO014 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 03IO005 03IO005 01IO012 01IO012 01IO021 01IO021 01IO049 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,37,,,01IO050,IO
CEBACAIBCYEACAQGBEGBCKRMGI4QEAICAIFAIAICBYKROJQDAEAQEGYBAIAQOAIEAIDQ,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO010 02IO010 01IO014 01IO014 01IO021 01IO021 01IO023 01IO023 01IO038 01IO038 01IO027 02FR007 04IO007,IO,Zed,IO,"01IO050,01IO050,01IO050",,,36,,,01IO050,IO
CEBQCAIBCYBAGAQKDEDACAQJBQLCQLBZAIAQGAQDAUAQEFY6EUYTEAIBAEAQK,Zed (FR/IO),,"FR,IO",201,01FR022 01FR022 01FR022 03IO010 03IO010 03IO010 03IO025 03IO025 03IO025 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO022 01IO022 01IO022 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 03IO003 03IO003 01IO023 01IO023 01IO030 01IO030 01IO037 01IO037 01IO049 01IO049 01IO050 01IO050 01FR005,IO,Zed,IO,"01IO050,01IO050",,,36,,,01IO050,IO
CEBACAIBCYEQCAQGBEGBCFZIFQZDSAQBAEAQIBABAIBBKJJRAA,Zed (FR/IO),,"FR,IO",9,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO023 01IO023 01IO023 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01FR004 01FR004 01IO002 01IO002 01IO021 01IO021 01IO037 01IO037 01IO049 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,35,,,01IO050,IO
CEBACAIBCYFACAQGBEGBCFIXFAYTEOICAEAQCBACAEBCKLABAEAQEAQ,Zed (FR/IO),,"FR,IO",9,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO023 01IO023 01IO023 01IO040 01IO040 01IO040 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01FR004 01FR004 01IO037 01IO037 01IO044 01IO044 01IO002,IO,Zed,IO,"01IO050,01IO050,01IO050",,,35,,,01IO050,IO
CEBQCAIBCYAQIAQPA4AQEBQJBQISYMRZAMAQCAIEAEBAEBIEAEBBKFZIGEAQCAICEY,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01FR004 01FR004 02IO005 02IO005 01IO021 01IO021 01IO023 01IO023 01IO040 01IO040 01IO049 01IO049 01IO038,IO,Zed,IO,"01IO050,01IO050,01IO050",,,35,,,01IO050,IO
CEBQCAIBCYAQIAQPA4AQEBQJBQISYMRZAMAQIAIKAIAQEFJGAIBAEBIKAIAQCARRAIBQEBIU,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 04FR010 04FR010 01IO021 01IO021 01IO038 01IO038 02IO005 02IO005 02IO010 02IO010 01IO049 03IO005 03IO020,IO,Zed,IO,"01IO050,01IO050,01IO050",,,35,,,01IO050,IO
CEBQCAIBCYAQIAQPBEAQEBQJBQHBCFJMGI2AGAIBAE4QCAICHEAQGAQKAEAQCAQW,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO052 01IO052 01IO052 01FR057 01FR057 01IO057 01IO057 03IO010 03IO010 01IO022,IO,Zed,IO,"01IO050,01IO050,01IO050",,,35,,,01IO050,IO
CECACAIBCYAQGAQFAECAEDYHAEBAMCIMCEWDEOIDAEAQCBABAEBBKAQCAICQUAICAEBBWJQ,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01FR004 01FR004 01IO021 01IO021 02IO005 02IO005 02IO010 02IO010 01IO027 01IO038,IO,Zed,IO,"01IO050,01IO050,01IO050",,,35,,,01IO050,IO
CECACAIBCYAQGAQFAECAEDYJAEBAMCIOCEKSYMRUHEBACAICAIAQIAIQAA,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO052 01IO052 01IO052 01IO057 01IO057 01IO057 01IO002 01IO002 04FR016 04FR016,IO,Zed,IO,"01IO050,01IO050,01IO050",,,35,,,01IO050,IO
CECQCAYBAIAQGAQFAECAEDYCAIBAKCQFAEBAMCAJFIWAGAIBAECQCBACA4BACARRGIAQEAYCAYKA,Zed (FR/IO),,"FR,IO",207,03FR002 03FR002 03FR002 03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO008 01IO008 01IO008 01IO009 01IO009 01IO009 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01FR005 01FR005 04IO007 04IO007 01IO049 01IO049 01IO050 01IO050 03IO006 03IO020,IO,Zed,IO,"01IO050,01IO050",,,35,,,01IO050,IO
CMBQCAIBCYAQEAQFAYAQEBQJBQISYOIEAEAQCBABAMBBIAQCAIEQUBABAIKCWMJSAA,Zed (FR/IO),,"FR,IO",200,01FR022 01FR022 01FR022 02IO005 02IO005 02IO005 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 01FR004 01FR004 03IO020 03IO020 02IO009 02IO009 02IO010 02IO010 01IO020 01IO020 01IO043 01IO043 01IO049 01IO049 01IO050 01IO050,IO,Zed,IO,"01IO050,01IO050",,,35,,,01IO050,IO
CEBACAIBCYEACAQGBEGBCFBMGI4QGAICAICQCAQBA4BQCAQCCUTAEAIBAECAEAICGE2A,Zed (FR/IO),,"FR,IO",100,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO020 01IO020 01IO020 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 02FR007 02FR007 01IO002 01IO002 01IO021 01IO021 01IO038 01IO038 01FR004 01IO049 01IO052,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CEBACAIBCYEQCAQGBEGBCFZIFQZDSAQBAEAQIAYBAIBBKMICAEAQEJIBAEAQK,Zed (FR/IO),,"FR,IO",9,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO023 01IO023 01IO023 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01FR004 01FR004 01IO002 01IO002 01IO021 01IO021 01IO049 01IO049 01IO037 01FR005,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CEBAEAIBAQLASAICAIDASDARFQYTEOIBAMAQEFIXFAAQCAICEU,Zed (FR/IO),,"FR,IO",9,01FR004 01FR004 01FR004 01FR022 01FR022 01FR022 01IO002 01IO002 01IO002 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO021 01IO021 01IO023 01IO023 01IO040 01IO040 01IO037,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CEBQCAQCBIBACAIECYEQCAQGBEGBCFJIFQZDSAICAEBAEMIA,Zed (FR/IO),,"FR,IO",100,02IO010 02IO010 02IO010 01FR004 01FR004 01FR004 01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 01IO049 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CEBQCBACB4BACAIECYDQCAQGBEGBCJRMHEBAEAICCUZAEAQCAUFACAQDAICRI,Zed (FR/IO),,"FR,IO",207,04IO015 04IO015 04IO015 01FR004 01FR004 01FR004 01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 01IO021 01IO021 01IO050 01IO050 02IO005 02IO005 02IO010 02IO010 03IO005 03IO020,IO,Zed,IO,"01IO050,01IO050",,,34,,,01IO050,IO
CECACAIBCYAQEAIKAEBAECQKAEBAMCIMBYIRKFY2FA4QAAIBAEBCY,Zed (FR/IO),,"FR,IO",100,01FR022 01FR022 01FR022 02FR010 02FR010 02FR010 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO023 01IO023 01IO023 01IO026 01IO026 01IO026 01IO040 01IO040 01IO040 01IO057 01IO057 01IO057 01IO044,IO,Zed,IO,,,,34,,,,
CECACAQCAMAQGAQWAIAQCAZCAYAQEAYHBEGBWNADAEAQEAQBAIBASAQDAIERIAQBAEBDCAIEAIDQ,Zed (FR/IO),,"FR,IO",207,02IO003 02IO003 02IO003 03IO022 03IO022 03IO022 01FR003 01FR003 01FR003 01FR034 01FR034 01FR034 01IO003 01IO003 01IO003 01IO007 01IO007 01IO007 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO027 01IO027 01IO027 01IO052 01IO052 01IO052 01IO002 01IO002 02IO009 02IO009 03IO009 03IO009 03IO020 03IO020 01IO049 04IO007,IO,Zed,IO,,,,34,,,,
CECQCAIBCYAQEAIHAECAEDYCAMBAKCQIAEBAMCIMCEKSYMRZAAAQCAQCBI,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 02FR007 02FR007 02FR007 04IO015 04IO015 04IO015 03IO005 03IO005 03IO005 03IO010 03IO010 03IO010 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO010,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CECQCAQCAUAQGAQKAECAEDYCAEAQIFQHAEBAMCIMCEWDEOICAEAQEFIBAMBAKAA,Zed (FR/IO),,"FR,IO",207,02IO005 02IO005 02IO005 03IO010 03IO010 03IO010 04IO015 04IO015 04IO015 01FR004 01FR004 01FR004 01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO021 01IO021 03IO005 03IO005,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CMBACAIBCYDQCAQGBEIRILBSHECACAIBAQAQEAQFAEBQEFADAEBBKMJXAIAQEAIHAMAQEJRIGQ,Zed (FR/IO),,"FR,IO",200,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO020 01IO020 01IO020 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01FR004 01FR004 02IO005 02IO005 03IO020 03IO020 01IO021 01IO021 01IO049 01IO049 01IO055 01IO055 02FR007 01IO038 01IO040 01IO052,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CMBAEAIBAQLAQAICAYEQYEIVFAWDSAQCAEBBMMIDAMBAGBIUAA,Zed (FR/IO),,"FR,IO",200,01FR004 01FR004 01FR004 01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 01IO022 01IO022 01IO049 01IO049 03IO003 03IO003 03IO005 03IO005 03IO020 03IO020,IO,Zed,IO,,,,34,,,,
CMBQCAIBAQAQGAQKAUAQEBQJCEWDSAYBAEAQKAIDAIKAKAICC4NR4JRRAMAQEAIHAEBAECQDAEBAYFJQ,Zed (FR/IO),,"FR,IO",200,01FR004 01FR004 01FR004 03IO010 03IO010 03IO010 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 01FR005 01FR005 03IO020 03IO020 01IO023 01IO023 01IO027 01IO027 01IO030 01IO030 01IO038 01IO038 01IO049 01IO049 02FR007 02IO010 01IO012 01IO021 01IO048,IO,Zed,IO,,,,34,,,,
CMBQCAIBCYAQGAICBIAQEBQJBYIRKFZMGEZDSAIBAEBAYAQBAEBCMAIDAIKA,Zed (FR/IO),,"FR,IO",200,01FR022 01FR022 01FR022 03FR002 03FR002 03FR002 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO023 01IO023 01IO023 01IO044 01IO044 01IO044 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO012 01IO012 01IO038 03IO020,IO,Zed,IO,"01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CEBACAIBCYDQCAQGBEGA2EJMGIBQEAIBAQCQEAYCCQLAIAICAMKROMIA,Zed (FR/IO),,"FR,IO",200,01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO013 01IO013 01IO013 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01FR004 01FR004 01FR005 01FR005 03IO020 03IO020 03IO022 03IO022 01IO003 01IO003 01IO021 01IO021 01IO023 01IO023 01IO049 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,33,,,01IO050,IO
CEBQCAIBCYAQIAQPA4AQEBQJCELSMLBZAQAQCAIEAEBACBYBAIBAUAYBAIGBIMIBAEBQEBI,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO023 01IO023 01IO023 01IO038 01IO038 01IO038 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 01FR004 01FR004 02FR007 02FR007 02IO010 02IO010 01IO012 01IO012 01IO020 01IO020 01IO049 01IO049 03IO005,IO,Zed,IO,,,,33,,,,
CECACAIBCYAQEAQKAECAEDYFAEBAMCJMGI4QIAIBAECQCAYBAIBAGAQFCQBQCAQMCUTACAQBAIITC,Zed (FR/IO),,"FR,IO",207,01FR022 01FR022 01FR022 02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01FR005 01FR005 03FR002 03FR002 03IO005 03IO005 03IO020 03IO020 01IO012 01IO012 01IO021 01IO021 01IO038 01IO038 01IO017 01IO049,IO,Zed,IO,"01IO050,01IO050,01IO050",,,33,,,01IO050,IO
CMBAEAIBAQLAQAICAYEQYEIUFQZDSAIEAEBBKFZGGEBACAIBAUAQEAQK,Zed (FR/IO),,"FR,IO",100,01FR004 01FR004 01FR004 01FR022 01FR022 01FR022 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO020 01IO020 01IO020 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO021 01IO021 01IO023 01IO023 01IO038 01IO038 01IO049 01IO049 01FR005 02IO010,IO,Zed,IO,"01IO050,01IO050,01IO050",,,33,,,01IO050,IO
CMBAEAIBAQLASAICAIDAYEJIFQYTEOIBAMAQECIVC4AQCAIBAU,Zed (FR/IO),,"FR,IO",9,01FR004 01FR004 01FR004 01FR022 01FR022 01FR022 01IO002 01IO002 01IO002 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO040 01IO040 01IO040 01IO044 01IO044 01IO044 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO009 01IO009 01IO021 01IO021 01IO023 01IO023 01FR005,IO,Zed,IO,"01IO050,01IO050,01IO050",,,33,,,01IO050,IO
CMBQCAQCAUBACAIWDYDACAQGBEISULBZAQAQEAQKAECAEAICAEBDCMQCAMBAKFABAEAQCBA,Zed (FR/IO),,"FR,IO",203,02IO005 02IO005 02IO005 01FR022 01FR022 01FR022 01FR030 01FR030 01FR030 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 02IO010 02IO010 04IO001 04IO001 01IO049 01IO049 01IO050 01IO050 03IO005 03IO005 03IO020 03IO020 01FR004,IO,Zed,IO,"01IO050,01IO050",,,33,,,01IO050,IO
