deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_cluster,deck_code_2,
CQCACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIBABAECACAIDAQJACBIKTAAQEBIDAQDAGAIBAMXACAQDBEAQGAYN,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03PZ018 03PZ018 05BC152 05BC152 05NX004 05NX004 05NX006 05NX006 01NX046 02NX009 03NX013,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03PZ018 03PZ018 05PZ152 05PZ152 05NX004 05NX004 05NX006 05NX006 01NX046 02NX009 03NX013,"NX,PZ","19,21",Draven/Sion (NX/PZ),discard/midrange,CQCACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIBABAECACAIDAQJACBIKTAAQEBIDAQDAGAIBAMXACAQDBEAQGAYN,
CECACAIDCQAQGBAFAMCQGAIJBUCACBBGE4WTIBQBAEBS4AIBAQAQCAQDBEAQGAYPAEBQIEQBAQCBAAIBAUBQY,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ005 03PZ005 03PZ005 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX046 01NX046 01PZ001 01PZ001 02NX009 02NX009 03NX015 03NX015 03PZ018 03PZ018 04PZ016 04PZ016 05NX012,"NX,PZ","Draven,Sion",NX,,,,"19,21",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQGBAFAMCQGAIJBUCACBBGE4WTIBQBAEBS4AIBAQAQCAQDBEAQGAYPAEBQIEQBAQCBAAIBAUBQY,
CECACAIDCQAQIBAQAQAQIJRHFU2AKBIDAECAMCINAMAQCBABAEBQGDYBAMCBEAIBAEBS4,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 03NX015 03NX015 03PZ018 03PZ018 01NX046,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAQAQIJRHFU2AKBIDAECAMCINAMAQCBABAEBQGDYBAMCBEAIBAEBS4,
CEDACAIDCQAQGAYPAEBQIEQBAQCBABABAQTCOLJUAQCQGAIGBEGQCAIBAQAQEAIBAMZQCAYDBU,"NX,PZ",214,01NX020 01NX020 01NX020 03NX015 03NX015 03NX015 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 01NX051 03NX013,"NX,PZ","Draven,Sion",NX,,,,"20,2",Draven/Sion (NX/PZ),discard/midrange,CEDACAIDCQAQGAYPAEBQIEQBAQCBABABAQTCOLJUAQCQGAIGBEGQCAIBAQAQEAIBAMZQCAYDBU,
CECQCAYDB4AQIBAQAIAQGFBOAMAQIJRHFUBQKAYBBEGQIAIBAQAQCAQDBEAQGBASAICQGBAGAA,"NX,PZ",214,03NX015 03NX015 03NX015 04PZ016 04PZ016 04PZ016 01NX020 01NX020 01NX020 01NX046 01NX046 01NX046 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 02NX009 02NX009 03PZ018 03PZ018 05NX004 05NX004 05NX006 05NX006,"NX,PZ","Draven,Sion",NX,,,,"24,16",Draven/Sion (NX/PZ),discard/midrange,CECQCAYDB4AQIBAQAIAQGFBOAMAQIJRHFUBQKAYBBEGQIAIBAQAQCAQDBEAQGBASAICQGBAGAA,
CECACAIDCQAQIBAQAMAQIJRHFUBQKAYBBEGQKAIBAQ2ACAQDAMAQGAYPAEBQIEQCAUBQIBQCAEAQIAIDAEBQELRT,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ052 01PZ052 02NX003 02NX003 03NX015 03NX015 03PZ018 03PZ018 05NX004 05NX004 05NX006 05NX006 01PZ001 01NX002 01NX046 01NX051,"NX,PZ","Draven,Sion",NX,,,,"23,17",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAMAQIJRHFUBQKAYBBEGQKAIBAQ2ACAQDAMAQGAYPAEBQIEQCAUBQIBQCAEAQIAIDAEBQELRT,
CECQCAIDCQAQGBASAECAIEADAUBQCCINAQAQIJRHFU2AIAIBAMXACAQDBEAQGAYPAECQGBQCAEAQGMYBAECAC,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX046 01NX046 02NX009 02NX009 03NX015 03NX015 05NX006 05NX006 01NX051 01PZ001,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),discard/midrange,CECQCAIDCQAQGBASAECAIEADAUBQCCINAQAQIJRHFU2AIAIBAMXACAQDBEAQGAYPAECQGBQCAEAQGMYBAECAC,
CECACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIBABAEBS4AIBAQAQCAQDBEAQKAYEAMAQGAYPAIAQGIZTAIBQICYS,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX046 01NX046 01PZ001 01PZ001 02NX009 02NX009 05NX004 05NX004 03NX015 01NX035 01NX051 03PZ011 03PZ018,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIBABAEBS4AIBAQAQCAQDBEAQKAYEAMAQGAYPAIAQGIZTAIBQICYS,
CQCACAIDCQAQKCUYAEBAKAYBBUCACBBGE4WTIBABAECACAIDAQJACBAECACAKAYEAYEQ6AQBAMBQ6AIFAMCQ,"NX,PZ",214,01NX020 01NX020 01NX020 05BC152 05BC152 05BC152 05NX001 05NX001 05NX001 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03PZ018 03PZ018 04PZ016 04PZ016 05NX004 05NX004 05NX006 05NX006 05NX009 05NX009 05NX015 05NX015 03NX015 05NX005,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 05PZ152 05PZ152 05PZ152 05NX001 05NX001 05NX001 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03PZ018 03PZ018 04PZ016 04PZ016 05NX004 05NX004 05NX006 05NX006 05NX009 05NX009 05NX015 05NX015 03NX015 05NX005,"NX,PZ","19,21",Draven/Sion (NX/PZ),discard/midrange,CQCACAIDCQAQKCUYAEBAKAYBBUCACBBGE4WTIBABAECACAIDAQJACBAECACAKAYEAYEQ6AQBAMBQ6AIFAMCQ,
CECACAIDCQAQGBASAIAQIAJHAYCQGAICAMCAMDICAIAQIJRNAICQGBIJAIAQCBANAEBQGDY,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 01PZ001 01PZ001 01PZ001 01PZ039 01PZ039 01PZ039 05NX001 05NX001 05NX001 05NX002 05NX002 05NX002 05NX003 05NX003 05NX003 05NX004 05NX004 05NX004 05NX006 05NX006 05NX006 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ045 01PZ045 05NX005 05NX005 05NX009 05NX009 01PZ013 03NX015,"NX,PZ","Draven,Sion",NX,,,,"26,14",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQGBASAIAQIAJHAYCQGAICAMCAMDICAIAQIJRNAICQGBIJAIAQCBANAEBQGDY,
CECQCAIDCQAQGBASAECAIEAEAECACJRHFUDAKAYBAQCQMCINAAAQCAIDEM,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01PZ001 01PZ001 01PZ001 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX005 05NX005 05NX005 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX035,"NX,PZ","Draven,Sion",NX,,,,"22,18",Draven/Sion (NX/PZ),discard/midrange,CECQCAIDCQAQGBASAECAIEAEAECACJRHFUDAKAYBAQCQMCINAAAQCAIDEM,
CQCQCAIDCQAQGBASAECAIEADAECCMJZNAMCQGAIJBUCACAIDFYAQKCUYAEAQKAYGAIAQIAJUAMAQCAZDAEBAGCIBAUBQI,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX046 01NX046 05BC152 05BC152 05NX006 05NX006 01PZ001 01PZ001 01PZ052 01PZ052 01NX035 02NX009 05NX004,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX046 01NX046 05PZ152 05PZ152 05NX006 05NX006 01PZ001 01PZ001 01PZ052 01PZ052 01NX035 02NX009 05NX004,"NX,PZ","19,21",Draven/Sion (NX/PZ),discard/midrange,CQCQCAIDCQAQGBASAECAIEADAECCMJZNAMCQGAIJBUCACAIDFYAQKCUYAEAQKAYGAIAQIAJUAMAQCAZDAEBAGCIBAUBQI,
CECQCAYECIAQIBAQAIAQGFBDAMAQIJRHFUBQKAYBAQGQGAIDAMHQEAIEAE2AEBIDAYEQA,"NX,PZ",214,03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01NX020 01NX020 01NX020 01NX035 01NX035 01NX035 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX013 05NX013 05NX013 03NX015 03NX015 01PZ001 01PZ001 01PZ052 01PZ052 05NX006 05NX006 05NX009 05NX009,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),discard/midrange,CECQCAYECIAQIBAQAIAQGFBDAMAQIJRHFUBQKAYBAQGQGAIDAMHQEAIEAE2AEBIDAYEQA,
CQCQCAIDCQAQGBASAECQVGABAICQGCINAMAQIJRHFUCQCAIDFYAQIBAQAECQIDACAECACGYCAUBQCBQCAEAQINABAIBQS,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 05BC152 05BC152 05BC152 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01NX046 01NX046 04PZ016 04PZ016 05PZ012 05PZ012 01PZ001 01PZ001 01PZ027 01PZ027 05NX001 05NX001 05NX006 05NX006 01PZ052 02NX009,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 05PZ152 05PZ152 05PZ152 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01NX046 01NX046 04PZ016 04PZ016 05PZ012 05PZ012 01PZ001 01PZ001 01PZ027 01PZ027 05NX001 05NX001 05NX006 05NX006 01PZ052 02NX009,"NX,PZ","16,24",Draven/Sion (NX/PZ),discard/midrange,CQCQCAIDCQAQGBASAECQVGABAICQGCINAMAQIJRHFUCQCAIDFYAQIBAQAECQIDACAECACGYCAUBQCBQCAEAQINABAIBQS,
CECQCAIDCQAQGAYPAECAIEADAECCMJZNAQCQGAIGBEGQIAIBAMBACAIEAEAQGBASAECQGBACAEAQGLQBAUBQE,"NX,PZ",214,01NX020 01NX020 01NX020 03NX015 03NX015 03NX015 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX002 01NX002 01PZ001 01PZ001 03PZ018 03PZ018 05NX004 05NX004 01NX046 05NX002,"NX,PZ","Draven,Sion",NX,,,,"24,16",Draven/Sion (NX/PZ),discard/midrange,CECQCAIDCQAQGAYPAECAIEADAECCMJZNAQCQGAIGBEGQIAIBAMBACAIEAEAQGBASAECQGBACAEAQGLQBAUBQE,
CECACAIDCQAQIBAQAIAQIJZNAMCQGAIGBUCACAYDB4AQGBASAIAQIAJGAQCQGBAFBEHQGAIBAMRQCAIEGQAQKAYD,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX013 05NX013 05NX013 03NX015 03NX015 03PZ018 03PZ018 01PZ001 01PZ001 01PZ038 01PZ038 05NX004 05NX004 05NX005 05NX005 05NX009 05NX009 05NX015 05NX015 01NX035 01PZ052 05NX003,"NX,PZ","Draven,Sion",NX,,,,"24,16",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAIAQIJZNAMCQGAIGBUCACAYDB4AQGBASAIAQIAJGAQCQGBAFBEHQGAIBAMRQCAIEGQAQKAYD,
CECACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIBABAEBS4AIBAQAQCAQDBEAQGBASAQAQCAZTAEBQGDYBAQCAGAQFAMCAM,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX046 01NX046 01PZ001 01PZ001 02NX009 02NX009 03PZ018 03PZ018 01NX051 03NX015 04PZ003 05NX004 05NX006,"NX,PZ","Draven,Sion",NX,,,,"20,2",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIBABAEBS4AIBAQAQCAQDBEAQGBASAQAQCAZTAEBQGDYBAQCAGAQFAMCAM,
CECQCAIDCQAQGBASAECAIEADAUBQCCINAQAQIJRHFU2AIAIBAMXACAIEAEAQKAYGAIBQGDIPAA,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX046 01NX046 01PZ001 01PZ001 05NX006 05NX006 03NX013 03NX013 03NX015 03NX015,"NX,PZ","Draven,Sion",NX,,,,"20,2",Draven/Sion (NX/PZ),discard/midrange,CECQCAIDCQAQGBASAECAIEADAUBQCCINAQAQIJRHFU2AIAIBAMXACAIEAEAQKAYGAIBQGDIPAA,
CECQCAYECIAQIBAQAIAQGFBOAQAQIJRHFU2AIBIDAEDASDIBAECQGBACAEAQIAIBAMBQ6,"NX,PZ",214,03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01NX020 01NX020 01NX020 01NX046 01NX046 01NX046 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 05NX004 05NX004 01PZ001 03NX015,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),discard/midrange,CECQCAYECIAQIBAQAIAQGFBOAQAQIJRHFU2AIBIDAEDASDIBAECQGBACAEAQIAIBAMBQ6,
CQCACAIDCQAQKCUYAEBQKAYBBEGQIAIEEYTS2NAFAEAQGIYBAECACAIDAQJACBAECAAQKAYEAMAQCAYLAEBQGDYBAUBQM,"NX,PZ",214,01NX020 01NX020 01NX020 05BC152 05BC152 05BC152 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX035 01NX035 01PZ001 01PZ001 03PZ018 03PZ018 04PZ016 04PZ016 05NX004 05NX004 01NX011 03NX015 05NX006,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 05PZ152 05PZ152 05PZ152 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX035 01NX035 01PZ001 01PZ001 03PZ018 03PZ018 04PZ016 04PZ016 05NX004 05NX004 01NX011 03NX015 05NX006,"NX,PZ","19,21",Draven/Sion (NX/PZ),discard/midrange,CQCACAIDCQAQKCUYAEBQKAYBBEGQIAIEEYTS2NAFAEAQGIYBAECACAIDAQJACBAECAAQKAYEAMAQCAYLAEBQGDYBAUBQM,
CECACAIDCQAQIBAQAMAQIAI4FUCQKAYBAQDASDIDAEBAGAYBAUBQGAQBAQTCOAQBAEBTGAIBAQGA,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ001 01PZ001 01PZ001 01PZ028 01PZ028 01PZ028 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 02NX003 02NX003 05NX003 05NX003 01PZ038 01PZ038 01PZ039 01PZ039 01NX051 01PZ012,"NX,PZ","Draven,Sion",NX,,,,"23,17",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAMAQIAI4FUCQKAYBAQDASDIDAEBAGAYBAUBQGAQBAQTCOAQBAEBTGAIBAQGA,
CECACAIDCQAQIBAQAQAQIJRHFU2AIBIDAECASDIDAEAQIAIBAIBQGAIDAQJAGAICAMEQCBAEAMBAGAYNB4,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 02NX003 02NX003 03PZ018 03PZ018 02NX009 04PZ003 03NX013 03NX015,"NX,PZ","Draven,Sion",NX,,,,"20,2",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAQAQIJRHFU2AIBIDAECASDIDAEAQIAIBAIBQGAIDAQJAGAICAMEQCBAEAMBAGAYNB4,
CQCACAIDCQAQKCUYAECACBBGE4WTIBAFAMAQICINAQAQCBABAEBQGDIBAMCBEAIEAQIAEAIDAMHQCBIDAY,"NX,PZ",214,01NX020 01NX020 01NX020 05BC152 05BC152 05BC152 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 03NX013 03NX013 03PZ018 03PZ018 04PZ016 04PZ016 03NX015 05NX006,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 05PZ152 05PZ152 05PZ152 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX004 05NX004 05NX004 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 03NX013 03NX013 03PZ018 03PZ018 04PZ016 04PZ016 03NX015 05NX006,"NX,PZ","19,21",Draven/Sion (NX/PZ),discard/midrange,CQCACAIDCQAQKCUYAECACBBGE4WTIBAFAMAQICINAQAQCBABAEBQGDIBAMCBEAIEAQIAEAIDAMHQCBIDAY,
CECACAIDCQAQIBAQAQAQIJRHFU2AIBIDAEDASDIEAEAQIAIBAMBQ6AIDAQJAEAIDEMXAA,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 03NX015 03NX015 03PZ018 03PZ018 01NX035 01NX035 01NX046 01NX046,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAQAQIJRHFU2AIBIDAEDASDIEAEAQIAIBAMBQ6AIDAQJAEAIDEMXAA,
CECACAIDCQAQIBAQAMAQIJRHFUBQKAYBBEGQKAIBAMXACAQDBEAQGAYPAIAQIAJUAICQGBAGAIAQCAYLAEBQIEQ,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX046 01NX046 02NX009 02NX009 03NX015 03NX015 01PZ001 01PZ001 01PZ052 01PZ052 05NX004 05NX004 05NX006 05NX006 01NX011 03PZ018,"NX,PZ","Draven,Sion",NX,,,,"23,17",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAMAQIJRHFUBQKAYBBEGQKAIBAMXACAQDBEAQGAYPAIAQIAJUAICQGBAGAIAQCAYLAEBQIEQ,
CECACAIDCQAQGBASAQAQIJRHFU2AIBIDAEDASDIFAEAQGAQBAECACAIDAMHQCBAECAAQKAYEAA,"NX,PZ",214,01NX020 01NX020 01NX020 03PZ018 03PZ018 03PZ018 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX002 01NX002 01PZ001 01PZ001 03NX015 03NX015 04PZ016 04PZ016 05NX004 05NX004,"NX,PZ","Draven,Sion",NX,,,,"21,19",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQGBASAQAQIJRHFU2AIBIDAEDASDIFAEAQGAQBAECACAIDAMHQCBAECAAQKAYEAA,
CQCQCAIDCQAQIBAQAECQVGABAMCQGAIGBUCACBBGE4WTIBABAECACAIDAQJACBIDBEBAGAYNB4AA,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05BC152 05BC152 05BC152 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03PZ018 03PZ018 05NX009 05NX009 03NX013 03NX013 03NX015 03NX015,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05PZ152 05PZ152 05PZ152 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03PZ018 03PZ018 05NX009 05NX009 03NX013 03NX013 03NX015 03NX015,"NX,PZ","18,22",Draven/Sion (NX/PZ),discard/midrange,CQCQCAIDCQAQIBAQAECQVGABAMCQGAIGBUCACBBGE4WTIBABAECACAIDAQJACBIDBEBAGAYNB4AA,
